time,z
219,20.591591
219.2,15.182891
219.4,34.560897
219.6,27.694623
219.8,16.342862
220,11.227278
220.2,33.616958
220.4,29.16274
220.6,17.319492
220.8,16.236872
221,38.197926
221.2,23.725182
221.4,13.932203
221.6,8.7326704
221.8,22.765637
222,33.86871
222.2,20.241147
222.4,21.125695
222.6,34.862874
222.8,22.870574
223,16.568408
223.2,32.33394
223.4,28.637857
223.6,17.436886
223.8,15.852266
224,38.270793
224.2,24.108615
224.4,14.144471
224.6,8.6904057
224.8,18.617075
225,36.057473
225.2,21.079361
225.4,20.518625
225.6,34.948115
225.8,23.680068
226,16.998982
226.2,31.381471
226.4,29.111438
226.6,17.917479
226.8,16.979329
227,37.652257
227.2,23.653783
227.4,14.079872
227.6,11.957027
227.8,40.570356
228,25.177251
228.2,15.716387
228.4,22.22568
228.6,34.630812
228.8,20.259879
229,12.0886
229.2,12.023375
229.4,41.466247
229.6,23.923059
229.8,16.33149
230,30.11591
230.2,30.027145
230.4,18.050587
230.6,14.087876
230.8,37.426935
231,26.274867
231.2,15.341293
231.4,9.1103931
231.6,9.6024621
231.8,43.221563
232,24.515623
232.2,19.349509
232.4,33.118265
232.6,26.938014
232.8,18.465922
233,26.666374
233.2,31.711716
233.4,20.05473
233.6,17.871072
233.8,36.377135
234,24.57913
234.2,15.476858
234.4,21.55087
234.6,35.044749
234.8,20.426821
235,12.054614
235.2,8.9129613
235.4,38.761428
235.6,27.642675
235.8,18.203016
236,26.916329
236.2,31.620007
236.4,19.797905
236.6,17.260932
236.8,36.661638
237,24.807995
237.2,15.273696
237.4,18.329289
237.6,37.145638
237.8,21.616788
238,12.695288
238.2,8.1678596
238.4,26.976058
238.6,32.049252
238.8,19.854294
239,23.333996
239.2,33.594897
239.4,21.811972
239.6,17.546627
239.8,34.941401
240,26.345292
240.2,16.654617
240.4,21.171773
240.6,35.280182
240.8,20.997131
241,12.892442
241.2,18.610629
241.4,36.757736
241.6,20.882837
241.8,13.609551
242,27.810132
242.2,31.563119
242.4,18.218427
242.6,10.883066
242.8,12.270026
243,41.295757
243.2,23.32234
243.4,17.227666
243.6,33.171852
243.8,27.879888
244,17.365388
244.2,18.797205
244.4,36.753287
244.6,22.333469
244.8,13.504098
245,15.36639
245.2,39.153014
245.4,22.416421
245.6,14.182083
245.8,24.070015
246,33.52528
246.2,19.309738
246.4,11.382117
246.6,8.440521
246.8,38.994581
247,27.709038
247.2,18.610196
247.4,27.930292
247.6,30.915578
247.8,19.725774
248,19.045548
248.2,36.075486
248.4,23.633966
248.6,15.427942
248.8,25.923775
249,32.470368
249.2,19.02209
249.4,11.706054
249.6,19.271095
249.8,36.160895
250,20.560815
250.2,14.976944
250.4,34.539843
250.6,27.783621
250.8,16.337642
251,10.682882
251.2,29.103498
251.4,31.119765
251.6,18.386276
251.8,17.102604
252,37.470546
252.2,23.826404
252.4,14.287298
252.6,13.609076
252.8,40.223123
253,23.844065
253.2,14.698927
253.4,20.27216
253.6,35.827785
253.8,20.652671
254,12.166618
254.2,8.7752498
254.4,37.589099
254.6,28.136179
254.8,18.372534
255,26.348513
255.2,31.943882
255.4,20.05103
255.6,17.22378
255.8,36.494269
256,25.039487
256.2,15.448216
256.4,18.583181
256.6,36.977719
256.8,21.570422
257,12.648115
257.2,7.5654086
257.4,10.978549
257.6,41.672385
257.8,23.491622
258,21.167568
258.2,33.583577
258.4,25.061406
258.6,19.155026
258.8,31.497797
259,28.313651
259.2,19.036145
259.4,24.426197
259.6,33.017569
259.8,21.053029
260,17.314461
260.2,35.664277
260.4,25.832715
260.6,16.131913
260.8,19.977236
261,36.05855
261.2,21.249863
261.4,12.603133
261.6,10.559273
261.8,41.309711
262,25.600531
262.2,16.853747
262.4,27.321213
262.6,31.56245
262.8,19.065099
263,14.365607
263.2,36.133947
263.4,27.015762
263.6,15.781029
263.8,9.3346629
264,8.3484642
264.2,43.293555
264.4,25.781374
264.6,19.365689
264.8,31.820846
265,28.010226
265.2,19.016436
265.4,25.196826
265.6,32.536339
265.8,20.804152
266,17.85583
266.2,35.891175
266.4,25.191103
266.6,16.009687
266.8,22.350636
267,34.55109
267.2,20.326328
267.4,12.323064
267.6,15.991567
267.8,38.550041
268,21.810002
268.2,14.878205
268.4,31.044964
268.6,29.768457
268.8,17.432383
269,10.858751
269.2,21.750472
269.4,34.592993
269.6,19.922226
269.8,16.302007
270,36.670154
270.2,25.580176
270.4,15.373497
270.6,14.137106
270.8,39.668508
271,24.074045
271.2,14.37157
271.4,14.000181
271.6,40.016253
271.8,23.598224
272,14.485842
272.2,19.529187
272.4,36.299762
272.6,20.872232
272.8,12.394649
273,11.332943
273.2,41.64719
273.4,24.645394
273.6,16.480973
273.8,28.645438
274,30.846474
274.2,18.537412
274.4,13.976007
274.6,36.487691
274.8,26.952949
275,15.721046
275.2,9.2729011
275.4,7.4177096
275.6,41.715846
275.8,27.057692
276,19.721262
276.2,30.61166
276.4,28.785944
276.6,19.653469
276.8,24.670633
277,32.749466
277.2,21.352941
277.4,18.548984
277.6,35.403843
277.8,25.163886
278,16.550251
278.2,25.576628
278.4,32.600283
278.6,19.486002
278.8,13.310292
279,31.851345
279.2,29.614345
279.4,17.17488
279.6,10.464583
279.8,17.281715
280,37.264897
280.2,21.188503
280.4,17.209009
280.6,35.73185
280.8,25.854518
281,16.066255
281.2,19.333049
281.4,36.48141
281.6,21.489489
281.8,12.671398
282,8.9956342
282.2,36.628548
282.4,28.436557
282.6,18.262523
282.8,25.222551
283,32.653823
283.2,20.330292
283.4,16.250417
283.6,36.078989
283.8,26.131043
284,15.748033
284.2,14.629188
284.4,39.357016
284.6,23.927122
284.8,14.154821
285,11.603403
285.2,40.31652
285.4,25.631405
285.6,15.974392
285.8,22.061638
286,34.732683
286.2,20.401544
286.4,12.278563
286.6,14.263681
286.8,39.876539
287,22.613085
287.2,15.415635
287.4,30.636931
287.6,29.896962
287.8,17.645697
288,11.849447
288.2,31.391182
288.4,30.033872
288.6,17.557256
288.8,13.752607
289,37.866136
289.2,26.140637
289.4,15.286836
289.6,9.7114318
289.8,25.327111
290,32.755756
290.2,19.428475
290.4,19.264941
290.6,36.11202
290.8,23.232885
291,15.100207
291.2,25.744443
291.4,32.584351
291.6,18.99435
291.8,11.397744
292,13.379675
292.2,40.464426
292.4,22.843583
292.6,16.469855
292.8,32.867655
293,28.342151
293.2,17.209688
293.4,15.558019
293.6,38.461118
293.8,24.173414
294,14.156027
294.2,8.3443988
294.4,6.6214242
294.6,41.479203
294.8,27.479351
295,20.452428
295.2,30.641229
295.4,28.460713
295.6,20.169743
295.8,26.316025
296,31.569614
296.2,21.216795
296.4,20.985236
296.6,34.546816
296.8,23.734275
297,17.64779
297.2,32.277244
297.4,28.328114
297.6,17.901547
297.8,20.038488
298,35.916612
298.2,22.046892
298.4,13.970128
298.6,23.409028
298.8,33.891892
299,19.476572
299.2,11.583017
299.4,11.313168
299.6,41.92662
299.8,24.229446
300,16.927344
