time,x,y,z
30.2,6.4982239,7.4344363,19.126557
30.4,12.817024,13.493819,30.004974
30.6,5.6232659,4.0616036,29.39292
30.8,4.4713828,4.9056638,19.493511
31,11.612168,13.384137,22.685095
31.2,8.5444376,6.3658595,34.030219
31.4,3.0886132,2.8873455,21.906949
31.6,7.3112194,8.7201275,16.831743
31.8,13.424307,13.18071,34.405141
32,3.6319222,2.1982997,27.145313
32.2,2.9847266,3.4123753,16.716195
32.4,10.848936,13.123173,17.702046
32.6,10.148779,7.2597664,37.506808
32.8,1.304029,0.5701207,22.548865
33,0.98100398,1.1691559,13.289253
33.2,5.1540192,6.5524787,9.1988069
33.4,17.432623,18.699275,34.877611
33.6,4.5533793,0.099391478,29.041202
33.8,6.3110469,-2.56166,18.279982
34,17.560562,-7.4513525,23.685903
34.2,7.3354044,-5.6755419,33.603656
34.4,3.0765009,-1.6660577,20.825351
34.6,9.9119431,-3.924895,15.433401
34.8,17.984476,-9.1246254,34.52677
35,2.6870645,-2.7623076,27.627176
35.2,2.0913971,-0.93400787,16.37895
35.4,9.5177276,-3.5978492,11.977478
35.6,19.743634,-10.054674,36.821358
35.8,1.4356346,-2.933797,27.504436
36,-0.19865187,-3.5288115,16.327635
36.2,-0.78264968,-14.563893,14.807285
36.4,-4.1068529,-15.085592,39.088554
36.6,-1.2520304,-1.2647835,24.137172
36.8,-1.542269,-0.4254579,14.18091
37,-7.8947828,-2.2211809,9.7098862
37.2,-24.946893,-4.9663796,33.964579
37.4,-3.7922508,2.3802468,29.290598
37.6,-3.2126571,5.1252862,18.057619
37.8,-9.6721745,15.773214,21.711284
38,-2.9501056,9.8510352,34.862172
38.2,-1.0790173,2.569205,21.409021
38.4,-4.3292094,6.7967721,14.37195
38.6,-11.253724,19.582556,29.559086
38.8,-0.55222123,5.2641711,30.612802
39,-0.14182791,0.49749086,17.795369
39.2,-0.97419762,1.4834062,10.512224
39.4,-6.1790499,9.1497106,8.484414
39.6,-8.9933945,19.739295,41.676077
39.8,2.2534271,4.144151,26.575495
40,6.3069712,7.40045,18.713337
40.2,13.06472,13.812537,30.098395
40.4,5.4719798,3.8188022,29.4847
40.6,4.0922141,4.4906334,19.162593
40.8,11.334816,13.231033,21.409386
41,9.0418125,6.7460763,34.880724
41.2,2.6869681,2.3624373,22.186513
41.4,6.0851993,7.2997778,15.713218
41.6,14.461445,15.240516,32.055386
41.8,4.259617,2.2306466,29.032489
42,1.7398147,1.8789402,17.282169
42.2,6.6631817,8.262008,12.827323
42.4,15.159152,14.943089,36.834172
42.6,2.9912242,0.62929112,27.198724
42.8,2.108613,-0.79359717,15.955912
43,9.5229649,-3.5837324,11.676919
43.2,19.831464,-10.129351,37.105651
43.4,1.3584474,-3.0117572,27.46309
43.6,-0.23942862,-4.0495432,16.422989
43.8,-0.92506533,-16.022222,16.260828
44,-4.0761733,-13.10607,38.412542
44.2,-0.92708237,-1.1196181,23.189321
44.4,-0.30219996,-0.10114646,13.583257
44.6,-1.606807,-0.45894527,8.0233186
44.8,-11.304199,-3.3005067,7.1834145
45,-20.430262,-1.5713765,43.784747
45.2,-3.670885,4.5120183,26.277042
45.4,-6.0278576,10.019327,20.49954
45.6,-7.526658,14.924791,31.758051
45.8,-2.3945091,6.3183356,27.503376
46,-4.5454732,7.7912415,19.832136
46.2,-8.9650541,15.981221,27.844915
46.4,-2.6272728,7.7663355,30.646995
46.6,-3.1386876,5.7194845,20.571716
46.8,-8.5480665,14.185568,21.975844
47,-4.159785,11.121382,34.209542
47.2,-1.951915,4.304036,22.868826
47.4,-5.9936507,9.6951072,17.683291
47.6,-8.2451128,16.448342,33.685398
47.8,-1.295749,4.6465817,27.297999
48,-2.9609473,4.9686392,17.353578
48.2,-9.8491626,15.956056,21.212164
48.4,-2.7914673,9.8152784,35.222138
48.6,-0.7834727,2.0639466,21.292969
48.8,-3.396856,5.3085417,13.572482
49,-11.865798,19.418083,24.472884
49.2,-0.72350872,6.8183948,33.292527
49.4,0.56567769,0.95324114,19.12208
49.6,2.4494735,3.0530383,11.570631
49.8,12.47553,15.462627,15.90518
50,9.2333787,4.7480459,38.485992
50.2,3.2832995,-1.0431977,21.724818
50.4,9.6218016,-3.8086593,15.747663
50.6,18.203407,-9.0566978,33.700117
50.8,3.0141654,-2.9631808,28.04719
51,2.4980947,-1.1151271,16.730009
51.2,10.870206,-4.1444933,13.02226
51.4,17.400654,-9.5999314,38.205086
51.6,1.222627,-2.354626,26.284067
51.8,-0.1252703,-2.4928445,15.483586
52,-0.52786707,-11.449624,12.026083
52.2,-3.8643028,-19.998025,38.901561
52.4,-2.228131,-1.812602,26.336547
52.6,-4.1648505,-1.0829656,15.864831
52.8,-16.634042,-4.3400529,16.990715
53,-12.433784,0.26426026,38.036466
53.2,-1.1214999,0.52143339,22.494358
53.4,-0.42020149,0.62192773,13.190508
53.6,-2.3092367,3.430636,8.073187
53.8,-12.988864,19.90158,17.483731
54,0.22836797,8.4652447,36.626057
54.2,3.9975446,4.8394424,21.488883
54.4,10.31095,11.934346,21.447382
54.6,9.833504,8.1390916,34.316114
54.8,3.6757227,3.2715594,23.542252
55,7.1444162,8.3850944,17.946589
55.2,13.122597,13.178351,32.897117
55.4,4.3537273,2.9433957,27.773851
55.6,3.9783121,4.5081355,17.811762
55.8,12.090977,14.167826,21.704965
56,8.4017235,5.7535423,34.87533
56.2,2.0255567,1.7344269,21.328399
56.4,4.9360254,5.9947648,14.181728
56.6,15.19142,16.966073,28.853281
56.8,5.0191739,2.1999015,30.99334
57,0.3342195,0.11832761,17.971677
57.2,0.27815019,0.34253667,10.54706
57.4,1.7527734,2.2628755,6.3364425
57.6,12.36281,15.794951,11.363781
57.8,10.297029,4.1676551,40.831598
58,6.6247859,-2.5760204,23.437358
58.2,13.701141,-5.9445594,22.776308
58.4,11.163746,-6.6443653,32.833304
58.6,5.706891,-3.1832287,24.373412
58.8,11.549695,-4.9522181,20.571926
59,14.074095,-7.550861,32.648448
59.2,5.3464004,-3.4152651,26.578295
59.4,8.8550511,-3.833721,19.532515
59.6,16.648019,-7.8632127,29.276606
59.8,6.0456945,-4.3253413,29.765073
60,6.1942525,-2.8393887,19.974343
60.2,16.026184,-6.8279262,22.899889
60.4,8.912498,-6.1648374,33.797443
60.6,4.0886597,-2.2309211,22.133823
60.8,11.171714,-4.550082,17.626056
61,15.672831,-8.4112678,34.603605
61.2,3.4324885,-2.7184043,26.590234
61.4,5.352013,-2.2626316,16.874215
61.6,17.794646,-7.3007561,21.445629
61.8,7.5772341,-6.1606563,35.098732
62,1.563149,-1.0573409,20.987842
62.2,5.0839846,-1.9814911,13.105744
62.4,20.548021,-8.2730681,21.597339
62.6,5.361423,-5.7870785,34.892211
62.8,0.079196789,-1.7988301,19.922198
63,-0.32397132,-6.2651699,12.644921
63.2,-1.8635186,-23.454287,24.857349
63.4,-3.5041278,-5.4617584,33.069944
63.6,-1.9486816,-0.63205593,18.988432
63.8,-7.4123019,-1.9985301,12.55799
64,-23.42973,-5.0459353,29.806476
64.2,-4.7026701,1.5417552,30.676128
64.4,-1.1508999,1.6634469,17.77258
64.6,-4.5094478,6.8826648,12.00066
64.8,-11.870469,20.973108,31.97933
65,0.29274884,4.366584,29.753633
65.2,1.7643979,2.2112615,17.388098
65.4,7.1908089,8.9003278,13.347909
65.6,14.535972,13.800907,37.646376
65.8,2.6612888,0.59425239,26.494331
66,1.6313009,-0.60413079,15.517754
66.2,7.6893407,-2.8684051,10.556192
66.4,22.693735,-10.406866,33.199404
66.6,1.8775905,-3.9195401,29.451283
66.8,-0.30587538,-4.8657992,17.705395
67,-1.1186092,-16.853938,18.525362
67.2,-3.7820939,-11.871255,36.88908
67.4,-0.72520377,-1.8027019,22.61256
67.6,-0.25052162,-3.907809,13.705905
67.8,-0.95765041,-18.001189,15.862217
68,-4.418809,-10.958693,38.804424
68.2,-1.8445348,-0.88206947,22.231093
68.4,-5.5715952,-1.4686254,13.89252
68.6,-21.243301,-5.2353152,22.355164
68.8,-7.7117197,1.3445168,34.49717
69,-0.74223121,0.75694397,19.784415
69.2,-1.844477,2.8172115,11.868224
69.4,-9.713707,14.756811,13.829774
69.6,-2.8432919,12.05753,40.167364
69.8,1.8745725,2.8130676,22.72708
70,6.0651606,7.3120435,15.907871
70.2,14.38772,15.183408,31.882519
70.4,4.3362196,2.3234215,29.093824
70.6,1.8874819,2.0460213,17.379738
70.8,7.1306055,8.8181907,13.313274
71,14.603155,13.932593,37.534469
71.2,2.6981266,0.60921477,26.580194
71.4,1.6304626,-0.6031705,15.565126
71.6,7.6624171,-2.8591131,10.575731
71.8,22.710798,-10.396959,33.092713
72,1.8969838,-3.9266886,29.491515
72.2,-0.30234977,-4.8272773,17.713887
72.4,-1.1072535,-16.767087,18.41776
72.6,-3.7906113,-11.981007,36.952157
72.8,-0.73373531,-1.792014,22.671939
73,-0.24513802,-3.8039934,13.718706
73.2,-0.9246461,-17.667079,15.509457
73.4,-4.4434341,-11.326655,39.061001
73.6,-1.8868956,-0.9130151,22.415323
73.8,-5.623162,-1.4793065,14.02076
74,-21.202781,-5.2095241,22.486838
74.2,-7.7058665,1.3140463,34.426212
74.4,-0.6850705,0.65434553,19.763695
74.6,-1.5649677,2.3871501,11.779577
74.8,-8.6407482,13.016242,12.041104
75,-4.242131,14.031333,41.488577
75.2,1.9189319,3.0578422,23.775905
75.4,5.9929687,7.1813134,16.532809
75.6,14.124993,15.023495,31.05492
75.8,4.6932562,2.7089882,29.436577
76,2.3824742,2.5934093,17.831304
76.2,8.4580457,10.351048,15.06624
76.4,12.896897,11.231255,38.140994
76.6,2.0840887,0.72324485,25.042523
76.8,0.29872744,0.30181526,14.660855
77,1.3665127,1.735015,8.7008351
77.2,8.9969343,11.539533,9.1211737
77.4,13.119548,9.1764376,43.551086
77.6,5.2039786,-1.6037559,24.731623
77.8,11.283244,-4.7159412,19.772082
78,14.728743,-7.8214242,32.996174
78.2,4.8646877,-3.2790576,26.800931
78.4,7.9055653,-3.4020682,18.786271
78.6,17.472108,-7.9246703,27.717316
78.8,6.1470605,-4.6531085,30.989228
79,4.870104,-2.307946,19.937463
79.2,14.498598,-5.9362299,19.508489
79.4,11.283073,-7.3119808,35.773624
79.6,2.9326667,-1.9575969,23.535158
79.8,7.2750984,-2.9428415,15.744647
80,19.741907,-8.7264474,27.967702
80.2,4.5229167,-4.3249883,31.312107
80.4,1.7619464,-0.91906664,18.511549
80.6,7.1761147,-2.7423677,12.289908
80.8,22.081055,-9.7742362,30.0499
81,2.7778121,-4.0011403,30.587793
81.2,-0.077816856,-2.3645158,17.757618
