time,x
247.8,-5.0884739
248,-15.061266
248.2,-13.70273
248.4,-3.2844226
248.6,-6.8584404
248.8,-21.126308
249,-6.8495713
249.2,-1.3115855
249.4,-4.5827921
249.6,-21.350577
249.8,-8.291572
250,-1.8447921
250.2,-5.6235756
250.4,-9.4584285
250.6,-0.41502073
250.8,-0.74503012
251,-3.8835357
251.2,-12.954907
251.4,0.53083266
251.6,2.7520364
251.8,9.6437815
252,11.35081
252.2,1.9286928
252.4,2.0559814
252.6,9.4625035
252.8,12.08748
253,2.2626457
253.2,4.890299
253.4,18.881232
253.6,6.7910894
253.8,0.29288898
254,-0.073982769
254.2,-0.33163092
254.4,-3.5288278
254.6,-3.8042737
254.8,-7.6536162
255,-19.086079
255.2,-8.039638
255.4,-4.3402351
255.6,-13.223781
255.8,-16.158759
256,-3.1585249
256.2,-4.6401366
256.4,-18.134987
256.6,-10.762744
256.8,-0.89886711
257,-0.2739681
257.2,-1.5398076
257.4,-10.302292
257.6,-1.7543205
257.8,3.853983
258,9.2591817
258.2,10.692695
258.4,4.4033902
258.6,7.063103
258.8,12.667483
259,5.1035611
259.2,4.8393948
259.4,12.301109
259.6,7.6326241
259.8,3.1780829
260,8.2084489
260.2,12.602316
260.4,3.1409592
260.6,3.4234152
260.8,12.228527
261,8.6407838
261.2,1.0437016
261.4,1.4412006
261.6,7.6854439
261.8,14.534372
262,3.5503255
262.2,7.3214803
262.4,18.97969
262.6,5.2219536
262.8,2.769289
263,10.300801
263.2,17.879694
263.4,1.9504734
263.6,0.34809088
263.8,1.777856
264,11.675544
264.2,16.337333
264.4,0.33953958
264.6,-0.89061169
264.8,-2.6980479
265,-1.859777
265.2,-0.75193342
265.4,-1.8258773
265.6,-2.8693949
265.8,-0.72236204
266,-0.95430226
266.2,-3.4166933
266.4,-1.2288629
266.6,-0.46250271
266.8,-1.5554763
267,-3.4659959
267.2,-0.41739738
267.4,-0.21583647
267.6,-0.99820842
267.8,-4.5734486
268,-2.7198119
268.2,-8.4900892
268.4,-21.567675
268.6,-4.8333566
268.8,-1.2272913
269,-5.0772618
269.2,-23.130031
269.4,-6.9478369
269.6,-2.1831654
269.8,-6.9146661
270,-7.1301057
270.2,-0.54712588
270.4,-1.7221096
270.6,-8.0129414
270.8,-5.3940155
271,0.54986121
271.2,2.1104221
271.4,9.7277582
271.6,11.762076
271.8,2.1424779
272,4.6759153
272.2,18.669807
272.4,7.0507491
272.6,0.26752719
272.8,-0.12741418
273,-0.57790441
273.2,-4.6194829
273.4,-3.1270721
273.6,-8.0561998
273.8,-20.582317
274,-6.2374201
274.2,-2.9112538
274.4,-10.681074
274.6,-20.120812
274.8,-2.8721165
275,-0.241754
275.2,-0.86672534
275.4,-5.8497893
275.6,-9.8051478
275.8,2.6090491
276,6.8260022
276.2,12.499209
276.4,5.5352289
276.6,5.0313964
276.8,12.061661
277,7.7337073
277.2,3.5938122
277.4,8.8422411
277.6,11.752872
277.8,3.2939788
278,4.6574591
278.2,13.695341
278.4,6.4775154
278.6,1.7560131
278.8,5.4129643
279,15.661466
279.2,4.1706501
279.4,0.95772814
279.6,3.9426178
279.8,20.339295
280,5.9184129
280.2,-0.13066486
280.4,-0.85403665
280.6,-3.3634196
280.8,-1.3574478
281,-0.40807911
281.2,-1.2423725
281.4,-3.8393673
281.6,-0.55181093
281.8,-0.099288788
282,-0.32973849
282.2,-3.3762943
282.4,-3.6883799
282.6,-7.1866441
282.8,-18.989279
283,-8.4941357
283.2,-3.897046
283.4,-11.906587
283.6,-17.932809
