time,x,y,z
0.000000000000000000e+00,-1.321005975937335819e+01,-3.544650066709445824e+00,5.075015910431066146e+00
2.000000000000000042e-02,-1.625408772459055129e+01,-4.556167683645541366e+00,6.740372680912249059e+00
4.000000000000000083e-02,-1.963951671203848903e+01,-5.572087531361023416e+00,9.206564280264597500e+00
5.999999999999999778e-02,-2.318265921293718890e+01,-6.519526948820255186e+00,1.274191683410420595e+01
8.000000000000000167e-02,-2.650274189364996502e+01,-7.242642525462757774e+00,1.756834761949740908e+01
1.000000000000000056e-01,-2.899016109147033760e+01,-7.502202592860801822e+00,2.369774884203098964e+01
1.199999999999999956e-01,-2.990784364777431747e+01,-7.034664735928446433e+00,3.070744277662898725e+01
1.400000000000000133e-01,-2.870856943754247226e+01,-5.697578260618123558e+00,3.760711107153752408e+01
1.600000000000000033e-01,-2.547104227256834363e+01,-3.638661330163539098e+00,4.305439490106243738e+01
1.799999999999999933e-01,-2.107169766041765513e+01,-1.309346726516909198e+00,4.597934815449990253e+01
2.000000000000000111e-01,-1.675113770807973523e+01,7.834100491104236674e-01,4.617937203351920772e+01
2.200000000000000011e-01,-1.333215125997175754e+01,2.374111882193901568e+00,4.432592692177967564e+01
2.399999999999999911e-01,-1.086704329404014402e+01,3.462901676761563685e+00,4.143371899942314940e+01
2.600000000000000089e-01,-9.033185554691296915e+00,4.155607420736340707e+00,3.833736555079647701e+01
2.800000000000000266e-01,-7.599950522099732098e+00,4.586883182706699813e+00,3.550253204913241234e+01
2.999999999999999889e-01,-6.492534419321460248e+00,4.894498748640124575e+00,3.309325215249250363e+01
3.200000000000000067e-01,-5.684317842578569646e+00,5.182689710126966887e+00,3.110728797864485884e+01
3.400000000000000244e-01,-5.134977291484611683e+00,5.501973914722241510e+00,2.947898289755488577e+01
3.599999999999999867e-01,-4.789856822172535722e+00,5.859288690482263640e+00,2.813382239902202997e+01
3.800000000000000044e-01,-4.597604274982140637e+00,6.242866842276755257e+00,2.700995535879959064e+01
4.000000000000000222e-01,-4.519799635846969643e+00,6.641401571467261178e+00,2.606302398452227109e+01
4.199999999999999845e-01,-4.530820050556248368e+00,7.051006926451566237e+00,2.526438668629358375e+01
4.400000000000000022e-01,-4.614036615440098466e+00,7.474413587387556568e+00,2.459760649842403168e+01
4.600000000000000200e-01,-4.758114751762917649e+00,7.917741269029868079e+00,2.405512235419631750e+01
4.799999999999999822e-01,-4.954365150611131696e+00,8.387476131733700768e+00,2.363562526581724654e+01
5.000000000000000000e-01,-5.194981196525718659e+00,8.888312634499584419e+00,2.334209589540101604e+01
5.200000000000000178e-01,-5.471822805083663255e+00,9.421743365961370742e+00,2.318026803085512455e+01
5.400000000000000355e-01,-5.775506570417252128e+00,9.985122230116308728e+00,2.315725186356691978e+01
5.600000000000000533e-01,-6.094691298719207673e+00,1.057099970436765624e+01,2.328007397670382872e+01
5.799999999999999600e-01,-6.415562839890847968e+00,1.116666428166763225e+01,2.355394625058492508e+01
5.999999999999999778e-01,-6.721616480932121718e+00,1.175396488461573519e+01,2.398016334313712150e+01
6.199999999999999956e-01,-6.993904863056149779e+00,1.230960593600022435e+01,2.455366735283858759e+01
6.400000000000000133e-01,-7.211944153305959837e+00,1.280617522034519951e+01,2.526051698770509546e+01
6.600000000000000311e-01,-7.355415492820707613e+00,1.321413132125808865e+01,2.607574989178174363e+01
6.800000000000000488e-01,-7.406633412737090971e+00,1.350481745522732879e+01,2.696234919257553031e+01
7.000000000000000666e-01,-7.353474018606915408e+00,1.365425007272844482e+01,2.787210296085503813e+01
7.199999999999999734e-01,-7.192138369287598643e+00,1.364704042504875225e+01,2.874891913031456880e+01
7.399999999999999911e-01,-6.928921784368094805e+00,1.347949598920281744e+01,2.953455328420059800e+01
7.600000000000000089e-01,-6.580245225199898407e+00,1.316094413811486064e+01,3.017585164632398431e+01
7.800000000000000266e-01,-6.170663060184770288e+00,1.271274214601760377e+01,3.063185505723028967e+01
8.000000000000000444e-01,-5.729245531050677798e+00,1.216517822509598012e+01,3.087889612312565646e+01
8.200000000000000622e-01,-5.285324941200158833e+00,1.155318512356317662e+01,3.091237336909725641e+01
8.399999999999999689e-01,-4.864761842923325474e+00,1.091208666231542068e+01,3.074499058151765851e+01
8.599999999999999867e-01,-4.487566713618075909e+00,1.027435325794122889e+01,3.040237381406333128e+01
8.800000000000000044e-01,-4.167118853503931852e+00,9.667748947840431484e+00,2.991759421404313812e+01
9.000000000000000222e-01,-3.910689925357731411e+00,9.114689965649928283e+00,2.932606413181830618e+01
9.200000000000000400e-01,-3.720719335249646598e+00,8.632359362582020523e+00,2.866173956176862703e+01
9.400000000000000577e-01,-3.596302495748053829e+00,8.233148666560603957e+00,2.795491185334787687e+01
9.599999999999999645e-01,-3.534526953906713231e+00,7.925185434339127255e+00,2.723139219413423717e+01
9.799999999999999822e-01,-3.531489785307566187e+00,7.712885496002918728e+00,2.651266864498516540e+01
1.000000000000000000e+00,-3.582979927647480078e+00,7.597560605137177348e+00,2.581660442003722267e+01
1.020000000000000018e+00,-3.684884943694438864e+00,7.578101487036668082e+00,2.515834531534502361e+01
1.040000000000000036e+00,-3.833393187117480227e+00,7.651690015309366544e+00,2.455122731629350241e+01
1.060000000000000053e+00,-4.025037186889771412e+00,7.814433008772976308e+00,2.400757584059215688e+01
1.080000000000000071e+00,-4.256593335407287348e+00,8.061795737491060265e+00,2.353934927956328593e+01
1.100000000000000089e+00,-4.524836641107864210e+00,8.388746838566056852e+00,2.315860551359050845e+01
1.120000000000000107e+00,-4.826150256780433523e+00,8.789581836420310879e+00,2.287776869784261535e+01
1.140000000000000124e+00,-5.156001369394083156e+00,9.257441514200575483e+00,2.270965593474851474e+01
1.159999999999999920e+00,-5.508312736411040689e+00,9.783577364275018340e+00,2.266719674155376296e+01
1.179999999999999938e+00,-5.874784069361370875e+00,1.035644665004025633e+01,2.276275283461902177e+01
1.199999999999999956e+00,-6.244254338627365897e+00,1.096075979161660285e+01,2.300693421241826542e+01
1.219999999999999973e+00,-6.602247630000009693e+00,1.157666188548768815e+01,2.340682930290149244e+01
1.239999999999999991e+00,-6.930903625412256019e+00,1.217930487311754995e+01,2.396364894018247327e+01
1.260000000000000009e+00,-7.209539615958706626e+00,1.273913500789726072e+01,2.466994842650676389e+01
1.280000000000000027e+00,-7.416076334219056321e+00,1.322322972381444650e+01,2.550685058476386402e+01
1.300000000000000044e+00,-7.529441233962542057e+00,1.359791003653634789e+01,2.644199394778496526e+01
1.320000000000000062e+00,-7.532792241064902861e+00,1.383256404419992691e+01,2.742916049713500470e+01
1.340000000000000080e+00,-7.417019288512361364e+00,1.390416720226155967e+01,2.841050026621886815e+01
1.360000000000000098e+00,-7.183612290434874481e+00,1.380150200725766219e+01,2.932178393263508909e+01
1.380000000000000115e+00,-6.845863802459360770e+00,1.352783458154870644e+01,3.010017953302010696e+01
1.400000000000000133e+00,-6.427707072263510568e+00,1.310104831996907926e+01,3.069295745532488340e+01
1.419999999999999929e+00,-5.960247228150920229e+00,1.255100894708169612e+01,3.106485005345215100e+01
1.439999999999999947e+00,-5.476911080155948852e+00,1.191492692688117394e+01,3.120200811103179106e+01
1.459999999999999964e+00,-5.008634929988382112e+00,1.123215409984628188e+01,3.111162863554824654e+01
1.479999999999999982e+00,-4.580361079174717354e+00,1.053983471739178590e+01,3.081782910176382728e+01
1.500000000000000000e+00,-4.209450874095023387e+00,9.870197034645318723e+00,3.035544561398966223e+01
1.520000000000000018e+00,-3.905866559942059890e+00,9.249475694286008576e+00,2.976368772927506967e+01
1.540000000000000036e+00,-3.673501483882340768e+00,8.697942060909285900e+00,2.908108026854073103e+01
1.560000000000000053e+00,-3.511949902417025982e+00,8.230436749413565067e+00,2.834230015044524009e+01
1.580000000000000071e+00,-3.418185898399281886e+00,7.857007007546876309e+00,2.757681397461508155e+01
1.600000000000000089e+00,-3.387878060300279159e+00,7.583515700436130658e+00,2.680884043461223598e+01
1.620000000000000107e+00,-3.416281794062559829e+00,7.412263050460754066e+00,2.605808511594063859e+01
1.640000000000000124e+00,-3.498775385932221926e+00,7.342692794264500833e+00,2.534080053429264012e+01
1.660000000000000142e+00,-3.631141846216764613e+00,7.372186349000184435e+00,2.467088175459491239e+01
1.679999999999999938e+00,-3.809673559121822262e+00,7.496849482841017931e+00,2.406084891014038263e+01
1.699999999999999956e+00,-4.031131257820631753e+00,7.712143542052766421e+00,2.352265812979819515e+01
1.719999999999999973e+00,-4.292555783605606301e+00,8.013229736537844872e+00,2.306832614611812460e+01
1.739999999999999991e+00,-4.590922840508049774e+00,8.394956834684450087e+00,2.271036130675621934e+01
1.760000000000000009e+00,-4.922639902493308739e+00,8.851487372590352010e+00,2.246197719799280890e+01
1.780000000000000027e+00,-5.282900528953443420e+00,9.375601673608160880e+00,2.233703477548043281e+01
1.800000000000000044e+00,-5.664931900237714757e+00,9.957747133130226302e+00,2.234962255856932245e+01
1.820000000000000062e+00,-6.059202412546452088e+00,1.058493041110767763e+01,2.251315270678038161e+01
1.840000000000000080e+00,-6.452704883588701534e+00,1.123960187704873626e+01,2.283884082858202191e+01
1.860000000000000098e+00,-6.828500301164607045e+00,1.189876104775836829e+01,2.333347361333130010e+01
1.880000000000000115e+00,-7.165781794888576250e+00,1.253361176998442517e+01,2.399649046817626896e+01
1.900000000000000133e+00,-7.440768268000756080e+00,1.311017386943033181e+01,2.481663731054111466e+01
1.919999999999999929e+00,-7.628696212462246606e+00,1.359124718986151947e+01,2.576879915568023804e+01
1.939999999999999947e+00,-7.706981717544657329e+00,1.393993450990266503e+01,2.681199856887149835e+01
1.959999999999999964e+00,-7.659233019752016425e+00,1.412449906532890154e+01,2.788977362814931737e+01
1.979999999999999982e+00,-7.479283659470521428e+00,1.412372359511115860e+01,2.893395564109103901e+01
2.000000000000000000e+00,-7.174013464229437531e+00,1.393138038054046035e+01,2.987205299651014911e+01
2.020000000000000018e+00,-6.763748440041133847e+00,1.355829649453615637e+01,3.063712876127718232e+01
2.040000000000000036e+00,-6.279679559085161955e+00,1.303107847038561040e+01,3.117777528012331345e+01
2.060000000000000053e+00,-5.758829869757022379e+00,1.238773048615426298e+01,3.146531725125809942e+01
2.080000000000000071e+00,-5.238082105970622848e+00,1.167158604427422475e+01,3.149617453474203899e+01
2.100000000000000089e+00,-4.749061696852161063e+00,1.092546914763224741e+01,3.128907569191756366e+01
2.120000000000000107e+00,-4.315119079987491446e+00,1.018755487774271629e+01,3.087860211053324733e+01
2.140000000000000124e+00,-3.950669625980745892e+00,9.489381884298879299e+00,3.030745247170266765e+01
2.160000000000000142e+00,-3.662323251088043907e+00,8.855565518095707134e+00,2.961959652133398890e+01
2.180000000000000160e+00,-3.450904944958434140e+00,8.304398585873800087e+00,2.885554877344232239e+01
2.200000000000000178e+00,-3.313579567643108348e+00,7.848672962027259281e+00,2.804997252722328582e+01
2.220000000000000195e+00,-3.245610552565240781e+00,7.496415854318090766e+00,2.723115402528887330e+01
2.240000000000000213e+00,-3.241591167497158921e+00,7.251536851867371070e+00,2.642165225754480673e+01
2.260000000000000231e+00,-3.296193720492380574e+00,7.114515214660196207e+00,2.563949932944913002e+01
2.280000000000000249e+00,-3.404570786681194505e+00,7.083218488541080937e+00,2.489952588771529207e+01
2.300000000000000266e+00,-3.562536480963525154e+00,7.153817650234738146e+00,2.421458051994149230e+01
2.319999999999999840e+00,-3.766597725022504672e+00,7.321645870982844251e+00,2.359655361541692287e+01
2.339999999999999858e+00,-4.013846704556763179e+00,7.581816806667334596e+00,2.305719150228841130e+01
2.359999999999999876e+00,-4.301696478285388814e+00,7.929472735136657846e+00,2.260871034129664281e+01
2.379999999999999893e+00,-4.627443807423807343e+00,8.359616642854838631e+00,2.226421174227938238e+01
2.399999999999999911e+00,-4.987658356397608017e+00,8.866549823387041229e+00,2.203787083955453951e+01
2.419999999999999929e+00,-5.377415130378913055e+00,9.442969677791403171e+00,2.194482616847076173e+01
2.439999999999999947e+00,-5.789408985988177214e+00,1.007880196698278041e+01,2.200065355563854297e+01
2.459999999999999964e+00,-6.213027488259963427e+00,1.075987391159379847e+01,2.222026595627968959e+01
2.479999999999999982e+00,-6.633521742220651163e+00,1.146660070005490795e+01,2.261606828314485895e+01
2.500000000000000000e+00,-7.031505312116867579e+00,1.217296504601472584e+01,2.319524614377932181e+01
2.520000000000000018e+00,-7.383110449860750713e+00,1.284619970912530107e+01,2.395622732353378836e+01
2.540000000000000036e+00,-7.661190087139593707e+00,1.344768279327664828e+01,2.488466598560549059e+01
2.560000000000000053e+00,-7.837888702011539088e+00,1.393552602319995337e+01,2.594975618258850858e+01
2.580000000000000071e+00,-7.888622936782586414e+00,1.426905898882996304e+01,2.710216445582257805e+01
2.600000000000000089e+00,-7.796976408787978485e+00,1.441481748494327242e+01,2.827510970551497138e+01
2.620000000000000107e+00,-7.559351509342336684e+00,1.435284260224299402e+01,2.938974945077974255e+01
2.640000000000000124e+00,-7.187774485399163638e+00,1.408145040493584688e+01,3.036483470499531379e+01
2.660000000000000142e+00,-6.709448524394468372e+00,1.361865301330444389e+01,3.112883061123622142e+01
2.680000000000000160e+00,-6.162670262840830304e+00,1.299939060243104016e+01,3.163121010262783628e+01
2.700000000000000178e+00,-5.590186159763493201e+00,1.226935226371239551e+01,3.184943325027690619e+01
2.720000000000000195e+00,-5.032132799377759369e+00,1.147751925442426035e+01,3.178960172467611756e+01
2.740000000000000213e+00,-4.520709105466448108e+00,1.066981260439446544e+01,3.148121028990130910e+01
2.760000000000000231e+00,-4.077725075093209028e+00,9.885280955223954891e+00,3.096843402325301398e+01
2.780000000000000249e+00,-3.714880077892318777e+00,9.154874078468830945e+00,3.030101468073528537e+01
2.800000000000000266e+00,-3.435784021725783344e+00,8.501898855202259853e+00,2.952706324284116235e+01
2.819999999999999840e+00,-3.238583917836979520e+00,7.943097033332264800e+00,2.868874017472483828e+01
2.839999999999999858e+00,-3.118372114044763777e+00,7.489667340828717990e+00,2.782061308153190282e+01
2.859999999999999876e+00,-3.068984422372179832e+00,7.148041009389330291e+00,2.694989545462657432e+01
2.879999999999999893e+00,-3.084137516083024000e+00,6.920539655061036299e+00,2.609769292990317879e+01
2.899999999999999911e+00,-3.158045584844669573e+00,6.806124307352605207e+00,2.528059185197532699e+01
2.919999999999999929e+00,-3.285709441516411644e+00,6.801338418752129300e+00,2.451219708190389923e+01
2.939999999999999947e+00,-3.463024226210134060e+00,6.901360677279017253e+00,2.380444907749357597e+01
2.959999999999999964e+00,-3.686763551633190694e+00,7.100953418598463962e+00,2.316868425217645111e+01
2.979999999999999982e+00,-3.954428204709484973e+00,7.395087770217732448e+00,2.261646215139078109e+01
3.000000000000000000e+00,-4.263925770957376571e+00,7.779119033838028940e+00,2.216019171248872865e+01
3.020000000000000018e+00,-4.613059384190166590e+00,8.248492159689089220e+00,2.181356525267454671e+01
3.040000000000000036e+00,-4.998823561292434547e+00,8.798019967569128852e+00,2.159176781363251507e+01
3.060000000000000053e+00,-5.416521361614313079e+00,9.420796784217664310e+00,2.151137613066237364e+01
3.080000000000000071e+00,-5.858737980910954768e+00,1.010681867920104970e+01,2.158980216609122493e+01
3.100000000000000089e+00,-6.314247959703346069e+00,1.084141349083656003e+01,2.184408173703328515e+01
