time,x,y,z
16.6,-2.969,-0.7717,12.9
16.8,-15.14,-4.169,12.97
17,-14.5,0.1707,40.81
17.2,-1.976,2.162,23.61
17.4,-4.096,6.454,15.48
17.6,-11.01,18.82,27.56
17.8,-1.053,6.215,31.57
18,-0.6655,1.425,18.55
18.2,-3.313,5.074,11.76
18.4,-12.63,20.52,24.57
18.6,-0.1217,6.438,33.19
18.8,1.837,2.372,19.12
19,6.847,8.403,14.21
19.2,14.6,14.4,35.94
19.4,3.014,1.09,27.21
19.6,0.1813,0.109,15.88
19.8,0.4775,0.6015,9.327
20,3.209,4.157,5.961
20.2,18.01,21.66,24.35
20.4,7.052,0.4758,33.01
20.6,7.913,-3.331,21.43
20.8,15.64,-7.073,26.18
21,8.15,-5.369,31.36
21.2,6.295,-3.097,22.01
21.4,14.33,-6.168,22.44
21.6,10.67,-6.617,33.44
21.8,5.086,-2.846,23.74
22,11.37,-4.786,19.51
22.2,14.71,-7.87,33.3
22.4,4.66,-3.173,26.64
22.6,7.742,-3.315,18.5
22.8,17.7,-7.975,27.5
23,6.061,-4.677,31.18
23.2,4.523,-2.158,19.83
23.4,13.99,-5.675,18.63
23.6,12.04,-7.631,36.22
23.8,2.638,-1.907,23.94
24,6.113,-2.477,15.42
24.2,19.71,-8.291,24.47
24.4,5.453,-5.167,33.3
24.6,0.9161,-0.6408,19.46
24.8,3.398,-1.302,11.74
25,17.58,-6.669,14.86
25.2,8.293,-7.68,39.33
25.4,0.07698,-3.381,22.19
25.6,-0.6233,-9.844,15.77
25.8,-2.843,-20.54,32.76
26,-2.028,-4.097,28.62
26.2,-0.3008,-2.667,17.06
26.4,-0.566,-11.2,13.01
26.6,-3.635,-20.12,37.63
26.8,-1.914,-2.054,26.66
27,-2.164,-0.5923,15.66
27.2,-9.946,-2.742,11.55
27.4,-21.87,-3.348,37.5
27.6,-2.81,1.69,27.31
27.8,-2.348,3.68,16.42
28,-9.073,14.21,17.15
28.2,-3.848,12.14,37.89
28.4,0.001039,1.33,22.67
28.6,-0.2088,0.3603,13.29
28.8,-1.316,1.955,7.907
29,-8.983,13.28,9.44
29.2,-3.368,13.93,43.27
29.4,3.544,4.749,24.29
29.6,8.622,9.96,20.59
29.8,11.31,10.56,33.28
30,4.579,3.802,25.94
30.2,6.498,7.434,19.13
30.4,12.82,13.49,30
30.6,5.623,4.062,29.39
30.8,4.471,4.906,19.49
31,11.61,13.38,22.69
31.2,8.544,6.366,34.03
31.4,3.089,2.887,21.91
31.6,7.311,8.72,16.83
31.8,13.42,13.18,34.41
32,3.632,2.198,27.15
32.2,2.985,3.412,16.72
32.4,10.85,13.12,17.7
32.6,10.15,7.26,37.51
32.8,1.304,0.5701,22.55
33,0.981,1.169,13.29
33.2,5.154,6.552,9.199
33.4,17.43,18.7,34.88
33.6,4.553,0.09939,29.04
33.8,6.311,-2.562,18.28
34,17.56,-7.451,23.69
34.2,7.335,-5.676,33.6
34.4,3.077,-1.666,20.83
34.6,9.912,-3.925,15.43
34.8,17.98,-9.125,34.53
35,2.687,-2.762,27.63
35.2,2.091,-0.934,16.38
35.4,9.518,-3.598,11.98
35.6,19.74,-10.05,36.82
35.8,1.436,-2.934,27.5
36,-0.1987,-3.529,16.33
36.2,-0.7826,-14.56,14.81
36.4,-4.107,-15.09,39.09
36.6,-1.252,-1.265,24.14
36.8,-1.542,-0.4255,14.18
37,-7.895,-2.221,9.71
37.2,-24.95,-4.966,33.96
37.4,-3.792,2.38,29.29
37.6,-3.213,5.125,18.06
37.8,-9.672,15.77,21.71
38,-2.95,9.851,34.86
38.2,-1.079,2.569,21.41
38.4,-4.329,6.797,14.37
38.6,-11.25,19.58,29.56
38.8,-0.5522,5.264,30.61
39,-0.1418,0.4975,17.8
39.2,-0.9742,1.483,10.51
39.4,-6.179,9.15,8.484
39.6,-8.993,19.74,41.68
39.8,2.253,4.144,26.58
40,6.307,7.4,18.71
40.2,13.06,13.81,30.1
40.4,5.472,3.819,29.48
40.6,4.092,4.491,19.16
40.8,11.33,13.23,21.41
41,9.042,6.746,34.88
41.2,2.687,2.362,22.19
41.4,6.085,7.3,15.71
41.6,14.46,15.24,32.06
41.8,4.26,2.231,29.03
42,1.74,1.879,17.28
42.2,6.663,8.262,12.83
42.4,15.16,14.94,36.83
42.6,2.991,0.6293,27.2
42.8,2.109,-0.7936,15.96
43,9.523,-3.584,11.68
43.2,19.83,-10.13,37.11
43.4,1.358,-3.012,27.46
43.6,-0.2394,-4.05,16.42
43.8,-0.9251,-16.02,16.26
44,-4.076,-13.11,38.41
44.2,-0.9271,-1.12,23.19
44.4,-0.3022,-0.1011,13.58
44.6,-1.607,-0.4589,8.023
44.8,-11.3,-3.301,7.183
45,-20.43,-1.571,43.78
45.2,-3.671,4.512,26.28
45.4,-6.028,10.02,20.5
45.6,-7.527,14.92,31.76
45.8,-2.395,6.318,27.5
46,-4.545,7.791,19.83
46.2,-8.965,15.98,27.84
46.4,-2.627,7.766,30.65
46.6,-3.139,5.719,20.57
46.8,-8.548,14.19,21.98
47,-4.16,11.12,34.21
47.2,-1.952,4.304,22.87
47.4,-5.994,9.695,17.68
47.6,-8.245,16.45,33.69
47.8,-1.296,4.647,27.3
48,-2.961,4.969,17.35
48.2,-9.849,15.96,21.21
48.4,-2.791,9.815,35.22
48.6,-0.7835,2.064,21.29
48.8,-3.397,5.309,13.57
49,-11.87,19.42,24.47
49.2,-0.7235,6.818,33.29
49.4,0.5657,0.9532,19.12
49.6,2.449,3.053,11.57
49.8,12.48,15.46,15.91
50,9.233,4.748,38.49
50.2,3.283,-1.043,21.72
50.4,9.622,-3.809,15.75
50.6,18.2,-9.057,33.7
50.8,3.014,-2.963,28.05
51,2.498,-1.115,16.73
51.2,10.87,-4.144,13.02
51.4,17.4,-9.6,38.21
51.6,1.223,-2.355,26.28
51.8,-0.1253,-2.493,15.48
52,-0.5279,-11.45,12.03
52.2,-3.864,-20,38.9
52.4,-2.228,-1.813,26.34
52.6,-4.165,-1.083,15.86
52.8,-16.63,-4.34,16.99
53,-12.43,0.2643,38.04
53.2,-1.121,0.5214,22.49
53.4,-0.4202,0.6219,13.19
53.6,-2.309,3.431,8.073
53.8,-12.99,19.9,17.48
54,0.2284,8.465,36.63
54.2,3.998,4.839,21.49
54.4,10.31,11.93,21.45
54.6,9.834,8.139,34.32
54.8,3.676,3.272,23.54
55,7.144,8.385,17.95
55.2,13.12,13.18,32.9
55.4,4.354,2.943,27.77
55.6,3.978,4.508,17.81
55.8,12.09,14.17,21.7
56,8.402,5.754,34.88
56.2,2.026,1.734,21.33
56.4,4.936,5.995,14.18
56.6,15.19,16.97,28.85
56.8,5.019,2.2,30.99
57,0.3342,0.1183,17.97
57.2,0.2782,0.3425,10.55
57.4,1.753,2.263,6.336
57.6,12.36,15.79,11.36
57.8,10.3,4.168,40.83
58,6.625,-2.576,23.44
58.2,13.7,-5.945,22.78
58.4,11.16,-6.644,32.83
58.6,5.707,-3.183,24.37
58.8,11.55,-4.952,20.57
59,14.07,-7.551,32.65
59.2,5.346,-3.415,26.58
59.4,8.855,-3.834,19.53
59.6,16.65,-7.863,29.28
59.8,6.046,-4.325,29.77
60,6.194,-2.839,19.97
60.2,16.03,-6.828,22.9
60.4,8.912,-6.165,33.8
60.6,4.089,-2.231,22.13
60.8,11.17,-4.55,17.63
61,15.67,-8.411,34.6
61.2,3.432,-2.718,26.59
61.4,5.352,-2.263,16.87
61.6,17.79,-7.301,21.45
61.8,7.577,-6.161,35.1
62,1.563,-1.057,20.99
62.2,5.084,-1.981,13.11
62.4,20.55,-8.273,21.6
62.6,5.361,-5.787,34.89
62.8,0.0792,-1.799,19.92
63,-0.324,-6.265,12.64
63.2,-1.864,-23.45,24.86
63.4,-3.504,-5.462,33.07
63.6,-1.949,-0.6321,18.99
63.8,-7.412,-1.999,12.56
64,-23.43,-5.046,29.81
64.2,-4.703,1.542,30.68
64.4,-1.151,1.663,17.77
64.6,-4.509,6.883,12
64.8,-11.87,20.97,31.98
65,0.2927,4.367,29.75
65.2,1.764,2.211,17.39
65.4,7.191,8.9,13.35
65.6,14.54,13.8,37.65
65.8,2.661,0.5943,26.49
66,1.631,-0.6041,15.52
66.2,7.689,-2.868,10.56
66.4,22.69,-10.41,33.2
66.6,1.878,-3.92,29.45
66.8,-0.3059,-4.866,17.71
67,-1.119,-16.85,18.53
67.2,-3.782,-11.87,36.89
67.4,-0.7252,-1.803,22.61
67.6,-0.2505,-3.908,13.71
67.8,-0.9577,-18,15.86
68,-4.419,-10.96,38.8
68.2,-1.845,-0.8821,22.23
68.4,-5.572,-1.469,13.89
68.6,-21.24,-5.235,22.36
68.8,-7.712,1.345,34.5
69,-0.7422,0.7569,19.78
69.2,-1.844,2.817,11.87
69.4,-9.714,14.76,13.83
69.6,-2.843,12.06,40.17
69.8,1.875,2.813,22.73
70,6.065,7.312,15.91
70.2,14.39,15.18,31.88
70.4,4.336,2.323,29.09
70.6,1.887,2.046,17.38
70.8,7.131,8.818,13.31
71,14.6,13.93,37.53
71.2,2.698,0.6092,26.58
71.4,1.63,-0.6032,15.57
71.6,7.662,-2.859,10.58
71.8,22.71,-10.4,33.09
72,1.897,-3.927,29.49
72.2,-0.3023,-4.827,17.71
72.4,-1.107,-16.77,18.42
72.6,-3.791,-11.98,36.95
72.8,-0.7337,-1.792,22.67
73,-0.2451,-3.804,13.72
73.2,-0.9246,-17.67,15.51
73.4,-4.443,-11.33,39.06
73.6,-1.887,-0.913,22.42
73.8,-5.623,-1.479,14.02
74,-21.2,-5.21,22.49
74.2,-7.706,1.314,34.43
74.4,-0.6851,0.6543,19.76
74.6,-1.565,2.387,11.78
74.8,-8.641,13.02,12.04
75,-4.242,14.03,41.49
75.2,1.919,3.058,23.78
75.4,5.993,7.181,16.53
75.6,14.12,15.02,31.05
75.8,4.693,2.709,29.44
76,2.382,2.593,17.83
76.2,8.458,10.35,15.07
76.4,12.9,11.23,38.14
76.6,2.084,0.7232,25.04
76.8,0.2987,0.3018,14.66
77,1.367,1.735,8.701
77.2,8.997,11.54,9.121
77.4,13.12,9.176,43.55
77.6,5.204,-1.604,24.73
77.8,11.28,-4.716,19.77
78,14.73,-7.821,33
78.2,4.865,-3.279,26.8
78.4,7.906,-3.402,18.79
78.6,17.47,-7.925,27.72
78.8,6.147,-4.653,30.99
79,4.87,-2.308,19.94
79.2,14.5,-5.936,19.51
79.4,11.28,-7.312,35.77
79.6,2.933,-1.958,23.54
79.8,7.275,-2.943,15.74
80,19.74,-8.726,27.97
80.2,4.523,-4.325,31.31
80.4,1.762,-0.9191,18.51
80.6,7.176,-2.742,12.29
80.8,22.08,-9.774,30.05
81,2.778,-4.001,30.59
81.2,-0.07782,-2.365,17.76
81.4,-0.4738,-9.526,12.57
81.6,-3.154,-22.45,34.91
81.8,-2.332,-2.733,28.28
82,-2.193,-0.6107,16.54
82.2,-9.567,-2.619,11.94
82.4,-22.2,-3.662,36.33
82.6,-3.005,1.545,27.76
82.8,-1.877,2.911,16.45
83,-7.755,11.97,14.64
83.2,-5.831,14.96,39.07
83.4,0.2638,1.836,24.35
83.6,0.976,1.226,14.3
83.8,4.947,6.265,9.71
84,17.3,18.9,33.25
84.2,4.567,0.377,29.56
84.4,5.514,-2.217,18.15
84.6,16.9,-6.973,21.39
84.8,8.424,-6.35,35.05
85,2.364,-1.457,21.58
85.2,7.315,-2.886,14.4
85.4,20.66,-9.166,28.98
85.6,3.692,-4.062,30.91
85.8,0.3975,-0.3258,17.96
86,1.559,-0.5903,10.6
86.2,9.754,-3.54,8.258
86.4,20.13,-10.87,40.83
86.6,0.73,-4.719,27.05
86.8,-0.7374,-9.441,18.83
87,-2.371,-18.89,29.53
87.2,-2.261,-6.573,29.83
87.4,-0.6853,-5.961,19.4
87.6,-1.358,-17.05,21.14
87.8,-3.361,-11.15,35
88,-0.8211,-3.565,22.44
88.2,-0.6381,-9.422,15.86
88.4,-2.705,-20.78,31.8
88.6,-2.156,-4.447,29.14
88.8,-0.3228,-2.728,17.4
89,-0.5765,-11.18,13.24
89.2,-3.594,-20.07,37.39
89.4,-1.862,-2.121,26.7
89.6,-1.724,-0.4838,15.64
89.8,-8.071,-2.241,10.7
90,-24.28,-4.797,33.59
90.2,-3.729,2.013,29.27
90.4,-2.545,4.004,17.57
90.6,-8.937,14.15,18.17
90.8,-4.013,12.03,37.12
91,-0.3905,1.793,22.72
91.2,-1.777,2.814,13.65
91.4,-8.824,13.47,13.92
91.6,-4.102,13.34,40.16
91.8,1.113,2.151,23.31
92,3.979,4.841,14.72
92.2,14.12,16.51,23.72
92.4,6.706,3.45,33.73
92.6,0.5451,0.1685,19.51
92.8,0.2213,0.2646,11.45
93,1.318,1.696,6.802
93.2,9.549,12.32,8.359
93.4,12.63,7.834,44.05
93.6,6.175,-2.144,24.74
93.8,12.41,-5.329,21.67
94,12.83,-7.152,32.7
94.2,5.663,-3.383,25.73
94.4,10.15,-4.389,20.2
94.6,15.45,-7.736,31.07
94.8,5.794,-3.895,28.19
95,7.679,-3.415,19.91
95.2,16.65,-7.483,26.52
95.4,7.218,-5.106,31.5
95.6,5.433,-2.639,20.98
95.8,14.38,-6.008,20.74
96,11.13,-7.042,34.77
96.2,3.871,-2.355,23.68
96.4,9.316,-3.824,17.28
96.6,17.71,-8.607,31.87
96.8,4.15,-3.465,28.72
97,4.38,-1.942,17.87
97.2,15.35,-6.14,18.32
97.4,10.52,-7.387,36.97
97.6,1.584,-1.32,22.85
97.8,3.776,-1.505,13.89
98,17.08,-6.603,16.37
98.2,8.768,-7.429,38.45
98.4,0.2723,-1.845,22.04
98.6,-0.2892,-5.225,13.62
98.8,-1.405,-21.25,20.54
99,-3.922,-7.636,35.58
99.2,-1.357,-0.595,20.33
99.4,-4.676,-1.259,12.49
99.6,-20.86,-5.399,19.41
99.8,-8.551,1.627,36.18
100,-1.512,2.008,20.56
100.2,-4.542,7.047,13.87
100.4,-11.25,19.87,30.85
100.6,-0.314,4.771,30.03
100.8,0.1189,0.3328,17.42
101,0.5524,0.698,10.23
101.2,3.539,4.567,6.611
101.4,18.18,21.49,26.67
101.6,6.528,0.3561,32.17
101.8,7.662,-3.204,20.81
102,16.08,-7.201,25.95
102.2,7.884,-5.359,31.7
102.4,5.751,-2.839,21.64
102.6,14.16,-5.988,21.33
102.8,11.19,-6.937,34.19
103,4.428,-2.61,23.9
103.2,10.17,-4.225,18.27
103.4,16.45,-8.315,32.62
103.6,4.376,-3.326,27.85
103.8,5.878,-2.554,18.09
104,17.35,-7.274,22.68
104.2,7.744,-5.954,34.23
104.4,2.728,-1.553,21.11
104.6,8.728,-3.446,14.86
104.8,19.5,-9.288,32.52
105,3.004,-3.261,28.97
105.2,1.197,-0.5983,16.99
105.4,5.511,-2.072,10.75
105.6,22.96,-9.387,24.45
105.8,3.595,-5.271,33.2
106,-0.1998,-4.083,19.31
106.2,-0.8577,-13.72,16.55
106.4,-3.661,-15.88,37.15
106.6,-1.145,-2.418,24.88
106.8,-0.2547,-3.302,14.95
107,-0.7554,-15,14.06
107.2,-4.316,-14.58,39.84
107.4,-1.653,-1.132,23.87
107.6,-3.9,-1.028,14.4
107.8,-17.14,-4.548,16.18
108,-12.02,0.6326,38.61
108.2,-1.235,1.115,22.31
108.4,-2.287,3.537,13.52
108.6,-10.31,15.99,16.85
108.8,-2.31,10.59,38.07
109,1.005,1.743,21.71
109.2,3.79,4.649,13.65
109.4,14.49,17.07,23.31
109.6,6.652,3.091,33.94
109.8,1.132,-0.2422,19.46
110,3.705,-1.406,11.78
110.2,18.52,-7.087,16.08
110.4,7.396,-7.277,38.39
110.6,0.04063,-3.279,21.68
110.8,-0.6131,-9.917,15.46
111,-2.905,-20.64,33.17
111.2,-2.003,-3.856,28.46
111.4,-0.2603,-2.235,16.86
111.6,-0.4672,-9.706,12.08
111.8,-3.286,-22.44,35.77
112,-2.397,-2.505,27.99
112.2,-3.033,-0.8108,16.51
112.4,-12.69,-3.413,13.83
112.6,-17.59,-1.516,39.04
112.8,-1.928,0.9896,25.13
113,-1.16,1.771,14.79
113.2,-5.681,8.572,10.96
113.4,-10.01,19.99,38.01
113.6,0.9605,3.304,27.27
113.8,3.419,4.122,16.7
114,12.02,14.33,20.08
114.2,8.774,5.775,35.99
114.4,1.273,0.8242,21.42
114.6,2.281,2.778,12.92
114.8,11.07,13.75,14.74
115,10.42,6.531,39.58
115.2,2.58,-0.606,22.56
115.4,7.028,-2.759,14.77
115.6,20.47,-8.945,27.77
115.8,4.145,-4.338,31.51
116,0.6594,-0.4526,18.34
116.2,2.706,-1.027,10.96
116.4,15.43,-5.732,12.05
116.6,10.63,-8.676,41.48
116.8,0.1304,-4.057,23.48
117,-0.737,-10.58,17.2
117.2,-2.867,-19.14,32.9
117.4,-1.862,-4.609,28.08
117.6,-0.4716,-4.825,17.46
117.8,-1.128,-17,18.52
118,-3.798,-11.72,36.91
118.2,-0.7071,-1.704,22.52
118.4,-0.2322,-3.637,13.59
118.6,-0.8753,-17.23,14.94
118.8,-4.495,-11.82,39.46
119,-2.038,-0.9727,22.67
119.2,-5.994,-1.569,14.31
119.4,-21.41,-5.147,23.68
119.6,-7.298,1.25,33.75
119.8,-0.5156,0.3639,19.44
120,-0.7046,1.066,11.44
120.2,-4.314,6.383,7.839
120.4,-13.3,23.38,34.05
120.6,1.726,4.94,29.58
120.8,5.275,6.184,19.35
121,12.56,13.96,26.37
121.2,6.942,4.974,31.76
121.4,3.707,3.834,20.59
121.6,9.649,11.38,19.25
121.8,10.91,9.207,35.63
122,3.027,2.355,24.14
122.2,5.101,6.035,16.21
122.4,14.17,15.8,27.79
122.6,5.659,3.196,31.36
122.8,1.765,1.778,18.71
123,5.933,7.313,13.19
123.2,15.54,16.24,34.07
123.4,3.611,1.111,28.54
123.6,1.187,-0.4006,16.61
123.8,5.199,-1.943,10.41
124,22.9,-9.233,23.18
124.2,3.817,-5.559,33.81
124.4,-0.2227,-4.398,19.67
124.6,-0.9274,-14.18,17.31
124.8,-3.617,-15.15,36.82
125,-1.086,-2.666,24.57
125.2,-0.335,-4.547,15.08
125.4,-1.124,-18.53,17.93
125.6,-4.082,-10.25,37.41
125.8,-0.8553,-0.7008,21.72
126,-1.713,-0.4675,12.8
126.2,-9.404,-2.664,9.432
126.4,-23.29,-3.681,38.46
126.6,-3.196,2.613,27.59
126.8,-3.913,6.286,17.78
127,-10.1,17.1,25.49
127.2,-2.105,7.857,32.55
127.4,-1.618,3.189,20.02
127.6,-6.242,9.806,15.48
127.8,-8.327,17.2,35.95
128,-0.442,3.262,26.64
128.2,-1.138,1.933,15.79
128.4,-5.691,8.64,11.66
128.6,-9.9,19.69,37.45
128.8,0.7008,3.17,27.29
129,2.655,3.23,16.36
129.2,10.42,12.71,16.62
129.4,10.71,7.82,38.22
129.6,1.334,0.3615,22.94
129.8,0.1316,-0.02935,13.44
130,0.6023,-0.2194,7.893
130.2,4.439,-1.574,5.009
130.4,26.18,-10.19,21.85
130.6,2.921,-7.147,33.93
130.8,-0.7937,-8.994,22.24
131,-1.926,-16.43,26.56
131.2,-2.477,-9.695,30.82
131.4,-1.105,-7.76,22.51
131.6,-1.591,-15.6,23.83
131.8,-2.793,-11.59,32.4
132,-1.184,-6.699,23.66
132.2,-1.257,-13.61,21.32
132.4,-2.906,-14.4,33.06
132.6,-1.422,-6.109,25.54
132.8,-0.9881,-10.81,19.74
133,-2.596,-17.49,31.14
133.2,-1.938,-6.464,28.34
133.4,-0.8139,-7.827,19.56
133.6,-1.861,-18.34,25.57
133.8,-2.783,-8.664,32.2
134,-0.7877,-5.278,21.02
134.2,-1.094,-14.45,19.17
134.4,-3.36,-14.35,35.44
134.6,-1.136,-3.896,24.51
134.8,-0.6018,-7.954,16.52
135,-2.169,-20.87,27.78
135.2,-2.676,-6.068,31.33
135.4,-0.419,-2.84,18.82
135.6,-0.5818,-10.53,13.88
135.8,-3.307,-20.7,35.74
136,-1.894,-2.664,27.44
136.2,-0.3403,-0.1525,15.99
136.4,-1.473,-0.414,9.43
136.6,-9.734,-2.826,7.412
136.8,-23.25,-3.172,41.22
137,-3.631,3.844,27.25
137.2,-5.329,8.772,19.67
137.4,-8.548,15.98,30.33
137.6,-2.256,6.643,29.01
137.8,-3.631,6.346,19.7
138,-9.187,15.53,24.2
138.2,-3.154,9.377,33.04
138.4,-2.204,4.413,21.53
138.6,-6.979,11.26,18.23
138.8,-6.733,14.88,35.31
139,-1.233,3.928,25.53
139.2,-3.514,5.749,16.58
139.4,-10.56,17.54,24.3
139.6,-1.837,7.902,33.35
139.8,-0.9031,2.003,19.9
140,-4.047,6.269,13.1
140.2,-11.94,20.35,28.71
140.4,-0.2189,5.319,31.15
140.6,0.771,1.099,17.99
140.8,3.364,4.205,11.21
141,15.21,18.23,22.08
141.2,6.786,2.417,34.45
141.4,3.377,-1.23,19.8
141.6,11.26,-4.422,15.56
141.8,16.24,-8.931,36.48
142,2.107,-2.216,26.21
142.2,2.041,-0.8788,15.53
142.4,9.747,-3.662,11.52
142.6,19.52,-10.14,37.71
142.8,1.241,-3.009,27.21
143,-0.2722,-4.466,16.4
143.2,-1.047,-17.12,17.48
143.4,-4,-11.73,37.69
143.6,-0.7385,-1.061,22.49
143.8,-0.05478,-0.6432,13.19
144,-0.1309,-3.644,8.001
144.2,-0.9894,-22.12,15.1
144.4,-5.351,-7.809,38.24
144.6,-5.979,-1.581,22.09
144.8,-14.77,-3.459,21.17
145,-13.37,-1.04,34.24
145.2,-5.113,-0.4663,24.07
145.4,-10.51,-2.507,18.23
145.6,-18.36,-3.042,32.32
145.8,-5.601,0.1384,28.08
146,-6.123,-1.348,18.18
146.2,-18.08,-4.289,22.27
146.4,-10.07,0.2168,34.48
146.6,-3.084,-0.317,21.31
146.8,-8.797,-2.265,14.83
147,-21.43,-4.111,31.86
147.2,-4.558,0.9069,29.34
147.4,-1.242,-0.1916,17.19
147.6,-5.251,-1.445,10.75
147.8,-23.51,-5.915,22.58
148,-6.625,2.159,34.14
148.2,-2.231,3.376,19.74
148.4,-7.132,11.24,16.51
148.6,-6.755,15.4,36.85
148.8,-0.5567,2.845,25.24
149,-1.837,3,15.22
149.2,-8.441,12.99,14.7
149.4,-4.721,13.78,39.48
149.6,0.5361,1.701,23.57
149.8,2.077,2.555,14.07
150,9.755,12.14,13.81
150.2,11.76,8.602,40.17
150.4,2.275,-0.282,23.58
150.6,5.193,-2.033,14.64
150.8,19.4,-7.857,21.41
151,6.225,-5.923,35.11
151.2,0.2762,-0.6914,20.24
151.4,-0.05176,-1.17,11.9
151.6,-0.2381,-6.905,7.895
151.8,-2.566,-27.25,30.87
152,-4.36,-3.425,30.64
152.2,-7.406,-1.792,19.58
152.4,-18.01,-3.962,25.09
152.6,-9.277,-0.008974,32.54
152.8,-4.98,-0.8036,21.1
153,-13.5,-3.313,18.53
153.2,-15.48,-1.488,35.58
153.4,-3.939,-0.01461,24.97
153.6,-6.879,-1.664,16.36
153.8,-20.36,-4.63,25.4
154,-7.48,0.7476,32.71
154.2,-2.181,-0.2744,19.47
154.4,-7.527,-2.004,12.96
154.6,-23.13,-4.942,29.86
154.8,-4.753,1.435,30.61
155,-0.8784,1.212,17.71
155.2,-3.378,5.135,11.25
155.4,-12.88,20.97,25.2
155.6,0.09672,6.188,32.86
155.8,2.217,2.79,19.05
156,7.969,9.718,15.34
156.2,13.31,12.17,37.19
156.4,2.474,1.076,25.75
156.6,1.044,1.179,15.16
156.8,4.813,6.071,10.18
157,17.11,18.92,32.04
157.2,4.612,0.6132,29.97
157.4,4.847,-1.928,18.08
157.6,15.96,-6.449,19.42
157.8,9.699,-7.004,36.29
158,1.858,-1.354,22.38
158.2,5.106,-2.023,13.99
158.4,19.85,-8.012,21.4
158.6,5.886,-5.879,35.08
158.8,0.1795,-1.072,20.11
159,-0.1622,-3.296,12.05
159.2,-0.7912,-17.24,13.6
159.4,-4.77,-11.87,40.36
159.6,-3.074,-1.179,22.9
159.8,-8.866,-2.266,15.82
160,-20.8,-4.008,31.19
160.2,-5.084,0.718,29.51
160.4,-2.509,-0.4807,17.57
160.6,-10.03,-2.703,12.91
160.8,-21.27,-3.341,36.35
161,-2.919,1.233,27.43
161.2,-1.109,1.668,16.06
161.4,-5,7.575,11.25
161.6,-11.3,20.93,35.03
161.8,0.6716,3.764,28.55
162,2.675,3.256,17.04
162.2,10.12,12.31,16.72
162.4,10.97,8.328,38.04
162.6,1.481,0.576,23.25
162.8,0.6886,0.8022,13.66
163,3.555,4.525,8.681
163.2,17.04,20.2,25.13
163.4,6.215,1.08,32.81
163.6,5.801,-2.338,19.87
163.8,15.81,-6.616,21.73
164,9.416,-6.498,34.58
164.2,3.506,-2.028,22.4
164.4,9.688,-3.911,16.51
164.6,17.75,-8.833,33.2
164.8,3.451,-3.094,28.1
165,3.581,-1.572,17.11
165.2,14.06,-5.49,15.97
165.4,12.36,-8.209,38.36
165.6,1.037,-1.381,23.81
