time,x
45.6,-7.527
45.8,-2.395
46,-4.545
46.2,-8.965
46.4,-2.627
46.6,-3.139
46.8,-8.548
47,-4.16
47.2,-1.952
47.4,-5.994
47.6,-8.245
47.8,-1.296
48,-2.961
48.2,-9.849
48.4,-2.791
48.6,-0.7835
48.8,-3.397
49,-11.87
49.2,-0.7235
49.4,0.5657
49.6,2.449
49.8,12.48
50,9.233
50.2,3.283
50.4,9.622
50.6,18.2
50.8,3.014
51,2.498
51.2,10.87
51.4,17.4
51.6,1.223
51.8,-0.1253
52,-0.5279
52.2,-3.864
52.4,-2.228
52.6,-4.165
52.8,-16.63
53,-12.43
53.2,-1.121
53.4,-0.4202
53.6,-2.309
53.8,-12.99
54,0.2284
54.2,3.998
54.4,10.31
54.6,9.834
54.8,3.676
55,7.144
55.2,13.12
55.4,4.354
55.6,3.978
55.8,12.09
56,8.402
56.2,2.026
56.4,4.936
56.6,15.19
56.8,5.019
57,0.3342
57.2,0.2782
57.4,1.753
57.6,12.36
57.8,10.3
58,6.625
58.2,13.7
58.4,11.16
58.6,5.707
58.8,11.55
59,14.07
59.2,5.346
59.4,8.855
59.6,16.65
59.8,6.046
60,6.194
60.2,16.03
60.4,8.912
60.6,4.089
60.8,11.17
61,15.67
61.2,3.432
61.4,5.352
61.6,17.79
61.8,7.577
62,1.563
62.2,5.084
62.4,20.55
62.6,5.361
62.8,0.0792
63,-0.324
63.2,-1.864
63.4,-3.504
63.6,-1.949
63.8,-7.412
64,-23.43
64.2,-4.703
64.4,-1.151
64.6,-4.509
64.8,-11.87
65,0.2927
65.2,1.764
65.4,7.191
65.6,14.54
65.8,2.661
66,1.631
66.2,7.689
66.4,22.69
66.6,1.878
66.8,-0.3059
67,-1.119
67.2,-3.782
67.4,-0.7252
67.6,-0.2505
67.8,-0.9577
68,-4.419
68.2,-1.845
68.4,-5.572
68.6,-21.24
68.8,-7.712
69,-0.7422
69.2,-1.844
69.4,-9.714
69.6,-2.843
69.8,1.875
70,6.065
70.2,14.39
70.4,4.336
70.6,1.887
70.8,7.131
71,14.6
71.2,2.698
71.4,1.63
71.6,7.662
71.8,22.71
72,1.897
72.2,-0.3023
72.4,-1.107
72.6,-3.791
72.8,-0.7337
73,-0.2451
73.2,-0.9246
73.4,-4.443
73.6,-1.887
73.8,-5.623
74,-21.2
74.2,-7.706
74.4,-0.6851
74.6,-1.565
74.8,-8.641
75,-4.242
75.2,1.919
75.4,5.993
75.6,14.12
75.8,4.693
76,2.382
76.2,8.458
76.4,12.9
76.6,2.084
76.8,0.2987
77,1.367
77.2,8.997
77.4,13.12
77.6,5.204
77.8,11.28
78,14.73
78.2,4.865
78.4,7.906
78.6,17.47
78.8,6.147
79,4.87
79.2,14.5
79.4,11.28
79.6,2.933
79.8,7.275
80,19.74
80.2,4.523
80.4,1.762
80.6,7.176
80.8,22.08
81,2.778
81.2,-0.07782
81.4,-0.4738
81.6,-3.154
81.8,-2.332
82,-2.193
82.2,-9.567
82.4,-22.2
82.6,-3.005
82.8,-1.877
83,-7.755
83.2,-5.831
83.4,0.2638
83.6,0.976
83.8,4.947
84,17.3
84.2,4.567
84.4,5.514
84.6,16.9
84.8,8.424
85,2.364
85.2,7.315
85.4,20.66
85.6,3.692
85.8,0.3975
86,1.559
86.2,9.754
86.4,20.13
86.6,0.73
86.8,-0.7374
87,-2.371
87.2,-2.261
87.4,-0.6853
87.6,-1.358
87.8,-3.361
88,-0.8211
88.2,-0.6381
88.4,-2.705
88.6,-2.156
88.8,-0.3228
89,-0.5765
89.2,-3.594
89.4,-1.862
89.6,-1.724
89.8,-8.071
90,-24.28
90.2,-3.729
90.4,-2.545
90.6,-8.937
90.8,-4.013
91,-0.3905
91.2,-1.777
91.4,-8.824
91.6,-4.102
91.8,1.113
92,3.979
92.2,14.12
92.4,6.706
92.6,0.5451
92.8,0.2213
93,1.318
93.2,9.549
93.4,12.63
93.6,6.175
93.8,12.41
94,12.83
94.2,5.663
94.4,10.15
94.6,15.45
94.8,5.794
95,7.679
95.2,16.65
95.4,7.218
95.6,5.433
95.8,14.38
96,11.13
96.2,3.871
96.4,9.316
96.6,17.71
96.8,4.15
97,4.38
97.2,15.35
97.4,10.52
97.6,1.584
97.8,3.776
98,17.08
98.2,8.768
98.4,0.2723
98.6,-0.2892
98.8,-1.405
99,-3.922
99.2,-1.357
99.4,-4.676
99.6,-20.86
99.8,-8.551
100,-1.512
100.2,-4.542
100.4,-11.25
100.6,-0.314
100.8,0.1189
101,0.5524
101.2,3.539
101.4,18.18
101.6,6.528
101.8,7.662
102,16.08
102.2,7.884
102.4,5.751
102.6,14.16
102.8,11.19
103,4.428
103.2,10.17
103.4,16.45
103.6,4.376
103.8,5.878
104,17.35
104.2,7.744
104.4,2.728
104.6,8.728
104.8,19.5
105,3.004
105.2,1.197
105.4,5.511
105.6,22.96
105.8,3.595
106,-0.1998
106.2,-0.8577
106.4,-3.661
106.6,-1.145
106.8,-0.2547
107,-0.7554
107.2,-4.316
107.4,-1.653
107.6,-3.9
107.8,-17.14
108,-12.02
108.2,-1.235
108.4,-2.287
108.6,-10.31
108.8,-2.31
109,1.005
109.2,3.79
109.4,14.49
109.6,6.652
109.8,1.132
110,3.705
110.2,18.52
110.4,7.396
110.6,0.04063
110.8,-0.6131
111,-2.905
111.2,-2.003
111.4,-0.2603
111.6,-0.4672
111.8,-3.286
112,-2.397
112.2,-3.033
112.4,-12.69
112.6,-17.59
112.8,-1.928
113,-1.16
113.2,-5.681
113.4,-10.01
113.6,0.9605
113.8,3.419
114,12.02
114.2,8.774
114.4,1.273
114.6,2.281
114.8,11.07
115,10.42
115.2,2.58
115.4,7.028
115.6,20.47
115.8,4.145
116,0.6594
116.2,2.706
116.4,15.43
116.6,10.63
116.8,0.1304
117,-0.737
117.2,-2.867
117.4,-1.862
117.6,-0.4716
117.8,-1.128
118,-3.798
118.2,-0.7071
118.4,-0.2322
118.6,-0.8753
118.8,-4.495
119,-2.038
119.2,-5.994
119.4,-21.41
119.6,-7.298
119.8,-0.5156
120,-0.7046
120.2,-4.314
120.4,-13.3
120.6,1.726
120.8,5.275
121,12.56
121.2,6.942
121.4,3.707
121.6,9.649
121.8,10.91
122,3.027
122.2,5.101
122.4,14.17
122.6,5.659
122.8,1.765
123,5.933
123.2,15.54
123.4,3.611
123.6,1.187
123.8,5.199
124,22.9
124.2,3.817
124.4,-0.2227
124.6,-0.9274
124.8,-3.617
125,-1.086
125.2,-0.335
125.4,-1.124
125.6,-4.082
125.8,-0.8553
126,-1.713
126.2,-9.404
126.4,-23.29
126.6,-3.196
126.8,-3.913
127,-10.1
127.2,-2.105
127.4,-1.618
127.6,-6.242
127.8,-8.327
128,-0.442
128.2,-1.138
128.4,-5.691
128.6,-9.9
128.8,0.7008
129,2.655
129.2,10.42
129.4,10.71
129.6,1.334
129.8,0.1316
130,0.6023
130.2,4.439
130.4,26.18
130.6,2.921
130.8,-0.7937
131,-1.926
131.2,-2.477
131.4,-1.105
131.6,-1.591
131.8,-2.793
132,-1.184
132.2,-1.257
132.4,-2.906
132.6,-1.422
132.8,-0.9881
133,-2.596
133.2,-1.938
133.4,-0.8139
133.6,-1.861
133.8,-2.783
134,-0.7877
134.2,-1.094
134.4,-3.36
134.6,-1.136
134.8,-0.6018
135,-2.169
135.2,-2.676
135.4,-0.419
135.6,-0.5818
135.8,-3.307
136,-1.894
136.2,-0.3403
136.4,-1.473
136.6,-9.734
136.8,-23.25
137,-3.631
137.2,-5.329
137.4,-8.548
137.6,-2.256
137.8,-3.631
138,-9.187
138.2,-3.154
138.4,-2.204
138.6,-6.979
138.8,-6.733
139,-1.233
139.2,-3.514
139.4,-10.56
139.6,-1.837
139.8,-0.9031
140,-4.047
140.2,-11.94
140.4,-0.2189
140.6,0.771
140.8,3.364
141,15.21
141.2,6.786
141.4,3.377
141.6,11.26
141.8,16.24
142,2.107
142.2,2.041
142.4,9.747
142.6,19.52
142.8,1.241
143,-0.2722
143.2,-1.047
143.4,-4
143.6,-0.7385
143.8,-0.05478
144,-0.1309
144.2,-0.9894
144.4,-5.351
144.6,-5.979
144.8,-14.77
145,-13.37
145.2,-5.113
145.4,-10.51
145.6,-18.36
145.8,-5.601
146,-6.123
146.2,-18.08
146.4,-10.07
146.6,-3.084
146.8,-8.797
147,-21.43
147.2,-4.558
147.4,-1.242
147.6,-5.251
147.8,-23.51
148,-6.625
148.2,-2.231
148.4,-7.132
148.6,-6.755
148.8,-0.5567
149,-1.837
149.2,-8.441
149.4,-4.721
149.6,0.5361
149.8,2.077
150,9.755
150.2,11.76
150.4,2.275
150.6,5.193
150.8,19.4
151,6.225
151.2,0.2762
151.4,-0.05176
151.6,-0.2381
151.8,-2.566
152,-4.36
152.2,-7.406
152.4,-18.01
152.6,-9.277
152.8,-4.98
153,-13.5
153.2,-15.48
153.4,-3.939
153.6,-6.879
153.8,-20.36
154,-7.48
154.2,-2.181
154.4,-7.527
154.6,-23.13
154.8,-4.753
155,-0.8784
155.2,-3.378
155.4,-12.88
155.6,0.09672
155.8,2.217
156,7.969
156.2,13.31
156.4,2.474
156.6,1.044
156.8,4.813
157,17.11
157.2,4.612
157.4,4.847
157.6,15.96
157.8,9.699
158,1.858
158.2,5.106
158.4,19.85
158.6,5.886
158.8,0.1795
159,-0.1622
159.2,-0.7912
159.4,-4.77
159.6,-3.074
159.8,-8.866
160,-20.8
160.2,-5.084
160.4,-2.509
160.6,-10.03
160.8,-21.27
161,-2.919
161.2,-1.109
161.4,-5
161.6,-11.3
161.8,0.6716
162,2.675
162.2,10.12
162.4,10.97
162.6,1.481
162.8,0.6886
163,3.555
163.2,17.04
163.4,6.215
163.6,5.801
163.8,15.81
164,9.416
164.2,3.506
164.4,9.688
164.6,17.75
164.8,3.451
165,3.581
165.2,14.06
165.4,12.36
165.6,1.037
165.8,0.4749
166,2.662
166.2,17.13
166.4,8.67
166.6,-0.1638
166.8,-1.117
167,-3.071
167.2,-1.356
167.4,-0.8121
167.6,-2.447
167.8,-2.211
168,-0.6374
168.2,-1.303
168.4,-3.456
168.6,-0.7924
168.8,-0.5458
169,-2.403
169.2,-2.545
169.4,-0.2617
169.6,-0.3073
169.8,-1.995
170,-3.582
170.2,-3.202
170.4,-11.64
170.6,-18.71
170.8,-2.659
171,-0.7436
171.2,-3.625
171.4,-20.66
171.6,-9.348
171.8,-2.883
172,-7.375
172.2,-6.062
172.4,-1.451
172.6,-4.213
172.8,-10.36
173,-1.528
173.2,-1.53
173.4,-6.303
173.6,-8.344
173.8,-0.1672
174,-0.3658
174.2,-2.117
174.4,-11.8
174.6,-0.6945
174.8,3.174
175,9.016
175.2,11.49
175.4,3.365
175.6,5.044
175.8,13.84
176,6.008
176.2,2.089
176.4,6.731
176.6,14.71
176.8,3.099
177,0.1701
177.2,0.3446
177.4,2.317
177.6,15.43
177.8,8.602
178,7.367
178.2,14.75
178.4,9.524
178.6,6.16
178.8,13.15
179,12.05
179.2,5.361
179.4,10.58
179.6,15.3
179.8,5.295
180,7.657
180.2,17.11
180.4,6.756
180.6,5.033
180.8,14.25
181,11.49
181.2,3.326
181.4,8.032
181.6,19.08
181.8,4.358
182,2.788
182.2,10.92
182.4,17.07
182.6,1.593
182.8,0.03033
183,-0.05215
183.2,-0.2751
183.4,-3.803
183.6,-4.972
183.8,-9.878
184,-17.58
184.2,-7.458
184.4,-7.436
184.6,-17.35
184.8,-9.972
185,-5.4
185.2,-13.59
185.4,-15.13
185.6,-4.475
185.8,-8.105
186,-20.09
186.2,-6.662
186.4,-3.603
186.6,-12.44
186.8,-17.52
187,-2.576
187.2,-1.761
187.4,-8.534
187.6,-23.95
187.8,-3.449
188,-2.788
188.2,-9.454
188.4,-3.325
188.6,-0.534
188.8,-2.41
189,-10.71
189.2,-1.915
189.4,0.9726
189.6,3.728
189.8,14.57
190,6.666
190.2,1.406
190.4,4.823
190.6,20.98
190.8,5.174
191,-0.02166
191.2,-0.5411
191.4,-2.966
191.6,-2.128
191.8,-0.1151
192,-0.06296
192.2,-0.2976
192.4,-3.841
192.6,-4.661
192.8,-9.495
193,-18.07
193.2,-7.331
193.4,-6.739
193.6,-17.11
193.8,-10.67
194,-4.627
194.2,-11.85
194.4,-17.48
194.6,-4.312
194.8,-5.709
195,-18.82
195.2,-9.602
195.4,-1.864
195.6,-5.282
195.8,-21.55
196,-7.697
196.2,-1.145
196.4,-3.524
196.6,-12.27
196.8,-0.3299
197,1.154
197.2,4.676
197.4,16.04
197.6,4.864
197.8,2.143
198,8.5
198.2,20.9
198.4,2.054
198.6,-0.09379
198.8,-0.4675
199,-3.327
199.2,-2.376
199.4,-3.09
199.6,-12.92
199.8,-17.26
200,-1.866
200.2,-1.138
200.4,-5.62
200.6,-10.15
200.8,0.9888
201,3.5
201.2,12.12
201.4,8.635
201.6,1.338
201.8,2.627
202,12.2
202.2,9.254
202.4,2.306
202.6,6.791
202.8,20.96
203,3.961
203.2,0.1557
203.4,-0.02771
203.6,-0.1362
203.8,-1.33
204,-5.438
204.2,-7.316
204.4,-16.22
204.6,-11.09
204.8,-6.08
205,-13.48
205.2,-14.85
205.4,-5.404
205.6,-9.601
205.8,-18.75
206,-6.43
206.2,-5.875
206.4,-17.07
206.6,-11.2
206.8,-3.371
207,-8.804
207.2,-21.08
207.4,-4.884
207.6,-1.989
207.8,-8.189
208,-23.52
208.2,-3.847
208.4,-1.653
208.6,-6.651
208.8,-7.834
209,0.2371
209.2,0.9427
209.4,4.586
209.6,17.15
209.8,4.848
210,4.884
210.2,15.81
210.4,9.846
210.6,2.011
210.8,5.523
211,20.19
211.2,5.411
211.4,0.1941
211.6,-0.08937
211.8,-0.4119
212,-4.244
212.2,-3.753
212.4,-8.517
212.6,-19.5
212.8,-6.838
213,-4.583
213.2,-14.64
213.4,-14.42
213.6,-2.722
213.8,-4.876
214,-19.22
214.2,-9.69
214.4,-0.7731
214.6,-0.8887
214.8,-5.12
215,-11.47
215.2,1.6
215.4,4.991
215.6,13.02
215.8,6.752
216,2.944
216.2,8.407
216.4,12.57
216.6,2.727
216.8,2.705
217,10.88
217.2,10.29
217.4,1.282
217.6,1.534
217.8,8.305
218,22.44
218.2,1.336
218.4,-0.4896
218.6,-1.702
218.8,-3.103
219,-0.6023
219.2,-0.6506
219.4,-3.124
219.6,-1.827
219.8,-0.2123
220,-0.3895
220.2,-2.948
220.4,-2.876
220.6,-3.901
220.8,-14.73
221,-14.63
221.2,-1.688
221.4,-0.9534
221.6,-5.063
221.8,-24.97
222,-6.282
222.2,-3.217
222.4,-8.624
222.6,-4.193
222.8,-1.607
223,-5.29
223.2,-9.483
223.4,-1.055
223.6,-1.929
223.8,-7.914
224,-5.542
224.2,-0.07647
224.4,-0.4177
224.6,-2.45
224.8,-13.03
225,0.1928
225.2,3.697
225.4,10.12
225.6,10.21
225.8,3.324
226,6.267
226.2,13.85
226.4,4.684
226.6,2.88
226.8,9.782
227,11.24
227.2,1.784
227.4,1.688
227.6,8.105
227.8,13.82
228,2.827
228.2,5.528
228.4,18.94
228.6,6.467
228.8,0.8319
229,2.63
229.2,14.32
229.4,12.13
229.6,0.2925
229.8,-0.588
230,-2.469
230.2,-2.36
230.4,-0.3835
230.6,-0.6426
230.8,-3.626
231,-1.615
231.2,-0.4678
231.4,-2.229
231.6,-14.37
231.8,-15.59
232,-3.137
232.2,-6.277
232.4,-7.525
232.6,-1.863
232.8,-4.116
233,-9.723
233.2,-2.242
233.4,-2.205
233.6,-7.565
233.8,-5.931
234,-0.9
234.2,-2.998
234.4,-10.73
234.6,-1.876
234.8,-0.1347
235,-0.9039
235.2,-5.4
235.4,-10.84
235.6,1.706
235.8,5.215
236,13.17
236.2,6.424
236.4,3.065
236.6,8.907
236.8,12.01
237,2.569
237.2,3.032
237.4,11.9
237.6,9.183
237.8,1.011
238,1.007
238.2,5.71
238.4,25.03
238.6,2.524
238.8,-0.5083
239,-1.587
239.2,-3.075
239.4,-0.8182
239.6,-0.8793
239.8,-3.217
240,-1.47
240.2,-0.4785
240.4,-1.42
240.6,-3.569
240.8,-0.5076
241,-0.2663
241.2,-1.23
241.4,-4.233
241.6,-2.101
241.8,-7.059
242,-22.65
242.2,-5.534
242.4,-0.54
242.6,-1.632
242.8,-9.305
243,-3.252
243.2,2.32
243.4,6.931
243.6,13.51
243.8,4.126
244,3.273
244.2,11.09
244.4,9.754
244.6,1.541
244.8,2.404
245,11.16
245.2,10.25
245.4,2.19
245.6,5.86
245.8,20.52
246,4.982
246.2,0.1804
246.4,-0.07248
246.6,-0.3351
246.8,-3.766
247,-4.024
247.2,-8.384
247.4,-18.99
247.6,-7.488
247.8,-5.088
248,-15.06
248.2,-13.7
248.4,-3.284
248.6,-6.858
248.8,-21.13
249,-6.85
249.2,-1.312
249.4,-4.583
249.6,-21.35
249.8,-8.292
250,-1.845
250.2,-5.624
250.4,-9.458
250.6,-0.415
250.8,-0.745
251,-3.884
251.2,-12.95
251.4,0.5308
251.6,2.752
251.8,9.644
252,11.35
252.2,1.929
252.4,2.056
252.6,9.463
252.8,12.09
253,2.263
253.2,4.89
253.4,18.88
253.6,6.791
253.8,0.2929
254,-0.07398
254.2,-0.3316
254.4,-3.529
254.6,-3.804
254.8,-7.654
255,-19.09
255.2,-8.04
255.4,-4.34
255.6,-13.22
255.8,-16.16
256,-3.159
256.2,-4.64
256.4,-18.13
256.6,-10.76
256.8,-0.8989
257,-0.274
257.2,-1.54
257.4,-10.3
257.6,-1.754
257.8,3.854
258,9.259
258.2,10.69
258.4,4.403
258.6,7.063
258.8,12.67
259,5.104
259.2,4.839
259.4,12.3
259.6,7.633
259.8,3.178
260,8.208
260.2,12.6
260.4,3.141
260.6,3.423
260.8,12.23
261,8.641
261.2,1.044
261.4,1.441
261.6,7.685
261.8,14.53
262,3.55
262.2,7.321
262.4,18.98
262.6,5.222
262.8,2.769
263,10.3
263.2,17.88
263.4,1.95
263.6,0.3481
263.8,1.778
264,11.68
264.2,16.34
264.4,0.3395
264.6,-0.8906
264.8,-2.698
265,-1.86
265.2,-0.7519
265.4,-1.826
265.6,-2.869
265.8,-0.7224
266,-0.9543
266.2,-3.417
266.4,-1.229
266.6,-0.4625
266.8,-1.555
267,-3.466
267.2,-0.4174
267.4,-0.2158
267.6,-0.9982
267.8,-4.573
268,-2.72
268.2,-8.49
268.4,-21.57
268.6,-4.833
268.8,-1.227
269,-5.077
269.2,-23.13
269.4,-6.948
269.6,-2.183
269.8,-6.915
270,-7.13
270.2,-0.5471
270.4,-1.722
270.6,-8.013
270.8,-5.394
271,0.5499
271.2,2.11
271.4,9.728
271.6,11.76
271.8,2.142
272,4.676
272.2,18.67
272.4,7.051
272.6,0.2675
272.8,-0.1274
273,-0.5779
273.2,-4.619
273.4,-3.127
273.6,-8.056
273.8,-20.58
274,-6.237
274.2,-2.911
274.4,-10.68
274.6,-20.12
274.8,-2.872
275,-0.2418
275.2,-0.8667
275.4,-5.85
275.6,-9.805
275.8,2.609
276,6.826
276.2,12.5
276.4,5.535
276.6,5.031
276.8,12.06
277,7.734
277.2,3.594
277.4,8.842
277.6,11.75
277.8,3.294
278,4.657
278.2,13.7
278.4,6.478
278.6,1.756
278.8,5.413
279,15.66
279.2,4.171
279.4,0.9577
279.6,3.943
279.8,20.34
280,5.918
280.2,-0.1307
280.4,-0.854
280.6,-3.363
280.8,-1.357
281,-0.4081
281.2,-1.242
281.4,-3.839
281.6,-0.5518
281.8,-0.09929
282,-0.3297
282.2,-3.376
282.4,-3.688
282.6,-7.187
282.8,-18.99
283,-8.494
283.2,-3.897
283.4,-11.91
283.6,-17.93
283.8,-3.308
284,-3.379
284.2,-14.4
284.4,-15.26
284.6,-1.521
284.8,-1.361
285,-6.812
285.2,-7.6
285.4,1.088
285.6,3.78
285.8,13.08
286,7.644
286.2,1.031
286.4,2.192
286.6,11.1
286.8,10.47
287,2.981
287.2,8.168
287.4,19.64
287.6,3.668
287.8,1.731
288,7.471
288.2,22.18
288.4,2.41
288.6,-0.1389
288.8,-0.6236
289,-3.707
289.2,-1.656
289.4,-1.182
289.6,-5.726
289.8,-25
290,-5.644
290.2,-2.803
290.4,-8.473
290.6,-4.562
290.8,-1.016
291,-3.693
291.2,-11.24
291.4,-1.109
291.6,-0.3122
291.8,-1.774
292,-9.704
292.2,-2.814
292.4,2.094
292.6,6.551
292.8,13.98
293,4.109
293.2,2.504
293.4,9.216
293.6,12.04
293.8,1.748
294,0.1886
294.2,0.8673
294.4,6.031
294.6,17.34
294.8,5.65
295,9.985
295.2,15.5
295.4,6.022
295.6,7.652
295.8,16.45
296,7.453
296.2,5.559
296.4,14.32
296.6,11.12
296.8,4.081
297,9.684
297.2,17.2
297.4,4.201
297.6,4.965
297.8,16.38
298,9.164
298.2,1.94
298.4,5.634
298.6,20.5
298.8,5.114
299,0.1573
299.2,-0.1249
299.4,-0.6013
299.6,-4.806
299.8,-3.513
300,-9.199
