time,x,y,z
30.4,-1.5606592,-2.8075473,18.066665
30.6,-6.1793861,-10.565396,14.35773
30.8,-14.541933,-11.785192,37.719635
31,-2.309497,1.0270212,25.911359
31.2,0.026021521,0.2533551,15.137586
31.4,0.50488302,0.94963,8.9037218
31.6,3.3385574,6.643155,6.2031512
31.8,17.280091,22.067821,34.61329
32,1.0245017,-5.9158591,29.681814
32.2,-5.5154073,-7.9115223,20.660049
32.4,-11.483924,-13.43192,28.563526
32.6,-7.331735,-3.7751004,29.943683
32.8,-4.8406622,-5.7869778,20.877142
33,-10.151535,-13.740929,24.107177
33.2,-9.4109354,-5.0616816,32.811107
33.4,-4.1978977,-4.0075623,22.345399
33.6,-7.7729344,-11.44655,19.840837
33.8,-12.030503,-9.2151701,34.432145
34,-4.3276553,-2.4799164,25.19056
34.2,-5.1430658,-7.5522196,17.822433
34.4,-12.684595,-15.21832,29.569981
34.6,-6.2753799,-1.7167083,30.035839
34.8,-3.0939134,-3.7935951,18.864112
35,-8.4578246,-13.36044,18.474616
35.2,-11.927388,-6.4375152,36.639637
35.4,-2.5113446,-0.88877831,23.372973
35.6,-2.9361916,-4.6703294,14.633013
35.8,-11.225116,-17.582355,21.259514
36,-8.652092,-0.58352721,35.198105
36.2,-0.39486287,0.64725069,20.291885
36.4,0.58725283,1.0650713,11.931327
36.6,3.2985046,6.3462459,7.981666
36.8,16.239176,21.835367,31.794455
37,2.3766904,-4.8502925,30.315967
37.2,-4.2207653,-6.3837882,19.430589
37.4,-11.06273,-14.926228,25.238149
37.6,-8.4540967,-3.422164,32.466549
37.8,-3.4805553,-3.5590279,20.965585
38,-7.5569794,-11.67569,18.402063
38.2,-12.593805,-9.1763595,35.694998
38.4,-3.5555781,-1.4521982,24.943582
38.6,-3.7791221,-5.7223395,16.231849
38.8,-11.980431,-17.081848,24.837082
39,-7.6301984,-1.0672367,33.05296
39.2,-1.5490933,-1.2004658,19.597117
39.4,-3.4385066,-5.9146531,12.676693
39.6,-13.703517,-19.49555,26.920263
39.8,-5.5554069,1.7242278,32.036923
40,0.76311726,1.7625134,18.461344
40.2,3.6875385,6.5021473,12.148122
40.4,14.509765,19.487453,29.468726
40.6,4.5248819,-2.1852525,30.86499
40.8,-1.1775583,-2.2580125,17.918236
41,-5.0154817,-8.7645505,12.957565
41.2,-15.234814,-15.692016,35.745362
41.4,-2.823536,1.7609118,27.747605
41.6,0.84321376,1.6047415,16.210219
41.8,3.9506951,7.1653159,10.986273
42,15.528159,19.256968,32.733874
42.2,3.1537901,-2.9808072,29.576143
42.4,-2.1901232,-3.651942,17.590177
42.6,-8.0810587,-13.327345,16.849767
42.8,-12.548592,-6.499827,37.837957
43,-1.8075485,0.16170336,23.490524
43.2,-1.0661865,-1.6427557,13.888655
43.4,-4.832418,-8.9503918,10.312902
43.6,-16.342058,-15.777637,38.416449
43.8,-1.2647058,3.4685676,27.307854
44,3.3733007,5.3638711,17.101692
44.2,11.032684,16.304239,22.864295
44.4,8.801872,2.156328,34.206206
44.6,1.8810042,1.3323034,20.555593
44.8,3.7215483,6.27006,13.466828
45,13.724443,18.843473,27.898871
45.2,5.5018208,-1.2375615,31.525404
45.4,-0.20095751,-0.9276379,18.191908
45.6,-1.7549048,-3.1596605,10.965055
45.8,-9.46717,-16.898023,14.746907
46,-10.904336,-0.2592345,39.270735
46.2,1.5213223,3.6267333,22.122631
