time,x,y,z
31.2,0.68549443,-3.5928983,28.281017
31.4,-0.53494034,-0.81053821,16.455559
31.6,-2.5872059,-3.4589917,10.055199
31.8,-13.708889,-17.816733,17.853613
32,-8.3755845,-2.2457001,36.797926
32.2,-3.7152983,2.7613772,21.043502
32.4,-10.600025,8.4967606,17.911527
32.6,-10.544972,12.156996,35.880253
32.8,-1.9325702,3.1147363,25.175233
33,-4.6922703,3.8361114,16.022995
33.2,-15.736603,12.878679,22.519261
33.4,-3.9652974,7.7440654,34.447213
33.6,-0.7801873,1.1395896,20.27345
33.8,-3.2660437,2.5206928,12.329283
34,-15.746046,12.116326,16.689763
34.2,-4.1080056,9.387256,38.030618
34.4,1.4861357,2.4126584,21.522334
34.6,5.4007358,6.9168899,14.689748
34.8,14.867678,16.359258,31.208423
35,4.5548466,1.5923242,29.713988
35.2,0.73386954,0.67302642,17.362133
35.4,2.545401,3.3748903,10.590172
35.6,13.241268,17.234113,17.348485
35.8,8.6614668,2.7218147,37.243977
36,3.3877927,-2.4418421,21.163963
36.2,9.8038525,-7.7979478,16.993288
36.4,11.860639,-12.946122,35.696851
36.6,1.7299054,-3.2199984,26.025926
36.8,3.6288365,-3.0063071,16.057365
37,14.154392,-11.169649,18.30175
37.2,5.8818508,-9.8013752,37.163468
37.4,0.26191362,-1.1115251,21.943504
37.6,0.55898567,-0.45660475,12.880647
37.8,3.333721,-2.447602,7.889605
38,19.034202,-14.515827,17.536689
38.2,1.2688039,-8.3362217,36.553532
38.4,-3.9874676,-5.045063,21.526933
38.6,-10.200398,-12.201778,21.769774
38.8,-9.8590477,-7.7419641,34.124514
39,-3.8044104,-3.3488186,23.436189
39.2,-7.2369637,-8.8287011,18.219541
39.4,-12.895119,-12.728965,33.245508
39.6,-4.4005018,-2.7814446,27.388634
39.8,-4.2112227,-4.9570636,17.802578
40,-12.260107,-14.74414,23.06682
40.2,-8.0418023,-4.8324861,34.022262
40.4,-2.2341705,-2.0072093,20.836301
40.6,-5.7051765,-7.280048,14.582083
40.8,-14.889921,-16.000473,32.452491
41,-4.1781632,-1.3864171,29.069027
41.2,-0.68108083,-0.64081022,16.988461
41.4,-2.4648984,-3.276827,10.341549
41.6,-13.114283,-17.136812,16.844914
41.8,-8.8316864,-2.7818947,37.545327
42,-3.5466024,2.5712951,21.329783
42.2,-10.03945,8.0204809,17.428306
42.4,-11.428405,12.656101,35.647759
42.6,-1.8819366,3.2552485,25.787073
42.8,-4.1701311,3.4393485,16.159764
43,-15.030856,12.075274,20.430619
43.2,-4.8302976,8.7153429,35.763976
43.4,-0.56037292,1.1021292,21.081254
43.6,-2.1495462,1.6747978,12.564035
43.8,-11.619418,8.6946782,11.837719
44,-9.2621434,13.110816,41.444258
44.2,1.4011229,2.9665686,24.304407
44.4,5.0467464,6.3546097,16.156886
44.6,14.054702,15.988326,28.377487
44.8,5.6531583,2.6603766,31.041818
45,1.756598,1.7973325,18.506963
45.2,5.8403308,7.6019481,13.134311
45.4,15.436721,16.14928,34.504623
45.6,3.6086485,0.59448661,28.33826
45.8,1.1181407,-0.78560038,16.500044
46,4.8777269,-3.6587557,10.491774
46.2,19.510751,-15.956898,25.473127
46.4,0.75161323,-6.0397939,32.712574
46.6,-2.6821695,-3.4804167,19.159442
46.8,-9.0606642,-11.44652,17.255425
47,-11.834004,-9.4568471,37.095248
47.2,-2.3144484,-1.2068263,24.244296
47.4,-2.5842231,-3.201419,14.75539
47.6,-10.8411,-13.988185,16.508709
47.8,-10.372813,-6.0829338,38.385848
48,-1.412555,0.36614829,22.282919
48.2,-2.5883974,1.9876195,13.319834
48.4,-12.813573,9.7039776,13.616971
48.6,-7.5181459,11.833861,40.376145
48.8,1.0893895,2.3892386,23.358927
49,4.258778,5.4300188,14.994078
49.2,14.129778,16.812363,25.629584
49.4,6.3388456,2.6300229,32.653828
49.6,0.69701452,0.43790249,18.999736
49.8,1.5863289,2.0769628,11.311313
50,8.8917394,11.963404,11.177912
50.2,12.984,8.6183883,42.046344
50.4,3.4489273,-1.9147572,24.210106
50.6,7.6704492,-6.156897,17.157759
50.8,14.506607,-13.690286,31.53742
51,2.5983017,-4.8159693,28.983832
51.2,3.3676933,-2.9647414,17.916885
51.4,12.41635,-9.8143642,17.500228
51.6,8.088367,-11.113673,37.402287
51.8,0.86536812,-1.8243743,23.333931
52,2.5042752,-2.0019665,13.993151
52.2,12.25313,-9.2983748,13.594012
52.4,8.3535257,-12.237896,40.297804
52.6,-0.82008186,-2.2184054,23.698626
52.8,-3.5335162,-4.5203727,14.767108
53,-13.237471,-16.376589,21.911391
53.2,-7.6564797,-3.4404432,34.802635
53.4,-0.67130824,-0.0047728316,20.099885
53.6,-0.39657493,0.29058291,11.791559
53.8,-2.3750016,1.732393,7.0797795
54,-15.953397,11.768233,11.772584
54.2,-3.3920231,10.608307,40.728603
54.4,4.0222175,5.2695063,23.213981
54.6,9.5042838,11.246458,21.920926
54.8,10.305476,8.7686164,33.382456
55,4.5300904,3.9632159,24.536273
55.2,7.515659,8.960333,19.62631
55.4,12.231752,12.033913,32.41947
55.6,4.9668179,3.5738836,27.359427
55.8,5.3759408,6.270048,18.995811
56,12.56131,14.258181,26.804131
56.2,6.9058576,4.4463785,31.525361
56.4,3.6302894,3.8242263,20.322057
56.6,9.505655,11.717149,19.160719
56.8,11.041255,8.8112073,35.787833
57,2.9679012,2.1399628,23.991467
57.2,4.7978003,5.9411442,15.957459
57.4,13.987141,16.194334,27.238755
57.6,5.9944077,2.7876294,31.697284
57.8,1.5165326,1.4679158,18.787014
58,4.8404422,6.3148775,12.577996
58.2,15.787646,17.889792,30.679477
58.4,4.6299123,0.85170483,30.269163
58.6,1.6218995,-1.159612,17.560435
58.8,6.5562868,-4.9713954,11.8647
59,18.004707,-16.144152,32.096378
59.2,0.4315743,-4.3365928,29.721038
59.4,-1.8257255,-2.4078972,17.401203
59.6,-7.3626722,-9.596357,13.769886
59.8,-14.154472,-12.765528,38.087605
60,-2.4849366,-0.23530839,25.968839
60.2,-1.0764013,0.78778409,15.196664
60.4,-5.1911995,3.8673477,9.7969178
60.6,-19.9752,16.609706,27.516634
60.8,-0.21947009,5.6285772,31.81546
61,3.261793,4.1330164,19.006022
61.2,10.344224,12.834639,19.423867
61.4,10.280877,7.3909257,36.12721
61.6,2.3324739,1.657366,22.897579
61.8,4.1767078,5.2554209,14.775784
62,14.122261,16.904458,25.194258
62.2,6.4495006,2.6265007,32.898205
62.4,0.5752297,0.2591822,19.086074
62.6,0.92426136,1.2052692,11.252698
62.8,5.4433114,7.4311102,8.2235661
63,17.332684,17.761051,38.331035
