time,x,y,z
30.6,13.87333,1.9813069,15.732879
30.8,16.147931,0.66388588,38.018516
31,2.1123158,-0.28238428,24.587091
31.2,1.2826042,0.16104997,14.458141
31.4,6.6085549,1.0153307,9.4072577
31.6,26.114326,3.3016549,28.69472
31.8,5.260407,-1.4362273,31.348321
32,4.9012,-3.078684,18.982435
32.2,14.62619,-9.2935995,20.773176
32.4,8.8809758,-7.3623293,35.331452
32.6,2.517079,-1.9476458,22.272017
32.8,7.06961,-4.4299709,15.11168
33,18.327649,-12.142569,29.768272
33.2,3.7991096,-3.8604363,30.409683
33.4,1.1806428,-0.84160027,17.841998
33.6,5.0745894,-3.1120591,11.291131
33.8,20.60474,-13.067974,24.408615
34,4.1301067,-4.9342672,33.248958
34.2,1.1257875,-3.3222735,19.221319
34.4,3.8234164,-11.671023,15.25814
34.6,4.3907081,-17.878439,36.959567
34.8,0.15107827,-2.8095964,25.99162
35,0.45237929,-1.4938237,15.302936
35.2,2.4375555,-7.2203115,10.222297
35.4,7.3318853,-24.476195,31.567295
35.6,-0.44766796,-4.7093411,30.15105
35.8,-1.9161081,-4.7355131,18.138307
36,-6.4086122,-15.708614,19.116086
36.2,-6.0808961,-10.650959,36.469018
36.4,-1.1559072,-1.9655788,22.554064
36.6,-1.9607514,-4.8467727,14.019845
36.8,-7.8813629,-19.393795,20.447527
37,-4.9988095,-7.2596254,35.670428
37.2,-0.9719338,-0.68652621,20.433745
37.4,-3.1305903,-1.6931806,12.284282
37.6,-15.847085,-8.5916591,14.54337
37.8,-11.450114,-3.5446493,39.659593
38,-3.0236668,0.44694409,22.470385
38.2,-8.6075634,1.8249771,15.32991
38.4,-21.058041,5.1584325,30.745575
38.6,-4.6502387,2.1925908,29.852298
38.8,-1.7669634,0.46118885,17.595925
39,-7.4579224,1.5218161,11.674022
39.2,-23.938495,5.636394,30.314864
39.4,-4.0777113,2.5475404,30.52631
39.6,-1.9760418,2.4838198,17.836493
39.8,-7.610703,9.6430231,14.217657
40,-10.348342,15.571744,37.894752
40.2,-0.80622226,2.3436802,25.856328
40.4,-0.0039052361,0.55676194,15.106569
40.6,0.058033979,2.6700063,9.0085394
40.8,0.35021709,16.890757,10.871056
41,3.007383,13.037453,42.188851
41.2,3.4136866,4.031001,23.681334
41.4,8.6036511,9.3863905,19.400273
41.6,11.781878,11.40697,33.850131
41.8,3.990872,3.4601656,26.215913
42,5.6696338,6.1291994,18.086051
42.2,13.580386,14.337907,27.620804
42.4,5.78082,4.621317,31.188343
42.6,3.208048,3.2998787,19.57181
42.8,9.7521879,10.77512,17.696421
43,11.168864,10.173483,36.687789
43.2,2.3088671,1.8338147,24.331309
43.4,3.4571995,3.7999588,15.117236
43.6,13.253124,14.660541,19.835807
43.8,7.7690293,5.8553106,36.132255
44,0.76010164,0.3647374,20.943855
44.2,0.54271953,0.085255579,12.284959
44.4,3.1536773,0.49505567,7.4010095
44.6,20.519048,3.1524366,12.96345
44.8,10.362225,-1.4512057,39.767512
45,5.5227608,-3.4095827,22.792581
45.2,12.545753,-8.0866109,21.702491
45.4,10.699732,-8.1329805,33.678835
45.6,4.5758538,-3.4218691,24.329856
45.8,9.6598162,-6.198619,19.160043
46,14.380249,-10.111787,32.52592
46.2,4.5346414,-3.7530591,27.510089
46.4,6.4143197,-4.1706835,18.648877
46.6,16.039164,-10.467075,25.597374
46.8,6.5000047,-5.596955,32.346737
47,3.7079876,-2.5759141,20.471985
47.2,11.401368,-7.1735593,17.449225
47.4,13.094721,-9.79491,36.169156
47.6,2.5544275,-2.2727372,25.216335
47.8,4.4625794,-2.8377615,15.740902
48,16.475215,-10.368028,20.172175
48.2,7.2882206,-6.6678932,35.929785
48.4,0.67928229,-0.71618063,21.024565
48.6,1.1962508,-0.74619976,12.384674
48.8,6.9389533,-4.1941381,8.5539454
49,21.719007,-14.523733,34.763241
49.2,2.4084869,-4.203001,29.206157
49.4,2.2750258,-7.1604274,18.753283
49.6,5.5630111,-18.263319,25.248054
49.8,1.4127324,-8.6323797,32.570916
50,1.1427619,-4.2437404,20.580126
50.2,4.0144192,-12.471527,17.188844
50.4,3.9204819,-16.381111,36.078224
50.6,0.47497302,-3.4259352,25.51481
50.8,1.4857367,-4.7152898,15.809623
51,5.7709514,-17.838863,19.0614
51.2,1.5065939,-10.565216,36.661725
51.4,0.017933773,-1.0251326,21.502694
51.6,0.22522123,-0.70572425,12.62418
51.8,1.3916287,-4.0674699,7.7634629
52,7.7255608,-23.293158,18.399294
52.2,-0.27260223,-8.1261515,36.010337
52.4,-2.4833656,-6.1088499,21.387285
52.6,-6.2658795,-14.921723,22.148729
52.8,-5.7492654,-10.709848,33.951223
53,-2.2822902,-4.6058603,23.196412
53.2,-4.5201553,-10.920998,18.386979
53.4,-7.5879975,-15.968415,33.639724
53.6,-2.5685159,-4.3869895,26.987116
53.8,-2.6597061,-6.3115273,17.703173
