time,x,y,z
0,-15.968345,-5.088162,49.160782
0.2,-12.006225,3.2289695,33.992633
0.4,-6.1670554,1.9046995,25.342471
0.6,-11.280082,2.3806395,20.299081
0.8,-16.327403,4.3961722,31.640792
1,-6.3345458,2.3589973,27.667496
1.2,-8.6021102,1.8776304,19.781847
1.4,-17.912057,4.1160335,27.445203
1.6,-7.739337,3.1311854,30.926751
1.8,-6.1245129,1.4922828,20.645634
2,-15.919284,3.2398461,21.444271
2.2,-11.574516,4.242151,34.497261
2.4,-4.359314,1.394186,23.131168
2.6,-10.59851,2.0691649,17.396847
2.8,-18.438687,4.8596768,33.02999
3,-4.5208722,2.1352446,27.898803
3.2,-5.1068743,1.091687,17.504325
3.4,-17.397898,3.3287692,19.569321
3.6,-10.54512,4.5073784,36.254228
3.8,-1.8461869,0.79421111,22.046998
4,-4.7614065,0.8766758,13.590438
4.2,-20.215376,3.7304223,19.163917
4.4,-8.1415148,4.547481,36.466416
4.6,-0.76010557,1.4725948,20.803737
4.8,-1.7951269,4.9356411,12.88081
5,-7.2919125,20.758208,20.867016
5.2,0.25594051,8.1355636,35.310193
5.4,1.2170602,1.672861,20.126819
5.6,4.5872446,5.460228,13.068605
5.8,15.763811,17.566166,27.628794
6,5.129289,2.3771452,31.678969
6.2,1.4310556,-0.16759345,18.265476
6.4,5.5906352,-0.96144232,11.454604
6.6,23.503989,-4.5186803,23.160266
6.8,5.5258658,-4.0721389,33.893228
7,1.1926094,-3.1230796,19.50048
7.2,3.918994,-10.92716,14.983776
7.4,4.6540489,-18.741909,36.380014
7.6,-0.1763312,-3.0584439,26.578875
7.8,0.38899701,-1.2600286,15.613542
8,2.2290813,-5.9673537,10.031015
8.2,8.2109334,-24.407842,26.925928
8.4,-1.2401662,-5.6059295,32.062697
8.6,-3.2189956,-3.782704,19.02203
8.8,-10.401793,-12.056144,18.66545
9,-10.360476,-8.4984821,36.537208
9.2,-2.1706242,-1.6338005,23.2981
9.4,-3.7709581,-4.3829943,14.677817
9.6,-13.911968,-16.002263,22.14939
9.8,-7.0779659,-4.2335248,34.654303
10,-0.63771705,-0.16350843,20.004626
10.2,-0.58216214,0.095269558,11.738187
10.4,-3.495744,0.55828987,7.121606
10.6,-22.202078,3.7345922,14.680791
10.8,-7.5210247,5.7740641,38.296287
11,-2.2777573,6.4332986,22.376068
11.2,-4.8518489,14.790587,22.422046
11.4,-2.4106697,12.365322,33.460105
11.6,-1.3175316,5.6625424,23.761309
11.8,-3.8968893,11.655218,19.481856
12,-4.0737812,16.236893,33.265793
12.2,-0.87207407,5.5753036,26.691985
12.4,-2.6091883,7.9482931,18.498097
12.6,-5.7843646,18.536589,27.377039
12.8,-0.82052966,7.6633566,31.262796
13,-1.3840989,4.7684777,19.867543
13.2,-4.9066638,14.153359,18.518272
13.4,-2.6665619,14.164943,36.253271
13.6,-0.41780218,3.2239928,24.031827
13.8,-2.1159468,6.1096447,15.428507
14,-6.7768858,20.169107,24.058163
14.2,-0.19332206,7.6901643,33.533189
14.4,-0.13858786,1.0645171,19.586732
14.6,-1.1472855,3.1515814,11.769467
14.8,-6.1506846,16.62493,13.803885
15,-0.73423335,12.315491,40.175283
15.2,2.0103322,2.7933462,22.715524
15.4,6.2874205,7.3412681,16.002972
15.6,14.375508,14.960826,32.151808
15.8,4.1507465,2.5153945,28.912266
16,2.0138429,2.1674164,17.317838
16.2,7.7064816,9.1827326,13.673423
16.4,14.026652,13.145332,38.048971
16.6,2.4009708,0.79618762,26.048472
16.8,1.4268505,-0.23222416,15.2481
17,6.8853581,-1.1493953,9.9762967
17.2,25.351122,-5.3502058,29.413834
17.4,3.7090718,-3.6493242,31.032516
17.6,1.7340003,-4.9080774,18.608525
17.8,5.4843389,-15.803302,19.316604
18,1.8152413,-12.316609,36.269595
18.2,0.36051914,-2.5756726,22.719208
18.4,2.0289779,-5.758825,14.421102
18.6,7.0362499,-20.658504,23.363701
18.8,-0.025250398,-7.5889839,33.930169
19,-0.19642525,-0.57511103,19.565656
19.2,-0.57699158,-0.69945271,11.492176
19.4,-3.466977,-4.2690927,7.3105104
19.6,-17.84671,-20.684972,24.771987
19.8,-6.4667763,-1.495578,32.902787
20,-7.3673783,1.4558802,20.594928
20.2,-17.137684,3.6800295,24.385476
20.4,-9.5425029,3.6947735,32.77322
20.6,-5.3581182,1.4612423,21.935234
20.8,-13.625828,2.7138439,19.435925
21,-14.527454,4.6313148,34.815051
21.2,-4.3387087,1.6349432,25.085325
21.4,-8.3845216,1.6781061,17.317066
21.6,-19.820307,4.5186789,28.636089
21.8,-5.9757445,2.8974486,30.708847
22,-3.9052716,0.94303842,18.896027
22.2,-13.570709,2.5058426,16.334817
22.4,-15.443122,5.1560016,37.369065
22.6,-2.1946912,1.2528746,24.807249
22.8,-2.773757,0.5503852,14.804697
23,-13.145202,2.2574333,12.703356
23.2,-16.59193,5.7524944,40.160482
23.4,-1.4647449,2.0022661,24.95406
23.6,-1.6097364,4.5090826,15.21114
23.8,-6.3256535,17.852862,18.594289
24,-0.74447172,10.578439,36.965291
24.2,0.28626508,0.94723276,21.470666
24.4,0.72306146,0.87475956,12.613481
24.6,4.0697617,4.9897233,8.2078079
24.8,18.024637,20.349592,28.582122
25,5.6419978,1.184864,31.440074
25.2,6.9119473,-1.3486255,19.630971
25.4,17.687572,-3.7036463,23.707873
25.6,9.3002599,-3.7930269,33.399999
25.8,4.4023848,-1.243427,21.556536
26,12.274949,-2.3604245,17.50916
26.2,16.666297,-4.9449437,35.20431
26.4,3.6658488,-1.6865882,26.133701
26.6,5.5144046,-1.1168503,16.48177
26.8,18.978889,-3.6815203,21.017662
27,8.8386172,-4.2133749,35.382693
27.2,1.3991232,-0.60319941,20.98407
27.4,4.0079801,-0.72337291,12.749474
27.6,19.041376,-3.3745224,16.455403
27.8,9.3949663,-5.0378667,38.265654
28,1.0828509,-2.3162181,21.698678
28.2,2.6395097,-7.3606935,14.345163
28.4,6.8538381,-21.598206,28.871307
28.6,-0.2317644,-5.5045805,30.971288
28.8,0.014431626,-0.44709028,17.980989
29,0.43127706,-1.1734205,10.584802
29.2,2.8315497,-7.3961432,7.3756088
29.4,7.8268373,-25.753086,35.270658
29.6,-2.3074543,-4.8449571,29.261962
29.8,-5.7986536,-6.5901372,19.647594
30,-12.653599,-13.607895,27.581045
30.2,-6.4592675,-4.9802379,30.910599
30.4,-4.2105844,-4.4145982,20.441871
30.6,-10.71441,-12.153901,21.046668
30.8,-9.5949488,-7.9961985,34.786265
31,-3.2116559,-2.8702181,23.15777
31.2,-6.6810984,-7.692204,16.938105
31.4,-13.817699,-14.186035,32.375305
31.6,-4.2414113,-2.8159985,28.499287
31.8,-2.9712555,-3.2582348,17.557997
32,-10.37288,-12.147938,17.309426
32.2,-10.63134,-8.522045,37.591979
32.4,-1.5805874,-0.9156847,23.229525
32.6,-1.6359974,-1.8948116,13.809165
32.8,-8.083116,-9.7798647,11.568994
33,-13.974896,-12.339878,40.659254
33.2,-3.013017,-0.16940298,25.392059
33.4,-6.2463311,1.1652179,16.000685
33.6,-20.276843,4.0702665,23.390878
33.8,-7.3183474,3.7879163,33.921425
34,-1.3638583,0.51128516,19.964291
34.2,-4.599859,0.81607873,12.263997
34.4,-21.03374,3.8284256,18.826653
34.6,-7.612902,4.6508759,36.529041
34.8,-1.069563,2.5166594,20.73348
35,-3.0353125,8.444234,14.267983
35.2,-6.3585423,21.320553,32.053543
35.4,0.28267055,4.4631524,29.347269
35.6,-0.067462648,0.46956672,17.089586
35.8,-0.64896934,1.7497356,10.103636
36,-4.2007432,11.017475,8.5585173
36.2,-4.1397127,19.961886,42.536112
36.4,2.6115845,4.0534908,26.097433
36.6,6.771015,7.7260427,18.847769
36.8,12.974946,13.380419,30.98216
37,5.0970501,3.8412763,28.834478
37.2,4.4396043,4.844078,18.971685
37.4,12.042772,13.579485,22.739696
37.6,8.1708972,6.2439541,34.085795
37.8,2.8029853,2.6415362,21.576497
38,7.0590453,8.2140384,16.138079
38.2,13.904419,13.913295,34.182143
38.4,3.5347976,2.1712302,27.590564
38.6,2.2893742,2.5309048,16.631414
38.8,9.0214929,10.72393,14.612966
39,12.430932,10.657144,38.959465
39.2,1.8287902,0.55554099,24.526429
39.4,1.2914571,-0.21376539,14.382175
39.6,6.5893944,-1.0884667,9.3543464
39.8,25.814774,-5.339688,28.701795
40,3.8256001,-3.8990583,31.347807
40.2,1.9308598,-5.519671,19.00684
40.4,5.6106943,-16.460731,20.922005
40.6,1.5865663,-11.33153,35.236437
40.8,0.6254453,-3.1784211,22.223583
41,2.8392941,-8.0682594,15.189122
41.2,6.4064984,-20.900235,30.254259
41.4,-0.05380852,-5.2733665,30.137208
41.6,0.41429141,-1.5543892,17.716205
41.8,2.3048092,-6.2585235,11.427592
42,7.8160477,-23.498537,27.140494
42.2,-0.8889077,-5.5713188,31.955192
42.4,-2.1581212,-2.6071393,18.579933
42.6,-8.0000602,-9.4666248,14.853215
42.8,-13.458873,-12.526841,37.443798
43,-2.3590521,-1.0838238,25.836915
43.2,-0.47999025,-0.49963655,15.130412
43.4,-2.2188106,-2.7001096,9.1310937
43.6,-13.092583,-15.819196,14.311021
43.8,-9.1421437,-4.7137545,39.17176
44,-5.2154239,0.85196044,22.207527
44.2,-13.586557,2.6774959,19.326974
44.4,-14.621347,4.6539472,34.895092
44.6,-4.2605477,1.6251318,25.114646
44.8,-8.1849817,1.6363516,17.204597
45,-19.939533,4.4916293,28.230293
45.2,-6.0617927,2.9657979,30.969593
45.4,-3.6688354,0.90149186,18.964825
45.6,-12.898405,2.3654949,15.792407
45.8,-16.421094,5.2464082,37.302983
46,-2.2356878,1.363898,25.324393
46.2,-2.1368902,0.43747086,14.999707
46.4,-10.403565,1.7599544,11.230986
46.6,-21.082515,5.8924977,38.237611
46.8,-2.0881127,2.5475359,27.052938
47,-1.6909837,4.777206,16.483893
47.2,-6.0766375,17.335069,19.253452
47.4,-1.0518814,10.90502,36.529508
47.6,-0.021897868,1.3149142,21.68171
47.8,-0.78965536,2.2222951,12.870268
48,-4.4379704,11.844916,10.88476
48.2,-3.6599626,18.424074,41.233826
48.4,1.6711233,2.9892934,25.430299
48.6,4.9483246,5.7498794,16.586317
48.8,14.031683,15.503162,26.673126
49,5.9431493,3.8358268,31.966722
49.2,1.8826405,1.8697099,19.154717
49.4,6.1721691,7.3237722,13.577313
49.6,15.391104,15.89982,34.083475
49.8,3.4744334,1.4856421,28.442035
50,0.66502233,-0.061592066,16.540855
50.2,2.8270844,-0.47334764,9.8788954
50.4,16.935868,-2.8042476,11.760423
50.6,11.638791,-5.9041325,41.572315
50.8,1.8174947,-4.3687466,23.365235
51,3.911299,-11.382373,18.364396
51.2,4.2818367,-16.980652,33.954349
51.4,0.59357452,-4.8758524,26.756191
51.6,2.142318,-6.4755262,17.514128
51.8,6.196036,-18.705194,24.069173
52,0.7527808,-8.6668367,33.427977
52.2,0.71253638,-2.9262073,20.365153
52.4,3.2641115,-9.1344875,14.498013
52.6,5.9113366,-20.713873,33.526996
52.8,-0.23902348,-4.0310372,28.504571
53,0.20041552,-0.80641753,16.656881
53.2,1.303569,-3.5032189,10.079513
53.4,7.1278429,-19.337887,15.314493
53.6,-0.36549084,-10.043338,38.620285
53.8,-2.8704098,-3.5722304,21.845247
54,-8.4221796,-9.7366254,17.895147
54.2,-12.303802,-11.528763,35.269348
54.4,-3.2889082,-2.4057284,25.836398
54.6,-4.0886705,-4.6423818,16.529402
54.8,-13.206168,-15.041523,22.695088
55,-7.3694038,-4.9405731,34.328553
55.2,-1.3981622,-1.1881665,20.400992
55.4,-3.7206749,-4.4103131,12.832283
55.6,-14.974484,-17.249859,22.897416
55.8,-6.4786179,-3.2746475,34.126529
56,-1.9461929,0.22540935,19.521692
56.2,-6.9601786,1.2221071,12.665634
56.4,-23.392096,4.915902,27.692937
56.6,-4.4994929,3.2927466,31.664187
56.8,-0.71898672,1.7785332,18.271589
57,-2.6075048,7.1002294,12.06124
57.2,-7.3986651,23.189181,29.833343
