time,z
116.4,14.133304
116.6,35.181768
116.8,27.679384
117,16.141172
117.2,9.4820691
117.4,6.0494826
117.6,24.162079
117.8,33.089506
118,21.394423
118.2,26.0379
118.4,31.473935
118.6,22.017638
118.8,22.222796
119,33.553817
119.2,23.823341
119.4,19.330731
119.6,33.178977
119.8,26.861534
120,18.453306
120.2,26.836392
120.4,31.608212
120.6,19.998354
120.8,17.975383
121,36.379803
121.2,24.466742
121.4,15.446652
121.6,21.927053
121.8,34.810384
122,20.286888
122.2,11.988385
122.4,9.2812372
122.6,40.30886
122.8,26.843023
123,17.867632
123.2,27.69511
123.4,31.197292
123.6,19.403919
123.8,17.013194
124,36.951248
124.2,24.682229
124.4,15.020857
124.6,16.440915
124.8,38.43093
125,22.425886
125.2,13.32145
125.4,12.014516
125.6,41.091486
125.8,24.589315
126,15.795172
126.2,25.490527
126.4,32.700642
126.6,19.245816
126.8,12.096098
127,23.05323
127.2,33.994206
127.4,19.479483
127.6,13.754795
127.8,33.976988
128,28.455606
128.2,16.551982
128.4,9.7667247
128.6,7.8321157
128.8,41.711011
129,26.872328
129.2,19.327808
129.4,30.468298
129.6,29.033869
129.8,19.43336
130,23.50825
130.2,33.526078
130.4,21.587096
130.6,17.299001
130.8,35.103563
131,26.349578
131.2,16.488972
131.4,20.013817
131.6,36.029325
131.8,21.381626
132,12.813755
132.2,13.286409
132.4,40.618978
132.6,23.363109
132.8,15.388876
133,28.00909
133.2,31.329414
133.4,18.400979
133.6,11.651366
133.8,24.392262
134,33.273049
134.2,19.175419
134.4,14.460719
134.6,36.242918
134.8,26.909766
135,15.728367
135.2,9.3563251
135.4,10.193047
135.6,42.805998
135.8,24.179509
136,19.058018
136.2,33.364583
136.4,26.884298
136.6,18.174641
136.8,26.021728
137,32.156642
137.2,20.086857
137.4,16.765728
137.6,36.464531
137.8,25.437166
138,15.501397
138.2,16.564213
138.4,38.330983
138.6,22.570144
138.8,13.288112
139,9.4655522
139.2,36.743642
139.4,28.272784
139.6,17.897207
139.8,24.05286
140,33.414853
140.2,20.517706
140.4,14.991982
140.6,34.352075
140.8,27.886421
141,16.404983
141.2,10.787945
141.4,29.730554
141.6,30.84932
141.8,18.230178
142,16.872797
142.2,37.619951
142.4,23.876526
142.6,14.235569
142.8,12.362467
143,40.530755
143.2,24.877054
143.4,15.4365
143.6,21.385281
143.8,35.149015
144,20.46402
144.2,12.049608
144.4,8.2509568
144.6,34.041665
144.8,29.510265
145,19.038875
145.2,25.575296
145.4,32.320945
145.6,20.640557
145.8,17.970817
146,35.99141
146.2,24.9741
146.4,15.910891
146.6,22.733736
146.8,34.3171
147,20.162644
147.2,12.227445
147.4,16.060442
147.6,38.482996
147.8,21.762827
148,14.957663
148.2,31.493269
148.4,29.513633
148.6,17.311576
148.8,10.96326
149,24.599441
149.2,33.141031
149.4,19.23589
149.6,16.027625
149.8,37.203477
150,25.254765
150.2,15.024749
150.4,12.130986
150.6,39.671942
150.8,25.767885
151,15.660263
151.2,18.334824
151.4,37.148924
151.6,21.751172
151.8,12.750032
152,7.5108245
152.2,5.921809
152.4,41.062212
152.6,27.881772
152.8,21.078097
153,30.518889
153.2,28.265993
153.4,20.688036
153.6,27.286332
153.8,30.769052
154,21.328937
154.2,22.924661
154.4,33.406753
154.6,23.054886
154.8,19.279952
155,33.953009
155.2,26.163972
155.4,17.977757
155.6,27.481437
155.8,31.292945
156,19.555639
156.2,17.322016
156.4,36.797803
156.6,24.57556
156.8,15.105195
157,18.121567
157.2,37.282351
157.4,21.647257
157.6,12.747117
157.8,9.0736059
158,36.790217
158.2,28.356256
158.4,18.189523
158.6,25.133007
158.8,32.718042
159,20.320862
159.2,16.059241
159.4,35.985654
159.6,26.316393
159.8,15.789565
160,13.860541
160.2,39.530598
160.4,24.579905
160.6,14.588899
160.8,12.832717
161,40.321274
161.2,24.665951
161.4,15.122627
161.6,19.506645
161.8,36.350259
162,21.066583
162.2,12.364112
162.4,7.6754011
162.6,20.430444
162.8,34.891807
163,21.047803
163.2,22.720672
163.4,33.706342
163.6,22.765871
163.8,18.509731
164,34.167623
164.2,26.458661
164.4,17.477449
164.6,24.951856
164.8,32.893486
165,20.068319
165.2,14.784838
165.4,34.900861
165.6,27.624416
165.8,16.20422
166,10.228468
166.2,24.165551
166.4,33.312948
166.6,19.498374
166.8,17.815862
167,36.754812
167.2,24.107118
167.4,14.967351
167.6,19.803296
167.8,36.146913
168,20.909934
168.2,12.280404
168.4,7.8439519
168.6,25.732893
168.8,32.534713
169,20.187926
169.2,23.660636
169.4,33.32343
169.6,21.906389
169.8,18.251258
170,34.978454
170.2,25.856433
170.4,16.84566
170.6,24.337481
170.8,33.314793
171,19.986642
171.2,13.503084
171.4,30.819788
171.6,30.088594
171.8,17.43087
172,10.425805
172.2,12.436347
172.4,41.090728
172.6,23.117426
172.8,17.675275
173,33.87269
173.2,27.17552
173.4,17.251122
173.6,21.145724
173.8,35.270714
174,21.270565
174.2,13.458898
174.4,23.496527
174.6,33.824544
174.8,19.390701
175,11.874757
175.2,18.673081
175.4,36.573367
175.6,20.757183
175.8,14.832241
176,33.785303
176.2,28.272943
176.4,16.587479
176.6,10.522693
176.8,24.950901
177,32.955762
177.2,19.258954
177.4,17.134749
177.6,37.08147
177.8,24.398299
178,14.830055
178.2,16.259336
178.4,38.556855
178.6,22.442699
178.8,13.406403
179,13.503267
179.2,40.43936
179.4,23.473018
179.6,15.00806
179.8,25.184465
180,32.900691
180.2,19.133811
180.4,11.363274
180.6,10.484749
180.8,42.266013
181,24.826136
181.2,17.381372
181.4,30.785657
181.6,29.398159
181.8,18.255303
182,17.783376
182.2,37.165724
182.4,23.378086
182.6,14.18523
182.8,16.028487
183,38.709361
183.2,22.313024
183.4,13.635217
183.6,18.524126
183.8,36.901947
184,21.050683
184.2,13.049031
184.4,21.073639
184.6,35.200595
184.8,20.078036
185,12.838426
185.2,25.823911
185.4,32.579612
185.6,18.733388
185.8,12.095666
186,27.30318
186.2,31.867101
186.4,18.427279
186.6,13.24195
186.8,35.248308
187,27.924597
187.2,16.272669
187.4,10.293043
187.6,24.644959
187.8,33.08966
188,19.382727
188.2,17.698265
188.4,36.846946
188.6,24.103674
188.8,14.886182
189,18.996709
189.2,36.679122
189.4,21.202368
189.6,12.493521
189.8,9.090424
190,37.978695
190.2,27.895151
190.4,18.091634
190.6,25.923987
190.8,32.244741
191,20.033058
191.2,16.347901
191.4,36.434399
191.6,25.758809
191.8,15.530518
192,14.714327
192.2,39.390073
192.4,23.734792
192.6,14.083511
192.8,12.316384
193,40.637963
193.2,24.807768
193.4,15.478646
193.6,22.140117
193.8,34.681099
194,20.215491
194.2,11.961574
194.4,9.6442549
194.6,41.157492
194.8,26.242055
195,17.598708
195.2,28.273271
195.4,30.891615
195.6,19.107101
195.8,16.711548
196,37.185273
196.2,24.678597
196.4,14.863802
196.6,14.534714
196.8,39.635306
197,23.491673
197.2,14.157954
197.4,15.941648
197.6,38.770543
197.8,22.342992
198,13.683566
198.2,18.948537
198.4,36.619331
198.6,20.900258
198.8,12.892935
199,20.199941
199.2,35.723048
199.4,20.340088
199.6,13.214441
199.8,27.63318
200,31.670503
200.2,18.261172
200.4,11.274922
200.6,20.291587
200.8,35.472608
201,20.267983
201.2,15.581569
201.4,35.890637
201.6,26.644704
201.8,15.817479
202,11.993019
202.2,38.183448
202.4,26.773325
202.6,16.027486
202.8,16.031391
203,38.609623
203.2,23.119885
203.4,13.568253
203.6,8.7191214
203.8,26.955382
204,32.054976
204.2,19.574366
204.4,22.087746
204.6,34.42288
204.8,22.08835
205,16.374075
205.2,33.580364
205.4,27.902793
205.6,16.926286
205.8,15.495738
206,38.603047
206.2,24.030041
206.4,14.066709
206.6,8.2655653
206.8,5.4583141
207,28.35908
207.2,31.633969
207.4,21.499478
207.6,27.580048
207.8,30.360368
208,21.731066
208.2,24.189791
208.4,32.484346
208.6,22.944691
208.8,20.93764
209,33.681395
209.2,25.114187
209.4,18.977494
209.6,31.283186
209.8,28.54235
210,18.995161
210.2,23.667644
210.4,33.500484
210.6,21.273446
210.8,16.7299
211,35.199635
211.2,26.58491
211.4,16.300286
211.6,17.267682
211.8,37.82048
212,22.5701
212.2,13.232613
212.4,7.8536218
212.6,8.6712209
212.8,43.891659
213,24.784242
213.2,20.604974
213.4,32.938482
213.6,26.304784
213.8,19.353207
214,29.588114
214.2,29.607463
214.4,19.764789
214.6,22.811922
214.8,33.8973
215,22.030954
215.2,17.283351
215.4,34.559318
215.6,26.809325
215.8,16.782051
216,19.845226
216.2,36.128581
216.4,21.579774
216.6,13.027745
216.8,15.025948
217,39.369822
217.2,22.438931
217.4,14.593014
217.6,27.164717
217.8,31.841494
218,18.48604
218.2,10.913202
218.4,8.4699625
218.6,40.656876
218.8,27.035182
219,18.619023
219.2,29.1781
219.4,30.116239
219.6,19.376263
219.8,20.226589
220,35.544692
220.2,22.819981
220.4,15.466003
220.6,29.33095
220.8,30.597366
221,18.043958
221.2,11.903793
221.4,29.608271
221.6,30.820115
221.8,17.934904
222,13.565482
222.2,37.037673
222.4,26.784716
222.6,15.641731
222.8,9.8247036
223,23.422161
223.2,33.643277
223.4,19.761067
223.6,18.72833
223.8,36.275966
224,23.733812
224.2,15.256154
224.4,24.348139
224.6,33.367891
224.8,19.450719
225,11.620187
225.2,12.241394
225.4,41.35949
225.6,23.579349
225.8,16.582871
226,31.612998
226.2,29.088997
226.4,17.671217
226.6,15.475992
226.8,38.23794
227,24.565858
227.2,14.401095
227.4,8.7262443
227.6,15.233782
227.8,38.336128
228,21.942506
228.2,20.033993
228.4,34.812297
228.6,24.516931
228.8,17.388495
229,30.252572
229.2,29.713207
229.4,18.444954
229.6,17.60317
229.8,37.194473
230,23.60655
230.2,14.327341
230.4,16.057289
230.6,38.693217
230.8,22.350766
231,13.581586
231.2,17.401554
231.4,37.679672
231.6,21.488983
231.8,13.432529
232,22.435316
232.2,34.424811
232.4,19.700128
232.6,12.152577
232.8,20.166103
233,35.659563
233.2,20.298099
233.4,14.159267
233.6,32.987165
233.8,28.88096
234,16.818216
234.2,9.9024481
234.4,7.0818108
234.6,36.981087
234.8,28.784381
235,19.84656
235.2,28.599977
235.4,30.174036
235.6,20.300084
235.8,22.581806
236,33.91675
236.2,22.459988
236.4,17.807591
236.6,34.291628
236.8,26.752624
237,17.110194
237.2,22.117547
237.4,34.664268
237.6,20.8455
237.8,13.428647
238,25.951909
238.2,32.511101
238.4,18.70604
238.6,11.37489
238.8,17.0255
239,37.621642
239.2,21.287216
239.4,15.817079
239.6,34.6091
239.8,27.437693
240,16.396067
240.2,13.250086
240.4,38.869924
240.6,25.679175
240.8,15.165577
241,12.242465
241.2,39.612329
241.4,25.744248
241.6,15.596179
241.8,17.765197
242,37.532193
242.2,21.989613
242.4,12.898793
242.6,7.9263497
242.8,18.344323
243,36.07381
243.2,21.34755
243.4,21.857503
243.6,34.131886
243.8,23.282491
244,18.1234
244.2,33.397869
244.4,27.314693
244.6,17.686512
244.8,22.81865
245,34.186985
245.2,20.865193
245.4,14.332087
245.6,31.4215
245.8,29.660367
246,17.272595
246.2,10.242354
246.4,9.5793491
246.6,42.922743
246.8,25.046279
247,18.411319
247.2,31.969324
247.4,28.287444
247.6,18.384585
247.8,22.377206
248,34.393279
248.2,21.378248
248.4,15.142391
248.6,32.636381
248.8,28.839039
249,16.990118
249.2,11.325359
249.4,30.954116
249.6,30.283826
249.8,17.806985
250,15.341438
250.2,38.211193
250.4,24.733276
250.6,14.493023
250.8,8.7189882
251,13.268284
251.2,39.928355
251.4,22.589391
251.6,19.865953
251.8,34.527903
252,25.079968
252.2,17.721465
252.4,29.622108
252.6,30.026539
252.8,18.797282
253,18.205053
253.2,36.794536
253.4,23.481219
253.6,14.566678
253.8,19.866282
254,36.083395
254.2,20.771732
254.4,12.283771
254.6,10.047207
254.8,41.227552
255,25.976181
255.2,17.261083
255.4,27.827275
255.6,31.211625
255.8,19.085023
256,15.572661
256.2,37.13654
256.4,25.636265
256.6,15.151285
256.8,10.867718
257,36.544977
257.2,27.975438
257.4,16.980716
257.6,19.094796
257.8,36.608796
258,21.975632
258.2,13.182288
258.4,13.564067
258.6,40.418055
258.8,23.337293
259,15.077225
259.2,26.294526
259.4,32.28492
259.6,18.824113
259.8,11.321281
260,13.962236
260.2,39.977737
260.4,22.532964
260.6,16.420169
260.8,33.354438
261,28.045275
261.2,17.017943
261.4,15.51632
261.6,38.558172
261.8,24.075457
262,14.093927
262.2,8.2682402
262.4,4.8574644
262.6,3.315903
262.8,27.164178
263,32.090239
263.2,23.183725
263.4,28.273387
263.6,29.071859
263.8,22.960624
264,26.830133
264.2,30.17158
264.4,23.267788
264.6,25.120422
264.8,31.221029
265,23.921369
265.2,23.360575
265.4,31.945865
265.6,24.971988
265.8,21.852133
266,31.844918
266.2,26.481098
266.4,20.890084
266.6,30.249471
266.8,28.516046
267,20.704109
267.2,26.829593
267.4,31.075149
267.6,21.458758
267.8,22.433575
268,33.653385
268.2,23.325216
268.4,18.98558
268.6,33.660794
268.8,26.631466
269,18.001808
269.2,26.23706
269.4,32.049669
269.6,19.93306
269.8,16.532222
270,36.569467
270.2,25.503672
270.4,15.431124
270.6,15.346303
270.8,39.088667
271,23.252113
271.2,13.776379
271.4,11.671056
271.6,40.745316
271.8,25.246391
272,15.932684
272.2,23.562091
272.4,33.820198
272.6,19.886697
272.8,12.198736
273,18.54282
273.2,36.708531
273.4,20.823726
273.6,14.412175
273.8,32.323626
274,29.177241
274.2,17.01682
274.4,10.165884
274.6,11.807735
274.8,41.58094
275,23.402955
275.2,18.042384
275.4,33.764221
275.6,27.083877
275.8,17.46131
276,22.620977
276.2,34.327663
276.4,20.826981
276.6,13.967776
276.8,29.815266
277,30.528813
277.2,17.697643
277.4,10.385329
277.6,6.2470461
277.8,11.645093
278,40.529951
278.2,23.365772
278.4,22.946079
278.6,32.76875
278.8,24.265497
279,20.695967
279.2,32.732686
279.4,26.406506
279.6,19.570245
279.8,29.624807
280,29.51134
280.2,19.901142
280.4,23.382682
280.6,33.511871
280.8,21.921699
281,17.887941
281.2,34.917106
281.4,26.158117
281.6,16.774851
281.8,22.734407
282,34.295394
282.2,20.485975
282.4,13.11772
282.6,25.357231
282.8,32.818808
283,18.855509
283.2,11.810853
283.4,22.93516
283.6,34.037776
283.8,19.526201
284,14.299577
284.2,35.301239
284.4,27.556834
284.6,16.086328
284.8,9.5151676
285,8.4354778
285.2,43.16309
285.4,25.804133
285.6,19.224734
285.8,31.701786
286,28.163024
286.2,18.967613
286.4,24.657066
286.6,32.883807
286.8,20.940846
287,17.361407
287.2,35.775969
287.4,25.692218
287.6,16.057866
287.8,20.142416
288,35.95121
288.2,21.154852
288.4,12.540895
288.6,10.408159
288.8,41.259698
289,25.734514
289.2,16.966314
289.4,27.386028
289.6,31.511002
289.8,19.09091
290,14.649333
290.2,36.472675
290.4,26.666976
290.6,15.609831
290.8,9.458271
291,15.486297
291.2,38.335574
291.4,21.801733
291.6,18.870338
291.8,35.24364
292,25.096889
292.2,16.75738
292.4,26.725161
292.6,31.911834
292.8,19.221243
293,14.043457
293.2,35.205751
293.4,27.695291
293.6,16.143349
293.8,9.4703401
294,5.5604955
294.2,3.5575614
294.4,19.972406
294.6,34.56099
294.8,23.293256
295,27.152806
295.2,29.933547
295.4,23.230648
295.6,25.502789
295.8,30.981357
296,23.796931
296.2,23.772342
296.4,31.785411
296.6,24.73734
296.8,22.216442
297,31.919044
297.2,26.107791
297.4,21.124398
297.6,30.76322
297.8,27.972385
298,20.734478
298.2,27.855691
298.4,30.359269
298.6,21.21823
298.8,23.660304
299,32.990342
299.2,22.729566
299.4,19.834055
299.6,34.160042
299.8,25.521739
300,18.076887
