time,z
84.6,42.836125
84.8,26.578582
85,19.92482
85.2,31.276797
85.4,28.191095
85.6,19.585224
85.8,25.97432
86,31.931392
86.2,20.924896
86.4,19.590312
86.6,35.332877
86.8,24.201144
87,16.617869
87.2,29.084998
87.4,30.563731
87.6,18.47175
87.8,14.610369
88,37.315664
88.2,26.075677
88.4,15.249214
88.6,9.030421
88.8,8.5760558
89,43.612541
89.2,25.353167
89.4,19.54032
89.6,32.361006
89.8,27.490197
90,18.92401
90.2,26.326234
90.4,31.841761
90.6,20.416366
90.8,18.591272
91,35.963979
91.2,24.392646
91.4,15.869767
91.6,25.160299
91.8,32.882653
92,19.377974
92.2,12.217674
92.4,23.521729
92.6,33.75105
92.8,19.350967
93,13.471608
93.2,33.341701
93.4,28.849273
93.6,16.762185
93.8,10.089059
94,14.061271
94.2,39.630931
94.4,22.319604
94.6,17.93716
94.8,34.853531
95,26.205535
95.2,16.823499
95.4,22.808194
95.6,34.247711
95.8,20.480798
96,13.186035
96.2,26.029112
96.4,32.473743
96.6,18.67839
96.8,11.599888
97,21.423996
97.2,34.852368
97.4,19.939522
97.6,14.870886
97.8,35.53428
98,27.201192
98.2,15.968594
98.4,10.177933
98.6,25.73098
98.8,32.587884
99,19.198421
99.2,18.101503
99.4,36.75581
99.6,23.730259
99.8,14.767176
100,20.262684
100.2,35.83741
100.4,20.6798
100.6,12.164007
100.8,8.2759183
101,33.494809
101.2,29.69418
101.4,19.068075
101.6,25.291361
101.8,32.494915
102,20.741235
102.2,17.800096
102.4,35.942796
102.6,25.179242
102.8,15.958171
103,22.048264
103.2,34.738474
103.4,20.412691
103.6,12.29613
103.8,14.480184
104,39.710436
104.2,22.506565
104.4,15.334162
104.6,30.652472
104.8,29.90243
105,17.624287
105.2,11.678309
105.4,30.185087
105.6,30.582935
105.8,17.863148
106,14.199869
106.2,37.850791
106.4,25.901343
106.6,15.131892
106.8,9.0223606
107,10.834251
107.2,42.224875
107.4,23.704312
107.6,19.384919
107.8,33.831319
108,26.245154
108.2,18.090123
108.4,27.554042
108.6,31.228706
108.8,19.593317
109,17.656469
109.2,36.688833
109.4,24.373861
109.6,15.131395
109.8,19.703706
110,36.21973
110.2,20.999534
110.4,12.318382
110.6,7.450967
110.8,14.103253
111,38.84031
111.2,22.45506
111.4,21.834243
111.6,33.751831
111.8,24.041308
112,19.029897
112.2,32.842677
112.4,27.315367
112.6,18.432138
112.8,25.539058
113,32.416614
113.2,20.369384
113.4,16.97297
113.6,36.241231
113.8,25.509072
114,15.673703
114.2,17.844735
114.4,37.475514
114.6,21.995486
114.8,12.894589
115,7.6964992
115.2,10.411319
115.4,42.278672
115.6,23.748904
115.8,20.931465
116,33.527124
116.2,25.362256
116.4,19.109994
116.6,30.99071
116.8,28.704065
117,19.177079
117.2,23.728219
117.4,33.432854
117.6,21.36021
117.8,17.057441
118,35.263982
118.2,26.351865
118.4,16.336296
118.6,18.839937
118.8,36.800506
119,21.818802
119.2,12.884349
119.4,9.503998
119.6,38.478723
119.8,27.560761
120,17.724526
120.2,25.322152
120.4,32.655219
120.6,20.037874
120.8,15.281856
121,35.706939
121.2,26.907525
121.4,15.894298
121.6,11.158024
121.8,35.151669
122,28.514466
122.2,17.063005
122.4,17.105722
122.6,37.82348
122.8,23.033381
123,13.566794
123.2,9.2118737
123.4,33.300832
123.6,29.620709
123.8,18.452349
124,22.895949
124.2,34.078261
124.4,21.180265
124.6,15.316358
124.8,33.555592
125,28.261161
125.2,16.712884
125.4,11.727268
125.6,34.802746
125.8,28.537776
126,16.871286
126.2,14.778326
126.4,38.827725
126.6,24.529075
126.8,14.365194
127,8.8992557
127.2,20.555052
127.4,34.997999
127.6,20.608349
127.8,20.397529
128,35.167403
128.2,23.426418
128.4,16.529599
128.6,30.957067
128.8,29.485418
129,17.872218
129.2,15.132865
129.4,38.115069
129.6,25.015077
129.8,14.650301
130,8.7524263
130.2,11.238885
130.4,41.78837
130.6,23.450312
130.8,19.707334
131,34.007368
131.2,25.829179
131.4,18.129007
131.6,28.691619
131.8,30.516277
132,19.284385
132.2,18.657096
132.4,36.416041
132.6,23.54789
132.8,14.987745
133,23.329545
133.2,33.959453
133.4,19.699604
133.6,11.593205
133.8,7.8335714
134,32.754172
134.2,30.00903
134.4,19.451725
134.6,25.874207
134.8,32.057764
135,20.793061
135.2,18.993739
135.4,35.628531
135.6,24.437534
135.8,16.27845
136,27.038554
136.2,31.779937
136.4,18.95103
136.6,13.15016
136.8,33.107546
137,29.030876
137.2,16.867644
137.4,10.545247
137.6,22.631691
137.8,34.095709
138,19.762519
138.2,16.988979
138.4,36.82147
138.6,24.877113
138.8,15.166203
139,16.71774
139.2,38.241426
139.4,22.342206
139.6,13.214799
139.8,10.758154
140,40.732544
140.2,25.867998
140.4,16.629838
140.6,25.399103
140.8,32.704871
141,19.553405
141.2,13.321219
141.4,31.638515
141.6,29.716019
141.8,17.229191
142,10.481644
142.2,16.922258
142.4,37.519621
142.6,21.301929
142.8,17.197835
143,35.624258
143.2,25.962447
143.4,16.137517
143.6,19.327502
143.8,36.484348
144,21.520962
144.2,12.705107
144.4,9.3427464
144.6,38.395484
144.8,27.648675
145,17.860548
145.2,25.655375
145.4,32.437449
145.6,20.000867
145.8,15.72153
146,36.16744
146.2,26.355853
146.4,15.683434
146.6,12.37636
146.8,39.017503
147,26.080283
147.2,15.624717
147.4,15.789284
147.6,38.809149
147.8,23.061751
148,13.601251
148.2,10.259076
148.4,39.048213
148.6,27.032031
148.8,17.085884
149,23.785674
149.2,33.641084
149.4,20.241449
149.6,13.643252
149.8,30.511836
150,30.221466
150.2,17.507753
150.4,10.377202
150.6,9.6585183
150.8,42.847244
151,25.045554
151.2,18.295791
151.4,31.846866
151.6,28.417389
151.8,18.363914
152,21.857815
152.2,34.721559
152.4,21.558376
152.6,14.913628
152.8,31.384777
153,29.575837
153.2,17.339589
153.4,10.925561
153.6,23.778191
153.8,33.542646
154,19.428873
154.2,16.118652
154.4,37.058943
154.6,25.332137
154.8,15.115419
155,12.740888
155.2,39.918539
155.4,25.153579
155.6,15.214608
155.8,17.250378
156,37.881384
156.2,22.085095
156.4,13.028648
156.6,9.8533584
156.8,39.327374
157,27.060717
157.2,17.392108
157.4,25.288794
157.6,32.708532
157.8,19.897526
158,14.640966
158.2,34.981309
158.4,27.625655
158.6,16.177178
158.8,9.9651908
159,19.498034
159.2,35.753861
159.4,20.614132
159.6,18.121065
159.8,36.110164
160,24.701955
160.2,15.767414
160.4,23.083272
160.6,34.106639
160.8,19.99968
161,12.094223
161.2,15.398519
161.4,38.967201
161.6,22.023617
161.8,15.265517
162,31.802916
162.2,29.282658
162.4,17.266187
162.6,11.570401
162.8,31.345085
163,30.087858
163.2,17.648692
163.4,14.607706
163.6,38.264727
163.8,25.28029
164,14.779975
164.2,8.7133575
164.4,6.9135355
164.6,41.506151
164.8,27.351164
165,20.175529
165.2,30.615954
165.4,28.60039
165.6,19.97325
165.8,25.712353
166,32.011897
166.2,21.252688
166.4,20.037653
166.6,34.986612
166.8,24.213009
167,17.10681
167.2,30.366534
167.4,29.708925
167.6,18.283617
167.8,16.747691
168,37.605426
168.2,24.051129
168.4,14.342814
168.6,12.437319
168.8,40.46282
169,24.880141
169.2,15.382873
169.4,20.862803
169.6,35.478163
169.8,20.63479
170,12.119526
170.2,7.5485167
170.4,21.016361
170.6,34.58253
170.8,21.002993
171,23.071665
171.2,33.502662
171.4,22.615611
171.6,18.756247
171.8,34.350301
172,26.128868
172.2,17.471526
172.4,26.02043
172.6,32.249674
172.8,19.739032
173,15.26441
173.2,36.14616
173.4,26.605033
173.6,15.700112
173.8,10.881215
174,34.430549
174.2,28.883898
174.4,17.331134
174.6,17.828219
174.8,37.360685
175,22.77575
175.2,13.553048
175.4,11.728132
175.6,40.93861
175.8,25.025938
176,15.91877
176.2,24.441305
176.4,33.301395
176.6,19.604114
176.8,12.198862
177,21.300951
177.2,34.984813
177.4,19.962267
177.6,13.874348
177.8,32.964405
178,28.954993
178.2,16.83334
178.4,9.8838389
178.6,6.1508936
178.8,19.711419
179,35.029905
179.2,21.829865
179.4,24.878725
179.6,32.117083
179.8,22.62114
180,21.441411
180.2,33.661666
180.4,24.616207
180.6,19.152718
180.8,32.140266
181,27.822124
181.2,18.799485
181.4,25.143676
181.6,32.605997
181.8,20.694303
182,17.408456
182.2,35.993366
182.4,25.437393
182.6,15.891962
182.8,20.192415
183,35.918205
183.2,21.072091
183.4,12.449371
183.6,9.4257866
183.8,39.531765
184,27.135562
184.2,17.742135
184.4,26.547916
184.6,31.911031
184.8,19.678458
185,15.982109
185.2,36.676224
185.4,25.779526
185.6,15.388925
185.8,12.883095
186,39.722247
186.2,25.222111
186.4,15.156499
186.6,15.983626
186.8,38.731916
187,22.72537
187.2,13.498332
187.4,12.120423
187.6,40.987267
187.8,24.604074
188,15.690795
188.2,24.752597
188.4,33.127783
188.6,19.438984
188.8,11.957653
189,19.152449
189.2,36.272969
189.4,20.606494
189.6,14.620303
189.8,33.592144
190,28.440525
190.2,16.639931
190.4,10.208124
190.6,18.621347
190.8,36.331528
191,20.813765
191.2,17.63356
191.4,36.060903
191.6,25.201862
191.8,15.843013
192,21.074856
192.2,35.349995
192.4,20.719963
192.6,12.305097
192.8,10.81184
193,41.697986
193.2,25.097035
193.4,16.787412
193.6,28.503288
193.8,30.88409
194,18.69251
194.2,14.696965
194.4,37.096836
194.6,26.194435
194.8,15.33058
195,9.2036374
195.2,12.879515
195.4,40.411788
195.6,22.7487
195.8,19.168826
196,34.567289
196.2,25.632031
196.4,17.4632
196.6,27.513833
196.8,31.356268
197,19.292729
197.2,16.05308
197.4,37.059856
197.6,25.370828
197.8,15.123144
198,12.543918
198.2,39.83567
198.4,25.371508
198.6,15.358147
198.8,17.475816
199,37.728411
199.2,22.032585
199.4,12.960766
199.6,8.9251264
199.8,34.531289
200,29.21993
200.2,18.507419
200.4,24.241187
200.6,33.231729
200.8,20.761756
201,16.099658
201.2,35.432417
201.4,26.724388
201.6,16.076007
201.8,14.310347
202,39.309601
202.2,24.392105
202.4,14.389303
202.6,11.088559
202.8,39.278279
203,26.561702
203.2,16.44105
203.4,21.326812
203.6,35.190503
203.8,20.83497
204,12.669959
204.2,16.651738
204.4,38.109657
204.6,21.59971
204.8,14.360408
205,29.365134
205.2,30.716288
205.4,17.846685
205.6,10.524524
205.8,7.93354
206,39.737104
206.2,27.604
206.4,19.076709
206.6,29.079867
206.8,30.063849
207,19.675392
207.2,21.325924
207.4,34.82699
207.6,22.535991
207.8,16.267762
208,32.485914
208.2,28.630631
208.4,17.288384
208.6,14.778906
208.8,38.528564
209,24.872175
209.2,14.548334
209.4,8.6218452
209.6,8.6599236
209.8,43.781048
210,25.075803
210.2,19.873939
210.4,32.708779
210.6,27.005081
210.8,18.991651
211,27.631489
211.2,30.998663
211.4,20.085526
211.6,19.913981
211.8,35.515907
212,23.43331
212.2,16.02772
212.4,29.450914
212.6,30.449289
212.8,18.161655
213,13.172605
213.2,35.588449
213.4,27.762117
213.6,16.192055
213.8,10.437562
214,27.458404
214.2,31.829613
214.4,18.783172
214.6,17.605244
214.8,37.118199
215,23.763292
215.2,14.484681
215.4,16.846038
215.6,38.143471
215.8,22.014824
216,13.244364
216.2,15.110485
216.4,39.323934
216.6,22.461289
216.8,14.430767
217,25.905731
217.2,32.519066
217.4,18.816513
217.6,11.039569
217.8,6.544183
218,7.4363061
218.2,44.765065
218.4,25.303232
218.6,21.793261
218.8,32.316005
219,26.067888
219.2,20.534723
219.4,30.713375
219.6,28.312764
219.8,20.283567
220,26.770932
220.2,31.238147
220.4,21.17264
220.6,21.665492
220.8,34.195391
221,23.413772
221.2,18.085788
221.4,33.19168
221.6,27.492101
221.8,17.758608
222,22.498662
222.2,34.380979
222.4,21.012548
222.6,14.332735
222.8,30.899326
223,29.929753
223.2,17.419746
223.4,10.314088
223.6,9.1337262
223.8,42.787836
224,25.551801
224.2,18.510524
224.4,31.36459
224.6,28.68141
224.8,18.64817
225,22.094829
225.2,34.536439
225.4,21.626014
225.6,15.376034
225.8,32.617738
226,28.791682
226.2,17.03291
226.4,11.90971
226.6,34.4676
226.8,28.649222
227,16.870701
227.2,14.010718
227.4,38.783128
227.6,25.237029
227.8,14.80419
228,9.9952484
228.2,32.70066
228.4,29.73384
228.6,18.074386
228.8,20.251494
229,35.778963
229.2,22.003236
229.4,14.077479
229.6,24.646595
229.8,33.204206
230,19.128199
230.2,11.285514
230.4,8.6831191
230.6,40.329008
230.8,27.08584
231,18.406281
231.2,28.633622
231.4,30.513646
231.6,19.413166
231.8,19.150756
232,36.127168
232.2,23.367619
232.4,15.186934
232.6,25.663545
232.8,32.626009
233,19.038456
233.2,11.475382
233.4,14.548521
233.6,39.530862
233.8,22.287903
234,16.127701
234.2,33.309229
234.4,28.170339
234.6,16.955044
234.8,14.36131
235,38.746122
235.2,24.995173
235.4,14.639338
235.6,9.2849157
235.8,25.016115
236,32.878388
236.2,19.639169
236.4,20.280603
236.6,35.495619
236.8,22.871136
237,15.589782
237.2,29.651747
237.4,30.404259
237.6,17.980786
237.8,12.187423
238,32.008408
238.2,29.712861
238.4,17.331299
238.6,12.795989
238.8,36.742912
239,27.262837
239.2,15.994315
239.4,11.750332
239.6,37.225403
239.8,27.377909
240,16.359649
240.2,16.057873
240.4,38.535297
240.6,23.281235
240.8,13.639965
241,8.1928482
241.2,12.597309
241.4,40.356193
241.6,22.849715
241.8,20.544574
242,34.160758
242.2,24.903567
242.4,18.309248
242.6,30.960993
242.8,29.001829
243,18.698443
243.2,21.244562
243.4,35.059568
243.6,21.981229
243.8,15.09912
244,30.710681
244.2,29.905751
244.4,17.566543
244.6,11.267084
244.8,26.423265
245,32.285979
245.2,18.770852
245.4,15.270629
245.6,37.437957
245.8,25.574465
246,15.033254
246.2,9.735146
246.4,28.05307
246.6,31.595214
246.8,18.939508
247,19.705435
247.2,35.978752
247.4,22.723147
247.6,14.774659
247.8,26.061564
248,32.42238
248.2,18.833717
248.4,11.147182
248.6,9.382354
248.8,42.04534
249,25.877635
249.2,17.994743
249.4,30.023418
249.6,29.726695
249.8,18.787017
250,19.184821
250.2,36.277961
250.4,22.951071
250.6,14.651715
250.8,23.961244
251,33.591305
251.2,19.428752
251.4,11.398167
251.6,6.7550596
251.8,7.4984377
252,44.706403
252.2,25.320505
252.4,21.595679
252.6,32.366136
252.8,26.171944
253,20.365035
253.2,30.513017
253.4,28.549581
253.6,20.215938
253.8,26.191081
254,31.639569
254.2,21.282859
254.4,20.935276
254.6,34.545936
254.8,23.805197
255,17.674313
255.2,32.182878
255.4,28.383357
255.6,17.948258
255.8,20.066946
256,35.893293
256.2,22.059368
256.4,14.017459
256.6,23.77293
256.8,33.68781
257,19.375108
257.2,11.485614
257.4,10.29968
257.6,42.199331
257.8,25.079171
258,17.397313
258.2,30.309091
258.4,29.690896
258.6,18.410103
258.8,17.503885
259,37.251523
259.2,23.644476
259.4,14.312238
259.6,15.537374
259.8,39.055158
260,22.622925
260.2,13.794651
260.4,18.147138
260.6,37.177516
260.8,21.235469
261,13.072651
261.2,19.829157
261.4,35.977223
261.6,20.483797
261.8,13.124823
262,26.004619
262.2,32.487277
262.4,18.68435
262.6,11.686094
262.8,22.688423
263,34.160884
263.2,19.598941
263.4,14.565888
263.6,35.657114
263.8,27.242309
264,15.938138
264.2,9.6513341
264.4,15.385691
264.6,38.460534
264.8,21.825861
265,18.559408
265.2,35.278025
265.4,25.324385
265.6,16.670978
265.8,25.535574
266,32.615141
266.2,19.544717
266.4,13.512184
266.6,32.572433
266.8,29.224223
267,16.965636
267.2,10.146099
267.4,12.273732
267.6,41.177961
267.8,23.145714
268,18.009926
268.2,34.037134
268.4,26.876925
268.6,17.312798
268.8,22.684537
269,34.298067
269.2,20.736304
269.4,13.7863
269.6,29.159436
269.8,30.875306
270,17.866757
270.2,10.539249
270.4,8.1723184
270.6,40.702822
270.8,27.139809
271,18.899352
271.2,29.509308
271.4,29.826113
271.6,19.445721
271.8,21.314619
272,34.883512
272.2,22.396841
272.4,15.999326
272.6,32.232163
272.8,28.857169
273,17.296833
273.2,13.767844
273.4,38.156237
273.6,25.915319
273.8,15.169177
274,9.8371978
274.2,28.31293
274.4,31.485762
274.6,18.853332
274.8,19.47507
275,36.129848
275.2,22.783226
275.4,14.653798
275.6,24.896221
275.8,33.06533
276,19.149763
276.2,11.250293
276.4,7.0981891
276.6,23.192852
276.8,33.544146
277,20.903689
277.2,24.342402
277.4,32.726096
277.6,22.147809
277.8,19.798869
278,34.574932
278.2,25.049974
278.4,17.659793
278.6,29.562897
278.8,30.077169
279,18.784266
279.2,17.970409
279.4,36.91079
279.6,23.609088
279.8,14.55251
280,18.811036
280.2,36.784963
280.4,21.175646
280.6,12.583927
280.8,11.649254
281,41.497295
281.2,24.473546
281.4,16.242809
281.6,28.209321
281.8,31.126118
282,18.583887
282.2,13.282581
282.4,34.773484
282.6,28.160386
282.8,16.395463
283,10.212458
283.2,21.924251
283.4,34.432203
283.6,19.989431
283.8,17.711583
284,36.55243
284.2,24.522328
284.4,15.299615
284.6,20.361572
284.8,35.796444
285,20.801912
285.2,12.201151
285.4,7.2247233
285.6,7.5188208
285.8,44.583335
286,25.475487
286.2,21.151855
286.4,32.367356
286.6,26.50818
286.8,20.046411
287,29.837812
287.2,29.189723
287.4,20.177604
287.6,24.710109
287.8,32.60864
288,21.681427
288.2,19.420196
288.4,34.982159
288.6,24.886776
288.8,17.125922
289,28.647478
289.2,30.735229
289.4,18.807578
289.6,15.807978
289.8,37.436521
290,25.177807
290.2,14.899764
290.4,11.005163
290.6,37.840311
290.8,27.333417
291,16.691752
291.2,19.699807
291.4,36.231951
291.6,21.579726
291.8,12.941367
292,13.470781
292.2,40.490931
292.4,23.296776
292.6,15.241528
292.8,27.46673
293,31.636488
293.2,18.52278
293.4,11.446116
293.6,20.13852
293.8,35.587084
294,20.303992
294.2,15.287508
294.4,35.510824
294.6,27.045999
294.8,15.977546
295,11.216203
295.2,35.119489
295.4,28.515005
295.6,17.040135
295.8,16.864374
296,37.96189
296.2,23.162582
296.4,13.620096
296.6,8.8328874
296.8,28.230251
297,31.551276
297.2,19.334671
297.4,22.151557
297.6,34.424236
297.8,21.92647
298,16.116496
298.2,33.491543
298.4,28.048984
298.6,16.891115
298.8,14.444703
299,38.800358
299.2,24.867744
299.4,14.566976
299.6,9.2420596
299.8,25.063498
300,32.855919
