time,z
66.4,10.077032
66.6,42.871057
66.8,24.146599
67,19.45432
67.2,33.466704
67.4,26.554549
67.6,18.344968
67.8,27.37163
68,31.295137
68.2,19.783652
68.4,18.144053
68.6,36.434035
68.8,24.198848
69,15.306954
69.2,22.283687
69.4,34.589222
69.6,20.124418
69.8,11.874367
70,8.7794193
70.2,38.792084
70.4,27.674878
70.6,18.316955
70.8,27.198965
71,31.427004
71.2,19.775488
71.4,17.735828
71.6,36.569116
71.8,24.457212
72,15.265099
72.2,20.440544
72.4,35.744285
72.6,20.761422
72.8,12.176598
73,7.1917292
73.2,6.6265328
73.4,44.258812
73.6,26.391142
73.8,21.163035
74,31.706862
74.2,27.159911
74.4,20.356072
74.6,28.978918
74.8,29.696577
75,20.643086
75.2,24.312773
75.4,32.745071
75.6,22.118497
75.8,19.724803
76,34.615508
76.2,25.068002
76.4,17.597781
76.6,29.382443
76.8,30.201925
77,18.807646
77.2,17.648961
77.4,37.044865
77.6,23.819744
77.8,14.57461
78,17.518948
78.2,37.67611
78.4,21.732481
78.6,12.989235
78.8,13.40356
79,40.534329
79.2,23.357284
79.4,15.248042
79.6,27.260709
79.8,31.747878
80,18.583371
80.2,11.45616
80.4,19.657711
80.6,35.882379
80.8,20.443521
81,15.327752
81.2,35.337099
81.4,27.146317
81.6,16.050744
81.8,11.398777
82,35.71179
82.2,28.205637
82.4,16.837883
82.6,16.449743
82.8,38.226545
83,23.30195
83.2,13.661231
83.4,8.1672274
83.6,11.151922
83.8,41.701846
84,23.437554
84.2,20.428731
84.4,33.866221
84.6,25.395656
84.8,18.574238
85,30.368748
85.2,29.318496
85.4,19.039284
85.6,21.494822
85.8,34.849901
86,22.079442
86.2,15.604413
86.4,32.046114
86.6,29.063758
86.8,17.260501
87,12.508537
87.2,36.044741
87.4,27.729575
87.6,16.281385
87.8,12.410956
88,38.113481
88.2,26.633262
88.4,15.815245
88.6,14.236028
88.8,39.467838
89,24.260702
89.2,14.372565
89.4,12.171226
89.6,40.397041
89.8,25.165411
90,15.564129
90.2,20.950822
90.4,35.426603
90.6,20.66037
90.8,12.169849
91,8.4290245
91.2,34.978565
91.4,29.154635
91.6,18.828761
91.8,25.626043
92,32.323056
92.2,20.508424
92.4,17.611343
92.6,36.130577
92.8,25.124699
93,15.776122
93.2,20.964018
93.4,35.41998
93.6,20.737252
93.8,12.282287
94,10.056833
94.2,41.236672
94.4,25.964728
94.6,17.25389
94.8,27.831978
95,31.209882
95.2,19.080531
95.4,15.557203
95.6,37.135725
95.8,25.647299
96,15.154413
96.2,10.825273
96.4,36.344873
96.6,28.07576
96.8,17.038181
97,19.115925
97.2,36.59135
97.4,21.99307
97.6,13.217191
97.8,13.998871
98,40.124905
98.2,23.078651
98.4,14.875343
98.6,26.116434
98.8,32.390823
99,18.83383
99.2,11.187684
99.4,10.488581
99.6,42.345142
99.8,24.724028
100,17.484201
100.2,31.184029
100.4,29.118799
100.6,18.175633
100.8,18.426592
101,36.841708
101.2,22.972334
101.4,14.103894
101.6,18.269852
101.8,37.121147
102,21.268409
102.2,12.882224
102.4,16.506117
102.6,38.245626
102.8,21.704573
103,14.222622
103.2,28.092705
103.4,31.381297
103.6,18.182016
103.8,10.667457
104,6.3179152
104.2,6.9827932
104.4,45.033702
104.6,25.587171
104.8,21.946389
105,32.09301
105.2,26.196905
105.4,20.775644
105.6,30.602161
105.8,28.286348
106,20.506593
106.2,27.073588
106.4,30.970372
106.6,21.251439
106.8,22.38192
107,33.756331
107.2,23.193331
107.4,18.730083
107.6,33.752575
107.8,26.70019
108,17.818148
108.2,25.431687
108.4,32.565022
108.6,20.083161
108.8,15.671964
109,36.02105
109.2,26.494375
109.4,15.756475
109.6,12.291446
109.8,38.797452
110,26.26815
110.2,15.723314
110.4,15.712901
110.6,38.8397
110.8,23.158884
111,13.645227
111.2,10.016224
111.4,38.084342
111.6,27.559072
111.8,17.356745
112,23.485101
112.2,33.808086
112.4,20.456194
112.6,13.955718
112.8,31.23763
113,29.815835
113.2,17.311447
113.4,10.155699
113.6,5.9888135
113.8,5.3146437
114,43.734133
114.2,27.306902
114.4,22.068265
114.6,30.974115
114.8,27.283964
115,21.361269
115.2,29.248201
115.4,29.087159
115.6,21.360107
115.8,26.314388
116,31.21076
116.2,22.082648
116.4,22.807084
116.6,33.194818
116.8,23.659191
117,19.920505
117.2,33.371769
117.4,26.303129
117.6,18.697881
117.8,28.687423
118,30.388895
118.2,19.608983
118.4,20.193342
118.6,35.50537
118.8,22.9837
119,15.6845
119.2,29.641541
119.4,30.39569
119.6,18.008045
119.8,12.393984
120,33.07241
120.2,29.192836
120.4,17.033302
120.6,12.255406
120.8,35.968367
121,27.846426
121.2,16.399562
121.4,13.283392
121.6,38.92487
121.8,25.616951
122,15.132091
122.2,12.255201
122.4,39.663661
122.6,25.698776
122.8,15.579317
123,17.870561
123.2,37.461322
123.4,21.932968
123.6,12.864844
123.8,7.8760673
124,17.441308
124.2,36.609872
124.4,21.551288
124.6,21.775404
124.8,34.11335
125,23.450186
125.2,18.245484
125.4,33.241746
125.6,27.379349
125.8,17.817488
126,23.163716
126.2,33.960587
126.4,20.810581
126.6,14.639248
126.8,32.714427
127,28.914795
127.2,16.913362
127.4,10.382934
127.6,18.788094
127.8,36.256938
128,20.750686
128.2,17.307039
128.4,36.11165
128.6,25.406384
128.8,15.788473
129,19.500204
129.2,36.37093
129.4,21.310744
129.6,12.526319
129.8,8.0270271
130,26.297954
130.2,32.313819
130.4,20.01752
130.6,23.44387
130.8,33.494437
131,21.873453
131.2,17.850005
131.4,34.958353
131.6,26.144095
131.8,16.73633
132,22.573237
132.2,34.396721
132.4,20.525656
132.6,13.054093
132.8,24.452508
133,33.291726
133.2,19.097798
133.4,12.06909
133.6,24.328613
133.8,33.322962
134,19.151737
134.2,13.633935
134.4,34.498745
134.6,28.211271
134.8,16.414856
135,9.7821634
135.2,11.051356
135.4,42.160503
135.6,23.750456
135.8,18.539762
136,33.622258
136.2,26.945334
136.4,17.769267
136.6,24.45728
136.8,33.16602
137,20.362367
137.2,15.094575
137.4,34.86375
137.6,27.537043
137.8,16.225263
138,10.924356
138.2,32.078996
138.4,29.857244
138.6,17.736878
138.8,16.886569
139,37.778525
139.2,23.556262
139.4,13.957197
139.6,10.847661
139.8,39.637582
140,26.47449
140.2,16.585552
140.4,22.786891
140.6,34.274882
140.8,20.373886
141,12.846002
141.2,23.267781
141.4,33.922568
141.6,19.418016
141.8,12.570835
142,27.468324
142.2,31.775292
142.4,18.334513
142.6,12.262611
142.8,31.015415
143,30.152837
143.2,17.541769
143.4,12.607064
143.6,35.68668
143.8,27.884227
144,16.337531
144.2,11.990565
144.4,37.035543
144.6,27.391762
144.8,16.275847
145,14.920197
145.2,39.073367
145.4,24.017275
145.6,14.111382
145.8,9.6532422
146,33.90007
146.2,29.325016
146.4,18.100909
146.6,21.858843
146.8,34.765225
147,21.375259
147.2,14.466065
147.4,30.159863
147.6,30.29176
147.8,17.637762
148,10.497167
148.2,10.805702
148.4,42.362759
148.6,24.146634
148.8,17.899118
149,32.702796
149.2,27.95486
149.4,17.844821
149.6,21.184068
149.8,35.201096
150,21.544865
150.2,14.100663
150.4,27.319604
150.6,31.785236
150.8,18.382468
151,10.788939
151.2,6.5650277
151.4,14.997167
151.6,37.90298
151.8,22.453987
152,23.267397
152.2,32.93569
152.4,23.52441
152.6,20.348242
152.8,33.432362
153,25.924728
153.2,18.904752
153.4,29.776419
153.6,29.61726
153.8,19.41987
154,21.839524
154.2,34.568052
154.4,22.174155
154.6,16.238216
154.8,33.1989
155,28.195052
155.2,17.030006
155.4,14.859695
155.6,38.695932
155.8,24.60615
156,14.399677
156.2,8.6510827
156.4,12.907406
156.6,40.223929
156.8,22.724837
157,19.934786
157.2,34.429541
157.4,25.14125
157.6,17.844661
157.8,29.728546
158,29.931327
158.2,18.828044
158.4,18.669374
158.6,36.549096
158.8,23.243819
159,14.621296
159.2,21.965135
159.4,34.763749
159.6,20.052062
159.8,11.775473
160,7.4372957
160.2,23.617899
160.4,33.386456
160.6,20.675122
160.8,23.876865
161,33.078755
161.2,22.142702
161.4,19.07415
161.6,34.740549
161.8,25.486292
162,17.293061
162.2,27.410778
162.4,31.442626
162.6,19.244968
162.8,15.573912
163,36.972302
163.2,25.780782
163.4,15.249954
163.6,11.087578
163.8,37.101543
164,27.656255
164.2,16.757883
164.4,18.665006
164.6,36.899597
164.8,22.070164
165,13.104995
165.2,11.049494
165.4,41.088189
165.6,25.425164
165.8,16.435034
166,25.938003
166.2,32.404654
166.4,19.319346
166.6,13.112162
166.8,31.493565
167,29.817364
167.2,17.287262
167.4,10.784004
167.6,22.240481
167.8,34.322108
168,19.813687
168.2,16.456932
168.4,36.788283
168.6,25.351551
168.8,15.273645
169,14.587701
169.2,39.517308
169.4,23.678197
169.6,14.128178
169.8,13.703026
170,40.218089
170.2,23.684059
170.4,14.683998
170.6,21.160974
170.8,35.262398
171,20.333772
171.2,11.953415
171.4,7.9257129
171.6,30.80737
171.8,30.661579
172,19.562978
172.2,25.004622
172.4,32.590949
172.6,21.112976
172.8,18.430866
173,35.590991
173.2,25.04463
173.4,16.345533
173.6,25.026976
173.8,32.935535
174,19.578803
174.2,12.869789
174.4,28.661806
174.6,31.189498
174.8,18.016037
175,11.561218
175.2,26.644972
175.4,32.182818
175.6,18.664432
175.8,14.536528
176,37.106209
176.2,26.277629
176.4,15.362122
176.6,9.0819522
176.8,8.0373488
177,43.328517
177.2,25.975372
177.4,19.610663
177.6,31.747353
177.8,27.9584
178,19.205499
178.2,25.772379
178.4,32.138296
178.6,20.746347
178.8,18.686038
179,35.754966
179.2,24.587372
179.4,16.146233
179.6,25.842654
179.8,32.474682
180,19.261427
180.2,12.685615
180.4,28.984049
180.6,31.049224
180.8,17.953673
181,11.833154
181.2,29.763815
181.4,30.756735
181.6,17.917463
181.8,13.766055
182,37.353064
182.2,26.489321
182.4,15.469968
182.6,9.5257571
182.8,19.44648
183,35.713253
183.2,20.703533
183.4,18.995303
183.6,35.78769
183.8,24.219794
184,16.035182
184.2,26.736203
184.4,31.973644
184.6,18.959155
184.8,12.637591
185,30.22784
185.2,30.472026
185.4,17.659449
185.6,11.78114
185.8,30.996837
186,30.216304
186.2,17.662369
186.4,13.945395
186.6,37.901751
186.8,26.008633
187,15.201344
187.2,9.3722935
187.4,19.681809
187.6,35.552163
187.8,20.679653
188,19.324709
188.2,35.663173
188.4,24.017185
188.6,16.126666
188.8,27.889186
189,31.314044
189.2,18.650543
189.4,13.034825
189.6,33.665084
189.8,28.781541
190,16.742409
190.2,10.714229
190.4,26.408207
190.6,32.29094
190.8,18.907936
191,16.73421
191.2,37.36209
191.4,24.436143
191.6,14.664881
191.8,13.81526
192,40.028678
192.2,23.900147
192.4,14.543225
192.6,18.002578
192.8,37.338275
193,21.503729
193.2,12.840727
193.4,13.089216
193.6,40.746514
193.8,23.502162
194,15.460049
194.2,27.859469
194.4,31.404279
194.6,18.461068
194.8,11.751989
195,25.170968
195.2,32.889619
195.4,18.975787
195.6,14.177374
195.8,36.154289
196,27.083425
196.2,15.803468
196.4,9.2733573
196.6,5.5326961
196.8,8.6405095
197,43.351442
197.2,24.500392
197.4,23.078957
197.6,32.174645
197.8,25.018058
198,21.460678
198.2,31.902014
198.4,26.70985
198.6,20.56092
198.8,29.811629
199,29.004171
199.2,20.571326
199.4,25.705311
199.6,31.862928
199.8,21.664423
200,21.007144
200.2,34.345735
200.4,24.058747
200.6,18.057322
200.8,32.17146
201,28.253153
201.2,18.146195
201.4,21.498988
201.6,34.971985
201.8,21.5787
202,14.52791
202.2,29.671562
202.4,30.536397
202.6,17.780699
202.8,10.598912
203,11.31011
203.2,42.016592
203.4,23.832503
203.6,17.697486
203.8,32.941216
204,27.86219
204.2,17.656751
204.4,20.578426
204.6,35.601393
204.8,21.692377
205,13.800932
205.2,24.074162
205.4,33.515057
205.6,19.258921
205.8,11.514932
206,12.797169
206.2,40.941673
206.4,23.198827
206.6,16.510437
206.8,32.250095
207,28.717532
207.2,17.436276
207.4,15.481194
207.6,38.368628
207.8,24.390905
208,14.2879
208.2,8.4988239
208.4,9.7520823
208.6,43.087073
208.8,24.231647
209,19.964477
209.2,33.407905
209.4,26.27394
209.6,18.674146
209.8,28.710988
210,30.379489
210.2,19.588106
210.4,20.153348
210.6,35.533465
210.8,22.988705
211,15.648907
211.2,29.488789
211.4,30.485229
211.6,18.043482
211.8,12.294727
212,32.372949
212.2,29.531065
212.4,17.221123
212.6,12.506285
212.8,36.244051
213,27.628897
213.2,16.23421
213.4,12.508296
213.6,38.356722
213.8,26.440409
214,15.704477
214.2,14.15683
214.4,39.53748
214.6,24.253458
214.8,14.398651
215,12.717503
215.2,40.43878
215.4,24.643709
215.6,15.201859
215.8,20.482377
216,35.715913
216.2,20.718686
216.4,12.148828
216.6,7.1275689
216.8,4.207254
217,4.3090714
217.2,45.222214
217.4,27.350091
217.6,23.302982
217.8,30.566689
218,26.796341
218.2,22.567282
218.4,29.844011
218.6,27.941115
218.8,22.237322
219,28.445947
219.2,29.298166
219.4,22.290978
219.6,26.400964
219.8,30.791605
220,22.800182
220.2,23.996584
220.4,32.168744
220.6,23.839762
220.8,21.747616
221,32.772007
221.2,25.506355
221.4,20.218048
221.6,31.364474
221.8,27.937481
222,19.825739
222.2,26.939246
222.4,31.248804
222.6,20.812874
222.8,21.000799
223,34.68954
223.2,23.436168
223.4,17.278457
223.6,32.343363
223.8,28.410006
224,17.709355
224.2,18.637964
224.4,36.80467
224.6,22.596185
224.8,13.756597
225,16.752173
225.2,38.162755
225.4,21.823126
225.6,13.546032
225.8,21.298997
226,35.105303
226.2,20.066452
226.4,12.343618
226.6,19.628704
226.8,36.019455
227,20.476358
227.2,14.002423
227.4,31.799213
227.6,29.526434
227.8,17.157128
228,10.064962
228.2,5.9142598
228.4,4.0452253
228.6,29.551273
228.8,31.376397
229,22.561637
229.2,28.483786
229.4,29.219826
229.6,22.3908
229.8,26.552995
230,30.640688
230.2,22.847091
230.4,24.276127
230.6,31.972293
230.8,23.796774
231,22.088462
231.2,32.659296
231.4,25.325678
231.6,20.506867
231.8,31.640359
232,27.552935
232.2,19.940466
232.4,27.877284
232.6,30.594436
232.8,20.637694
233,22.230684
233.2,34.038748
233.4,22.817195
233.6,17.943717
233.8,33.911745
234,26.993362
234.2,17.360735
234.4,22.471415
234.6,34.427952
234.8,20.832872
235,13.800725
235.2,28.799381
235.4,31.053754
235.6,17.962946
235.8,10.596441
236,8.2202505
236.2,40.706218
236.4,27.118691
236.6,18.854755
236.8,29.468189
237,29.86553
237.2,19.4308
237.4,21.152603
237.6,34.984569
237.8,22.453692
238,15.90494
238.2,31.863753
238.4,29.097668
238.6,17.391006
238.8,13.383184
239,37.6138
239.2,26.496371
239.4,15.512769
239.6,10.432
239.8,32.226877
240,29.861977
240.2,17.929491
240.4,18.624512
240.6,36.795321
240.8,22.683682
241,13.857698
241.2,17.408663
241.4,37.702016
241.6,21.561496
241.8,13.271674
242,19.822851
242.2,36.002276
242.4,20.513978
242.6,12.946657
242.8,23.966322
243,33.548013
243.2,19.227652
243.4,12.310508
243.6,26.144935
243.8,32.419843
244,18.680966
244.2,12.931932
244.4,33.328647
244.6,28.969077
244.8,16.850224
245,10.949978
245.2,28.418983
245.4,31.399726
245.6,18.434132
245.8,16.230473
246,37.723603
246.2,24.474433
246.4,14.502787
246.6,11.106275
246.8,39.062064
247,26.671488
247.2,16.452835
247.4,20.899707
247.6,35.462571
247.8,20.999732
248,12.694852
248.2,15.333895
248.4,39.102062
248.6,22.191556
248.8,14.734766
249,29.045179
249.2,30.842106
249.4,17.981215
249.6,10.819825
249.8,14.001663
250,39.848339
250.2,22.426378
250.4,16.9917
250.6,34.223778
250.8,27.221523
251,16.840266
251.2,18.262197
251.4,37.143065
251.6,22.326922
251.8,13.242216
252,10.806833
252.2,40.738507
252.4,25.834403
252.6,16.590685
252.8,25.307711
253,32.761206
253.2,19.56675
253.4,13.235617
253.6,31.125861
253.8,29.976324
254,17.368733
254.2,10.661389
254.4,19.000983
254.6,36.169867
254.8,20.668471
255,16.790697
255.2,36.10981
255.4,25.77711
255.6,15.7614
255.8,17.038956
256,38.006958
256.2,22.435523
256.4,13.159962
256.6,8.1526554
256.8,20.252672
257,35.052111
257.2,20.903534
257.4,21.813112
257.6,34.288031
257.8,23.010388
258,17.664495
258.2,33.46743
258.4,27.471511
258.6,17.441532
258.8,20.986507
259,35.359506
259.2,21.422661
259.4,13.635363
259.6,24.235639
259.8,33.422719
260,19.195017
260.2,11.578515
260.4,15.139213
260.6,39.080132
260.8,22.043281
261,15.890998
261.2,33.342961
261.4,28.22357
261.6,16.886951
261.8,13.498796
262,38.459897
262.2,25.843073
262.4,15.176899
262.6,10.814921
262.8,36.263139
263,28.114901
263.2,17.058326
263.4,19.104492
263.6,36.597255
263.8,22.007823
264,13.231271
264.2,14.090792
264.4,40.06103
264.6,23.028673
264.8,14.830073
265,26.036232
265.2,32.436209
265.4,18.848129
265.6,11.16897
265.8,9.7533197
266,42.295553
266.2,25.449927
266.4,17.801451
266.6,30.437237
266.8,29.511559
267,18.562934
267.2,18.917737
267.4,36.479841
267.6,22.949317
267.8,14.429215
268,22.011345
268.2,34.727678
268.4,19.994327
268.6,11.777646
268.8,8.4754325
269,37.502196
269.2,28.25122
269.4,18.625949
269.6,26.893902
269.8,31.563586
270,20.028865
270.2,18.196707
270.4,36.295072
270.6,24.346954
270.8,15.498046
271,22.957823
271.2,34.183058
271.4,19.957477
271.6,11.90277
271.8,11.852643
272,41.588384
272.2,23.965514
272.4,16.515297
272.6,30.559891
272.8,29.733064
273,17.978427
273.2,14.804119
273.4,37.961829
273.6,25.415062
273.8,14.867394
274,8.7612812
274.2,6.7572074
274.4,40.555125
274.6,27.737832
274.8,20.233004
275,30.248587
275.2,28.858527
275.4,20.12237
275.6,25.37434
275.8,32.194695
276,21.449076
276.2,19.96032
276.4,34.922011
276.6,24.403433
276.8,17.223769
277,30.166538
277.2,29.804188
277.4,18.396321
277.6,17.006961
277.8,37.463949
278,23.953091
278.2,14.365259
278.4,13.646857
278.6,40.185632
278.8,23.8587
279,14.666776
279.2,19.811025
279.4,36.125845
279.6,20.814603
279.8,12.288923
280,9.5500533
280.2,40.312552
280.4,26.722747
280.6,17.631966
280.8,27.207018
281,31.528766
281.2,19.433289
281.4,16.122271
281.6,36.94758
281.8,25.430399
282,15.193587
282.2,13.007208
282.4,39.912614
282.6,24.943397
282.8,15.040811
283,16.565762
283.2,38.348037
283.4,22.360161
283.6,13.275387
283.8,11.841248
284,41.133387
284.2,24.720548
284.4,15.907067
284.6,25.637491
284.8,32.611128
285,19.235317
285.2,12.251881
285.4,25.056141
285.6,32.959113
285.8,18.955021
286,13.181405
286.2,33.464431
286.4,28.850568
286.6,16.77032
286.8,10.474646
287,22.458289
287.2,34.179051
287.4,19.815738
287.6,17.144337
287.8,36.768042
288,24.799712
288.2,15.18854
288.4,17.495225
288.6,37.712445
288.8,21.966018
289,12.946294
289.2,9.505819
289.4,38.287384
289.6,27.640222
289.8,17.736115
290,25.146765
290.2,32.76062
290.4,20.097092
290.6,15.217593
290.8,35.530357
291,27.055834
291.2,15.967739
291.4,11.045886
291.6,34.218135
291.8,28.940794
292,17.28877
292.2,17.121692
292.4,37.770875
292.6,23.149469
292.8,13.67118
293,9.923198
293.2,37.577198
293.4,27.805644
293.6,17.475897
293.8,23.31603
294,33.90423
294.2,20.565436
294.4,14.077874
294.6,31.391024
294.8,29.718607
295,17.271097
295.2,10.139908
295.4,6.2266333
295.6,16.884147
295.8,36.582032
296,22.215506
296.2,24.137624
296.4,32.474787
296.6,23.094879
296.8,21.031908
297,33.549171
297.2,25.195047
297.4,19.150771
297.6,31.28924
297.8,28.470395
298,19.104794
298.2,24.178932
298.4,33.161617
298.6,21.171671
298.8,17.2541
299,35.534468
299.2,25.993857
299.4,16.210015
299.6,19.736626
299.8,36.215036
300,21.379341
