time,y
133,-11.181753
133.2,-2.4193068
133.4,-6.3293202
133.6,-22.150439
133.8,-6.2977514
134,-0.35818997
134.2,-0.33615583
134.4,-2.1159208
134.6,-5.4776171
134.8,3.2020444
135,6.9818123
135.2,16.2277
135.4,8.130941
135.6,4.7997378
135.8,12.831702
136,13.023916
136.2,3.6651315
136.4,6.9927741
136.6,18.331729
136.8,6.1199462
137,2.4602284
137.2,8.819344
137.4,18.824834
137.6,3.2291426
137.8,0.63238602
138,2.772151
138.2,15.81531
138.4,4.366421
138.6,-1.6516661
138.8,-5.0050896
139,-8.0086661
139.2,-2.5408915
139.4,-2.7752886
139.6,-8.1108774
139.8,-5.0231016
140,-1.2823803
140.2,-3.4390379
140.4,-9.5770744
140.6,-3.0832266
140.8,-0.25898314
141,-0.70658686
141.2,-4.7160143
141.4,-27.053908
141.6,-5.1700175
141.8,-1.8832206
142,-3.5060614
142.2,-0.52025045
142.4,-1.076944
142.6,-3.3208159
142.8,-1.1652849
143,-0.57488257
143.2,-2.6126424
143.4,-2.6893077
143.6,-0.071552375
143.8,-1.6609559
144,-4.1024535
144.2,0.1963974
144.4,-0.73596155
144.6,-3.2767781
144.8,-1.6435815
145,0.178093
145.2,-1.2427631
145.4,-4.7328935
145.6,0.76118597
145.8,0.19979258
146,-0.35504919
146.2,-2.2395263
146.4,-5.0376795
146.6,2.8662621
146.8,6.3986118
147,16.474998
147.2,8.348456
147.4,3.9012268
147.6,11.097107
147.8,15.366215
148,3.3389902
148.2,4.1813473
148.4,15.791734
148.6,10.401369
148.8,1.0250087
149,0.51468835
149.2,2.915299
149.4,18.285219
149.6,9.673679
149.8,4.9614868
150,11.50458
150.2,8.5707833
150.4,3.61077
150.6,8.6054343
150.8,12.63814
151,3.2974069
151.2,5.3241835
151.4,14.427899
151.6,5.0522512
151.8,2.6705116
152,8.9816168
152.2,13.071121
152.4,1.6825335
152.6,2.4082365
152.8,10.725456
153,10.737775
153.2,0.21382162
153.4,-0.91644326
153.6,-4.3304662
153.8,-9.6982132
154,-2.7207198
154.2,-5.3315957
154.4,-19.467362
154.6,-9.0761239
154.8,-0.86554041
155,-1.4923498
155.2,-8.5700456
155.4,-25.308102
155.6,-2.6321502
155.8,-1.8077509
156,-4.1557165
156.2,0.24923141
156.4,-0.69712234
156.6,-3.2144888
156.8,-1.8026645
157,0.2601425
157.2,-1.0731679
157.4,-4.5299059
157.6,0.52909649
157.8,0.42670005
158,0.310152
158.2,1.7506057
158.4,12.239674
158.6,15.197723
158.8,4.8869906
159,9.7468452
159.2,10.710331
159.4,4.0314078
159.6,7.5110483
159.8,13.220645
160,4.2835552
160.2,5.2457635
160.4,13.383878
160.6,6.1645342
160.8,3.3503781
161,9.7494127
161.2,11.537875
161.4,2.3951051
161.6,4.8180861
161.8,15.20597
162,4.5943279
162.2,1.343227
162.4,5.1448211
162.6,17.714715
162.8,2.3057544
163,-0.4349797
163.2,-2.0588356
163.4,-8.9921183
163.6,-5.3549555
163.8,-3.0289541
164,-10.742923
164.2,-20.277049
164.4,-2.7568399
164.6,-0.41974784
164.8,-1.9876586
165,-12.885666
165.2,-17.903092
165.4,-1.8476891
165.6,-2.5864393
165.8,-2.8505834
166,-0.053285584
166.2,-1.5990363
166.4,-4.0951559
166.6,0.14374521
166.8,-0.70519475
167,-3.1947516
167.2,-1.8111156
167.4,0.19117167
167.6,-1.2378102
167.8,-4.690913
168,0.70676221
168.2,0.17009882
168.4,-0.48353571
168.6,-2.9320178
168.8,-2.838565
169,2.6614248
169.2,6.664304
169.4,17.446819
169.6,7.2275071
169.8,3.2754846
170,10.463443
170.2,16.454821
170.4,2.9199372
170.6,2.0081712
170.8,9.1756783
171,19.031068
171.2,2.9544788
171.4,3.4854666
171.6,13.493347
171.8,6.8324168
172,0.34874411
172.2,0.18326715
172.4,1.1379936
172.6,8.2741867
172.8,15.642046
173,-1.3856404
173.2,-4.4698956
173.4,-7.5600866
173.6,-3.9216886
173.8,-3.6967196
174,-7.5070503
174.2,-4.8504491
174.4,-2.9600629
174.6,-6.5123645
174.8,-6.3830631
175,-2.5383298
175.2,-4.7396108
175.4,-8.0944687
175.6,-2.8970395
175.8,-2.874273
176,-7.9262597
176.2,-5.1030606
176.4,-1.5874996
176.6,-4.1770486
176.8,-9.0955088
177,-2.4299214
177.2,-0.78254143
177.4,-3.1691298
177.6,-10.325829
177.8,-3.4917165
178,-4.4115877
178.2,-16.359379
178.4,-12.592922
178.6,-1.3764404
178.8,-1.711681
179,-9.1679933
179.2,-24.104137
179.4,-2.4336311
179.6,-1.6086478
179.8,-4.4119647
180,0.40989372
180.2,-0.3591789
180.4,-2.3628086
180.6,-3.9593061
180.8,0.9376338
181,-0.10902285
181.2,-1.0042992
181.4,-5.4201419
181.6,1.9752347
181.8,3.6912048
182,10.770249
182.2,15.519913
182.4,3.8787842
182.6,5.0155839
182.8,16.750629
183,9.0741062
183.2,1.5425182
183.4,3.9959733
183.6,17.814645
183.8,8.9174718
184,1.9283028
184.2,5.9587021
184.4,17.282284
184.6,1.991958
184.8,-0.12868066
185,-0.86021563
185.2,-5.0273628
185.4,-9.4053198
185.6,-4.3466184
185.8,-10.5001
186,-18.849079
186.2,-5.1473316
186.4,-5.6287845
186.6,-17.893311
186.8,-10.437819
187,-2.4826386
187.2,-6.9428531
187.4,-22.56405
187.6,-5.5310756
187.8,-0.30035452
188,-0.1572705
188.2,-1.0130318
188.4,-6.2287221
188.6,3.1420209
188.8,6.1064988
189,13.651348
189.2,11.178928
189.4,5.5607771
189.6,11.199432
189.8,14.237457
190,5.3451868
190.2,8.1082837
190.4,16.658832
190.6,6.6794731
190.8,5.2474428
191,14.588681
191.2,10.980494
191.4,3.400344
191.6,8.0804364
191.8,18.331863
192,4.8279259
192.2,2.4903803
192.4,9.732989
192.6,17.887804
192.8,2.6554167
193,1.2581783
193.2,5.9702853
193.4,18.962244
193.6,0.70163908
193.8,-1.8471989
194,-6.2669635
194.2,-7.212476
194.4,-1.3592488
194.6,-1.8107301
194.8,-7.4824071
195,-6.4775637
195.2,-1.346088
195.4,-4.0403924
195.6,-19.318599
195.8,-9.6780976
196,-0.94188298
196.2,-2.056835
196.4,-4.6083276
196.6,1.070133
196.8,-0.018702436
197,-0.65835976
197.2,-4.0434572
197.4,0.11434214
197.6,3.4128951
197.8,9.0615099
198,16.796332
198.2,5.2120667
198.4,4.9475807
198.6,15.424582
198.8,10.326402
199,2.3999866
199.2,5.9941678
199.4,19.531897
199.6,6.1180125
199.8,0.41904449
200,0.39404973
200.2,2.4969202
200.4,16.772977
200.6,3.4661606
200.8,-2.5977899
201,-6.0695438
201.2,-6.580437
201.4,-3.0612164
201.6,-4.9641134
201.8,-7.6192005
202,-3.2910826
202.2,-3.7210675
202.4,-7.9553931
202.6,-4.3280766
202.8,-2.6427747
203,-6.6290781
203.2,-6.4793411
203.4,-2.0583664
203.6,-3.9812937
203.8,-8.7907201
204,-3.0490512
204.2,-1.6576768
204.4,-5.7502947
204.6,-7.9289579
204.8,-1.2663943
205,-0.41838063
205.2,-2.0261069
205.4,-10.029424
205.6,-5.4834766
205.8,-6.2052547
206,-17.143665
206.2,-10.919674
206.4,-3.869069
206.6,-10.253092
206.8,-19.848531
207,-4.2329865
207.2,-3.6249448
207.4,-14.297986
207.6,-15.371753
207.8,-1.4800676
208,-0.066304055
208.2,-0.16872096
208.4,-1.2502882
208.6,-7.033301
208.8,3.912205
209,7.4417692
209.2,14.350793
209.4,9.6005265
209.6,6.6732882
209.8,13.230358
210,11.51852
210.2,5.9309331
210.4,11.182549
210.6,14.020848
210.8,5.7665927
211,8.6291368
211.2,16.10534
211.4,6.7293721
211.6,6.1349916
211.8,15.343643
212,9.7032665
212.2,4.2464918
212.4,10.72169
212.6,15.530539
212.8,3.9998222
213,5.1976496
213.2,16.877673
213.4,8.8488525
213.6,1.7341951
213.8,4.8088461
214,19.274714
214.2,7.3412034
214.4,1.556312
214.6,5.2687226
214.8,18.017007
215,2.0091016
215.2,-0.64177616
215.4,-2.7810879
215.6,-9.8036295
215.8,-3.9258602
216,-2.34772
216.2,-9.5194088
216.4,-22.483552
216.6,-2.716965
216.8,-0.63494403
217,-2.7203114
217.2,-3.3687562
217.4,1.4705601
217.6,2.7848208
217.8,11.702463
218,15.351292
218.2,1.9258848
218.4,1.6959646
218.6,8.41441
218.8,15.031346
219,-0.0023701213
219.2,-2.0985791
219.4,-7.2937666
219.6,-6.2299647
219.8,-0.93405093
220,-1.5427399
220.2,-7.1535918
220.4,-7.0369961
220.6,-2.4591389
220.8,-7.6734914
221,-22.723801
221.2,-4.7666125
221.4,-0.25701067
221.6,-0.021646558
221.8,-0.11820481
222,-0.96772164
222.2,-6.7553776
222.4,4.0970778
222.6,7.7617272
222.8,13.464132
223,10.174008
223.2,7.5234805
223.4,12.855785
223.6,11.325096
223.8,7.0223263
224,11.787668
224.2,12.734591
224.4,6.768375
224.6,10.363511
224.8,14.194728
225,6.9213828
225.2,8.7449309
225.4,15.180768
225.6,7.7194379
225.8,7.1366118
226,14.892816
226.2,9.4765772
226.4,5.767721
226.6,12.824003
226.8,12.487602
227,4.970385
227.2,9.4452194
227.4,16.170032
227.6,5.5010335
227.8,5.938848
228,16.241814
228.2,8.9520668
228.4,3.3651672
228.6,9.4767801
228.8,17.36104
229,3.7036903
229.2,2.5924446
229.4,10.864063
229.6,16.497666
229.8,2.2014364
230,2.0158333
230.2,9.5600868
230.4,12.813538
230.6,-0.0075446569
230.8,-1.7940151
231,-6.9226811
231.2,-6.8180479
231.4,-0.82011934
231.6,-0.085877765
231.8,-0.41354536
232,-2.9988429
232.2,-11.649303
232.4,-6.1748835
232.6,-10.935532
232.8,-16.575583
233,-7.4805725
233.2,-8.9651579
233.4,-17.394591
233.6,-8.7191167
233.8,-7.100418
234,-16.182085
234.2,-11.404439
234.4,-5.6359063
234.6,-12.826155
234.8,-15.922643
235,-5.0994677
235.2,-8.526974
235.4,-19.574574
235.6,-6.7947109
235.8,-4.7641842
236,-15.010124
236.2,-13.973235
236.4,-2.7959419
236.6,-5.696426
236.8,-20.689897
237,-7.8264699
237.2,-0.58522935
237.4,-0.53079807
237.6,-3.2232494
237.8,-21.102457
238,-8.6004461
238.2,-1.7005347
238.4,-3.3601025
238.6,-1.101112
238.8,-0.63548464
239,-2.6976311
239.2,-2.489687
239.4,-0.14580359
239.6,-1.7894079
239.8,-3.983749
240,0.17915995
240.2,-0.8786703
240.4,-3.5420457
240.6,-1.0726299
240.8,-0.0026596097
241,-1.5986243
241.2,-4.8233284
241.4,0.91802649
241.6,-0.07583406
241.8,-1.1966006
242,-5.4514752
242.2,1.7357892
242.4,2.4247199
242.6,8.2094393
242.8,18.880319
243,4.0757927
243.2,0.99667069
243.4,4.2149232
243.6,20.205154
243.8,7.447108
244,3.4447144
244.2,10.614933
244.4,10.542893
244.6,1.6891222
244.8,3.7573548
245,14.679286
245.2,5.485166
245.4,0.2099099
245.6,-0.07414612
245.8,-0.45601457
246,-3.3072797
246.2,-11.439967
246.4,-6.1510115
246.6,-11.299053
246.8,-16.38688
247,-7.2179931
247.2,-9.212193
247.4,-17.535895
247.6,-8.3302343
247.8,-7.2063833
248,-16.55426
248.2,-10.94394
248.4,-5.5959426
248.6,-13.134603
248.8,-15.617919
249,-4.921693
249.2,-8.5821869
249.4,-19.733579
249.6,-6.575349
249.8,-4.6068894
250,-14.868966
250.2,-14.214704
250.4,-2.6188202
250.6,-5.0519301
250.8,-19.771795
251,-8.9136581
251.2,-0.58067541
251.4,-0.33381162
251.6,-1.9842702
251.8,-5.7552364
252,2.9581981
252.2,6.2917582
252.4,16.022047
252.6,8.8522278
252.8,4.13962
253,11.182567
253.2,15.128722
253.4,3.60867
253.6,4.9495264
253.8,16.928418
254,8.9621736
254.2,1.2995882
254.4,3.1442532
254.6,15.52825
254.8,11.199568
255,2.4085819
255.2,6.5459401
255.4,16.268333
255.6,2.251608
255.8,0.88687318
256,4.1578981
256.2,18.299935
256.4,2.3820279
256.6,-1.301561
256.8,-4.5948806
257,-8.7660843
257.2,-2.1293062
257.4,-1.0821111
257.6,-4.5014258
257.8,-9.4328197
258,-2.3235519
258.2,-3.9878584
258.4,-16.843625
258.6,-12.181528
258.8,-0.88520171
259,-0.65436875
259.2,-3.4589971
259.4,-1.3654067
259.6,2.1089712
259.8,5.7657951
260,17.96301
260.2,7.5076631
260.4,1.6389564
260.6,5.221815
260.8,20.169082
261,6.462573
261.2,1.8091349
261.4,6.5306969
261.6,17.274068
261.8,1.3412997
262,-0.52814873
262.2,-2.424563
262.4,-9.8219197
262.6,-4.537184
262.8,-3.684848
263,-13.366134
263.2,-16.556864
263.4,-2.0045786
263.6,-1.3551606
263.8,-6.9056859
264,-26.039308
264.2,-3.693984
264.4,-1.3706455
264.6,-4.0946178
264.8,-0.11994694
265,-0.14961872
265.2,-1.8435735
265.4,-4.8230084
265.6,1.0818716
265.8,-0.0092775718
266,-0.71061094
266.2,-4.219896
266.4,0.41227106
266.6,3.2038194
266.8,8.8198037
267,17.207995
267.2,5.0511382
267.4,4.2845124
267.6,14.431515
267.8,11.642835
268,1.9484223
268.2,3.6693839
268.4,16.167451
268.6,10.36291
268.8,1.5729729
269,4.1181721
269.2,16.644702
269.4,3.622178
269.6,-0.40557368
269.8,-2.0123021
270,-8.5741061
270.2,-5.578078
270.4,-2.2243491
270.6,-7.9320181
270.8,-23.395348
271,-4.0116492
271.2,-0.42025672
271.4,-1.4573628
271.6,-5.8604173
271.8,2.0888512
272,3.1558118
272.2,10.719871
272.4,16.103436
272.6,2.8846379
272.8,2.3277632
273,10.496133
273.2,17.141641
273.4,2.4451701
273.6,3.2513153
273.8,13.438565
274,6.9220164
274.2,0.094421352
274.4,-0.68011658
274.6,-3.548994
274.8,-10.536789
275,-3.7284753
275.2,-7.0198097
275.4,-19.943689
275.6,-7.6954217
275.8,-2.9333593
276,-9.8515371
276.2,-21.235534
276.4,-3.2907106
276.6,-0.63021044
276.8,-2.8924395
277,-17.306058
277.2,-11.821785
277.4,-1.4633748
277.6,-2.8758143
277.8,-2.4048421
278,0.055611238
278.2,-1.5352391
278.4,-4.4369541
278.6,0.47163784
278.8,-0.38683457
279,-2.4368706
279.2,-3.8060118
279.4,0.92528774
279.6,-0.096140626
279.8,-0.9173112
280,-5.1928762
280.2,1.8066867
280.4,3.7795057
280.6,10.668678
280.8,15.50496
281,4.1533605
281.2,5.4504288
281.4,17.025022
281.6,8.554951
281.8,2.0113287
282,5.9143889
282.2,20.124866
282.4,5.8141222
282.6,1.0294812
282.8,3.7365131
283,17.394555
283.2,3.1209495
283.4,-1.17297
