time,x
32.8,-4.8406622
33,-10.151535
33.2,-9.4109354
33.4,-4.1978977
33.6,-7.7729344
33.8,-12.030503
34,-4.3276553
34.2,-5.1430658
34.4,-12.684595
34.6,-6.2753799
34.8,-3.0939134
35,-8.4578246
35.2,-11.927388
35.4,-2.5113446
35.6,-2.9361916
35.8,-11.225116
36,-8.652092
36.2,-0.39486287
36.4,0.58725283
36.6,3.2985046
36.8,16.239176
37,2.3766904
37.2,-4.2207653
37.4,-11.06273
37.6,-8.4540967
37.8,-3.4805553
38,-7.5569794
38.2,-12.593805
38.4,-3.5555781
38.6,-3.7791221
38.8,-11.980431
39,-7.6301984
39.2,-1.5490933
39.4,-3.4385066
39.6,-13.703517
39.8,-5.5554069
40,0.76311726
40.2,3.6875385
40.4,14.509765
40.6,4.5248819
40.8,-1.1775583
41,-5.0154817
41.2,-15.234814
41.4,-2.823536
41.6,0.84321376
41.8,3.9506951
42,15.528159
42.2,3.1537901
42.4,-2.1901232
42.6,-8.0810587
42.8,-12.548592
43,-1.8075485
43.2,-1.0661865
43.4,-4.832418
43.6,-16.342058
43.8,-1.2647058
44,3.3733007
44.2,11.032684
44.4,8.801872
44.6,1.8810042
44.8,3.7215483
45,13.724443
45.2,5.5018208
45.4,-0.20095751
45.6,-1.7549048
45.8,-9.46717
46,-10.904336
46.2,1.5213223
46.4,5.9767137
46.6,13.668386
46.8,4.1617734
47,2.4964929
47.2,8.5156536
47.4,12.093404
47.6,1.3860321
47.8,0.47376487
48,2.1658626
48.2,12.693576
48.4,6.4811085
48.6,-3.2827136
48.8,-9.1560328
49,-10.736305
49.2,-3.6742983
49.4,-5.8956815
49.6,-13.310264
49.8,-4.8650447
50,-3.0895887
50.2,-9.5149957
50.4,-10.736809
50.6,-1.8969395
50.8,-2.5397886
51,-10.768023
51.2,-9.229094
51.4,0.22411798
51.6,2.5826935
51.8,11.531417
52,8.2345319
52.2,-0.67694826
52.4,-3.6912479
52.6,-13.890612
52.8,-5.2946838
53,0.39180701
53.2,2.3998225
53.4,11.900289
53.6,7.6922599
53.8,-1.6364998
54,-6.1626988
54.2,-14.036268
54.4,-3.3027327
54.6,-1.5669873
54.8,-5.9616529
55,-15.192564
55.2,-1.4051228
55.4,1.8727404
55.6,7.9051046
55.8,12.987325
56,0.78684438
56.2,-1.3866903
56.4,-6.6208318
56.6,-14.780286
56.8,-0.35358579
57,3.2165196
57.2,11.590942
57.4,8.167836
57.6,0.98396416
57.8,1.4272981
58,7.4093963
58.2,13.892258
58.4,-0.72728155
58.6,-4.86009
58.8,-13.38437
59,-5.4791052
59.2,-2.1178097
59.4,-6.4524099
59.6,-14.326916
59.8,-2.1964829
60,-0.096674123
60.2,-0.077097663
60.4,-0.50583144
60.6,-4.0970096
60.8,-18.587322
61,1.5641211
61.2,7.1951338
61.4,10.918909
61.6,6.7198197
61.8,6.682824
62,11.009731
62.2,7.3329861
62.4,5.9832397
62.6,10.61317
62.8,8.3073566
63,5.402623
63.2,9.6678736
63.4,9.6598773
63.6,5.0464539
63.8,8.252514
64,11.183036
64.2,5.0851814
64.4,6.5991945
64.6,12.168864
64.8,5.8346862
65,5.0158488
65.2,11.449201
65.4,7.852318
65.6,3.8243292
65.8,8.5886177
66,11.480641
66.2,3.5072313
66.4,4.9450956
66.6,13.262321
66.8,5.6438904
67,2.2554453
67.2,6.7570411
67.4,13.997592
67.6,2.2031424
67.8,0.46827347
68,1.8015313
68.2,10.718489
68.4,9.038829
68.6,-2.6771973
68.8,-8.0231343
69,-11.926708
69.2,-3.8696526
69.4,-4.8856387
69.6,-12.92027
69.8,-6.1121956
70,-2.5345509
70.2,-7.2202083
70.4,-13.42513
70.6,-2.3560627
70.8,-1.2865835
71,-5.4474157
71.2,-15.834548
71.4,-1.170479
71.6,2.8234736
71.8,10.306438
72,9.7902812
72.2,1.2311163
72.4,1.3822301
72.6,6.8659459
72.8,14.601859
73,-0.2801937
73.2,-4.2622185
73.4,-12.948725
73.6,-6.2905899
73.8,-1.7446102
74,-4.7902987
74.2,-15.050324
74.4,-3.3155324
74.6,0.55486868
74.8,2.8299487
75,13.681752
75.2,5.5172034
75.4,-2.211941
75.6,-7.62934
75.8,-12.832925
76,-2.6616196
76.2,-2.3515382
76.4,-9.3220927
76.6,-11.130863
76.8,-0.45584577
77,1.3177047
77.2,6.6091879
77.4,14.891251
77.6,-0.0069648115
77.8,-3.9013434
78,-12.542181
78.2,-6.891674
78.4,-1.5218099
78.6,-3.7489188
78.8,-14.335802
79,-4.7355814
79.2,0.87114127
79.4,4.0124882
79.6,15.011498
79.8,3.8031931
80,-1.3153571
80.2,-5.5092198
80.4,-15.16577
80.6,-2.3135452
80.8,0.89524508
81,4.1999508
81.2,15.833339
81.4,2.6228781
81.6,-2.4115061
81.8,-8.7589461
82,-11.71919
82.2,-1.6923774
82.4,-1.4099184
82.6,-6.5233648
82.8,-14.941747
83,-0.23779581
83.2,3.5046304
83.4,12.015826
83.6,7.6100046
83.8,1.2316767
84,2.4631049
84.2,11.50484
84.4,8.2375634
84.6,-1.1033328
84.8,-4.8546196
85,-14.513905
85.2,-4.0018002
85.4,-0.46065453
85.6,-1.1457167
85.8,-6.8508105
86,-14.803445
86.2,1.4164985
86.4,6.1932651
86.6,12.840889
86.8,5.1492992
87,3.9827064
87.2,10.945992
87.4,8.8179276
87.6,2.5939975
87.8,5.4987084
88,14.228388
88.2,3.8821483
88.4,1.3244591
88.6,4.6667973
88.8,15.694017
89,2.4783828
89.2,-1.8735601
89.4,-7.467708
89.6,-13.412789
89.8,-1.4148747
90,0.35535211
90.2,1.9459203
90.4,11.590572
90.6,7.8641019
90.8,-2.9764267
91,-8.5640703
91.2,-11.375789
91.4,-3.7743832
91.6,-5.385213
91.8,-13.205247
92,-5.4427106
92.2,-2.824324
92.4,-8.4434813
92.6,-12.052352
92.8,-2.0647831
93,-1.9681573
93.2,-8.5248699
93.4,-12.238017
93.6,-0.065975462
93.8,2.6944288
94,11.160472
94.2,8.7301866
94.4,0.026566411
94.6,-1.7271333
94.8,-8.7260933
95,-11.986176
95.2,0.81304651
95.4,4.6226688
95.6,13.748718
95.8,5.1490095
96,1.3422924
96.2,4.0542165
96.4,15.122798
96.6,3.6478368
96.8,-1.436995
97,-5.9096992
97.2,-14.906224
97.4,-2.110566
97.6,0.70528044
97.8,3.4561828
98,15.31146
98.2,3.5454457
98.4,-2.6912763
98.6,-9.0064231
98.8,-11.295905
99,-2.2667268
99.2,-2.9653399
99.4,-11.576687
99.6,-8.2073473
99.8,-0.17529726
100,1.127278
100.2,6.1156156
100.4,15.641497
100.6,-0.33078499
100.8,-4.7612971
101,-12.883773
101.2,-6.1490797
101.4,-2.5746378
101.6,-7.3001488
101.8,-13.329968
102,-2.3692555
102.2,-1.402267
102.4,-5.9377928
102.6,-15.423078
102.8,-0.9230296
103,2.74422
103.2,10.341765
103.4,9.7619894
103.6,0.97752454
103.8,0.68761013
104,3.5262119
104.2,16.375864
104.4,2.1733816
104.6,-4.0539456
104.8,-11.082218
105,-8.5067572
105.2,-3.1812256
105.4,-6.9708269
105.6,-13.211442
105.8,-3.5011962
106,-2.9357324
106.2,-10.266075
106.4,-9.8566481
106.6,-1.1103463
106.8,-1.014292
107,-5.143028
107.2,-16.487709
107.4,-0.46849817
107.6,4.2212016
107.8,12.167766
108,7.2278857
108.2,2.4689411
108.4,6.2889786
108.6,14.128735
108.8,2.9606006
109,1.1773302
109.2,4.5961266
109.4,15.973908
109.6,2.1235739
109.8,-2.4667964
110,-9.080415
110.2,-11.340998
110.4,-1.4891257
110.6,-1.1803396
110.8,-5.6277278
111,-15.954335
111.2,-0.4894635
111.4,3.7603042
111.6,11.959305
111.8,7.6191317
112,1.8200628
112.2,4.2526516
112.4,14.540223
112.6,4.3261801
112.8,-0.30505318
113,-1.9561251
113.2,-10.577599
113.4,-9.346849
113.6,1.8773934
113.8,6.6497155
114,13.383876
114.2,3.687959
114.4,2.8275537
114.6,9.8227096
114.8,10.423469
115,1.187452
115.2,0.93669249
115.4,4.6720528
115.6,16.672262
115.8,0.9240094
116,-4.0395804
116.2,-11.769478
116.4,-7.7512709
116.6,-2.5275497
116.8,-6.0816041
117,-14.172029
117.2,-3.2306957
117.4,-1.3048279
117.6,-4.9645473
117.8,-15.832912
118,-1.9432447
118.2,2.2094678
118.4,8.5646653
118.6,12.045957
118.8,1.2383106
119,0.16395505
119.2,0.63699015
119.4,4.4193149
119.6,17.875159
119.8,-0.82346544
120,-6.3938194
120.2,-11.762974
120.4,-6.3913298
120.6,-5.4034396
120.8,-11.213447
121,-7.9405388
121.2,-4.4506062
121.4,-9.3063744
121.6,-10.480715
121.8,-4.0230918
122,-6.5775998
122.2,-12.879782
122.4,-4.7570719
122.6,-4.0037912
122.8,-11.293225
123,-8.402016
123.2,-2.4190328
123.4,-5.3714102
123.6,-14.393804
123.8,-3.7599847
124,-0.9657539
124.2,-3.3026738
124.4,-14.692712
124.6,-4.3246643
124.8,2.2230629
125,7.8672554
125.2,12.683962
125.4,2.2701462
125.6,1.8392308
125.8,7.8223065
126,13.178176
126.2,0.31483378
126.4,-2.505728
126.6,-10.440489
126.8,-9.6577369
127,-0.17905252
127.2,1.5502579
127.4,7.8354149
127.6,13.255303
127.8,-0.53777632
128,-4.3285279
128.2,-13.338628
128.4,-5.7922756
128.6,-1.4157401
128.8,-3.9773993
129,-14.877182
129.2,-3.9930701
129.4,1.1937357
129.6,5.1008998
129.8,15.326269
130,2.5882356
130.2,-1.0546916
130.4,-4.7685604
130.6,-15.779804
130.8,-2.2443932
131,2.0403557
131.2,8.0057723
131.4,12.751482
131.6,1.3295594
131.8,-0.072456995
132,-0.57250197
132.2,-3.9502577
132.4,-17.917093
132.6,0.23091156
132.8,6.1151534
133,11.675175
133.2,6.716312
133.4,5.2596578
133.6,10.900396
133.8,8.3780249
134,4.4200226
134.2,8.9103972
134.4,10.895382
134.6,4.1345802
134.8,6.2822937
135,12.905031
135.2,5.0717517
135.4,3.8897702
135.6,10.871079
135.8,8.9317045
136,2.4867272
136.2,5.169599
136.4,14.295468
136.6,4.0899845
136.8,1.0462452
137,3.4680116
137.2,14.837732
137.4,4.1409798
137.6,-2.0559799
137.8,-7.520334
138,-13.132289
138.2,-2.1506608
138.4,-1.2296969
138.6,-5.3402302
138.8,-15.968096
139,-1.1149605
139.2,3.0279703
139.4,10.679518
139.6,9.2997445
139.8,1.3994781
140,2.1081183
140.2,9.8758343
140.4,10.389378
140.6,-0.70935716
140.8,-4.1019047
141,-13.818233
141.2,-5.2827878
141.4,-0.46127467
141.6,-0.73327382
141.8,-4.3187263
142,-17.300376
142.2,-0.33735779
142.4,5.1656886
142.6,12.096461
142.8,6.8578333
143,3.8990934
143.2,9.4821158
143.4,10.514333
143.6,3.2101836
143.8,5.3983381
144,13.672286
144.2,4.7888417
144.4,2.2118361
144.6,7.2027687
144.8,13.645483
145,1.7601584
145.2,0.099051353
145.4,0.18596806
145.6,1.2632548
145.8,9.6927165
146,10.116919
146.2,-4.2508866
146.4,-9.2211438
146.6,-9.8980191
146.8,-5.471734
147,-8.1844997
147.2,-10.999519
147.4,-5.5572915
147.6,-6.9284142
147.8,-11.73299
148,-6.1199164
148.2,-5.680765
148.4,-11.500158
148.6,-7.4413927
148.8,-4.6330454
149,-9.8905202
149.2,-9.7839632
149.4,-4.0325628
149.6,-7.2427436
149.8,-12.511653
150,-4.3906707
150.2,-4.51985
150.4,-12.203457
150.6,-7.152708
150.8,-2.6188885
151,-6.7195359
151.2,-13.758364
151.4,-2.858996
151.6,-1.5791121
151.8,-6.3144533
152,-14.941601
152.2,-1.0427702
152.4,2.1721238
152.6,8.9681566
152.8,11.587501
153,0.63397299
153.2,-1.057616
153.4,-5.381203
153.6,-16.178003
153.8,-0.59375337
154,3.811281
154.2,11.901387
154.4,7.672764
154.6,1.9759643
154.8,4.6685313
155,14.670311
155.2,3.9349988
155.4,0.0067331451
155.6,-0.67469268
155.8,-4.1873721
156,-17.46077
156.2,-0.23335227
156.4,5.4120851
156.6,12.0177
156.8,6.8007439
157,4.2585126
157.2,10.007136
157.4,9.8038666
157.6,3.4821859
157.8,6.4545901
158,13.297404
158.2,4.2212003
158.4,3.2040775
158.6,10.290236
158.8,9.782176
159,1.632494
159.2,2.4733041
159.4,10.89701
159.6,9.0507704
159.8,-0.52022526
160,-3.3775955
160.2,-13.278265
160.4,-6.0821461
160.6,0.36590743
160.8,2.4217921
161,11.77229
161.2,7.8724283
161.4,-1.4322919
161.6,-5.6737729
161.8,-14.335026
162,-3.4797515
162.2,-1.1064023
162.4,-4.0154279
162.6,-15.616832
162.8,-3.0127271
163,2.2529308
163.2,8.2706056
163.4,12.319245
163.6,1.7759302
163.8,1.1712361
164,5.3493694
164.2,16.081946
164.4,0.86753659
164.6,-3.4111258
164.8,-11.35194
165,-8.4191477
165.2,-1.6627965
165.4,-3.3387848
165.6,-13.301573
165.8,-6.0560399
166,0.55407561
166.2,3.0457112
166.4,13.373593
166.6,5.9500875
166.8,-1.2869829
167,-5.2964146
167.2,-14.852247
167.4,-3.1092452
167.6,0.0017401227
167.8,0.54574504
168,3.4995082
168.2,17.29211
168.4,0.96620406
168.6,-5.3688417
168.8,-11.603799
169,-7.2902143
169.2,-4.5782147
169.4,-9.9601471
169.6,-9.7309492
169.8,-3.9337633
170,-7.1671328
170.2,-12.619973
170.4,-4.3170082
170.6,-4.3265461
170.8,-12.065242
171,-7.3858741
171.2,-2.4210413
171.4,-6.0596872
171.6,-14.272356
171.8,-3.082346
172,-1.0501643
172.2,-3.9913343
172.4,-15.739188
172.6,-2.8601742
172.8,2.4776119
173,8.8145846
173.2,11.621415
173.4,1.8398675
173.6,1.8064718
173.8,8.106334
174,12.829229
174.2,-0.051802073
174.4,-3.1690156
174.6,-12.054029
174.8,-7.6035431
175,-0.4133466
175.2,0.18211487
175.4,1.1038964
175.6,7.8668931
175.8,13.195248
176,-3.0410568
176.2,-8.1370171
176.4,-11.176918
176.6,-5.1585527
176.8,-6.6233709
177,-12.111698
177.2,-5.8929804
177.4,-5.0939306
177.6,-11.450505
177.8,-7.8145965
178,-3.9273691
178.2,-8.7689598
178.4,-11.255007
178.6,-3.5645597
178.8,-5.2470902
179,-13.339769
179.2,-5.3574256
179.4,-2.5171835
179.6,-7.6993169
179.8,-12.981733
180,-1.9901845
180.2,-1.0750663
180.4,-4.747671
180.6,-16.294899
180.8,-1.4547789
181,3.2027061
181.2,10.706927
181.4,9.22549
181.6,1.7999932
181.8,3.2482925
182,12.887814
182.2,6.5696079
182.4,-0.34341682
182.6,-2.4237448
182.8,-11.662567
183,-8.0205644
183.2,1.3134829
183.4,5.3821894
183.6,14.446398
183.8,3.6368451
184,0.86916785
184.2,2.9639344
184.4,14.069457
184.6,5.0604819
184.8,-2.3023459
185,-7.8932828
185.2,-12.565727
185.4,-2.5521264
185.6,-2.4346107
185.8,-9.7005398
186,-10.630396
186.2,-0.37018499
186.4,1.3518536
186.6,6.8306267
186.8,14.624591
187,-0.15867551
187.2,-4.0535833
187.4,-12.77465
187.6,-6.56996
187.8,-1.566042
188,-4.0633587
188.2,-14.719596
188.4,-4.166986
188.6,0.83810155
188.8,3.8934156
189,15.074832
189.2,3.7614908
189.4,-1.5920753
189.6,-6.3578506
189.8,-14.479956
190,-2.0478365
190.2,0.26931324
190.4,1.569485
190.6,9.568637
190.8,10.655493
191,-2.4758459
191.2,-7.6192549
191.4,-12.200723
191.6,-4.1752457
191.8,-4.8144427
192,-12.62106
192.2,-6.5208853
192.4,-2.7126307
192.6,-7.3921681
192.8,-13.166218
193,-2.5385686
193.2,-1.8275027
193.4,-7.5422738
193.6,-13.520044
193.8,-0.53888392
194,2.1940911
194.2,9.4427626
194.4,10.977398
194.6,0.19147784
194.8,-1.9472446
195,-9.1551527
195.2,-11.381336
195.4,0.3990619
195.6,3.5474533
195.8,13.013447
196,6.3933643
196.2,0.30482287
196.4,-0.17414984
196.6,-1.0723463
196.8,-7.7822053
197,-13.324974
197.2,3.1409589
197.4,8.2156721
197.6,11.043546
197.8,5.2604582
198,6.8181588
198.2,11.972963
198.4,5.8875241
198.6,5.3659091
198.8,11.583384
199,7.5193689
199.2,4.2009344
199.4,9.36732
199.6,10.521325
199.8,3.6754514
200,6.101649
200.2,13.274969
200.4,4.7021203
200.6,3.2351861
200.8,9.9672049
201,10.163662
201.2,1.8906469
201.4,2.8990733
201.6,11.865421
201.8,7.8380348
202,-0.23629506
202.2,-2.3164454
202.4,-11.043295
202.6,-8.8276803
202.8,1.0395923
203,4.7347841
203.2,14.395088
203.4,4.2445867
203.6,0.54229695
203.8,1.3933124
204,8.0946378
204.2,12.909898
204.4,-1.6801907
204.6,-6.3969892
204.8,-13.053251
205,-4.6067617
205.2,-3.6808172
205.4,-10.908953
205.6,-8.939253
205.8,-2.1117469
206,-4.2432332
206.2,-14.136239
206.4,-4.8493611
206.6,-0.22447955
206.8,0.036885518
207,0.25942546
207.2,2.0217215
207.4,14.68379
207.6,3.6610418
207.8,-5.7348747
208,-10.371926
208.2,-8.2783427
208.4,-5.9333825
208.6,-9.8226957
208.8,-9.2063347
209,-5.6025698
209.2,-8.9175696
209.4,-10.291702
209.6,-5.4838878
209.8,-7.7667516
210,-11.304181
210.2,-5.7068241
210.4,-6.5108669
210.6,-11.772566
210.8,-6.480156
211,-5.3231677
211.2,-11.113413
211.4,-8.0993803
211.6,-4.3998437
211.8,-9.1220791
212,-10.69204
212.2,-4.0293023
212.4,-6.3767736
212.6,-12.949734
212.8,-4.8945428
213,-3.8530474
213.2,-10.957289
213.4,-8.8396931
213.6,-2.3751643
213.8,-4.9667527
214,-14.34906
214.2,-4.1735045
214.4,-0.80304813
214.6,-2.4639172
214.8,-12.530435
215,-6.8727501
215.2,2.1061599
215.4,7.2427483
215.6,13.1116
215.8,3.0370296
216,2.5711794
216.2,9.6689397
216.4,10.656204
216.6,0.72765239
216.8,-0.40334997
217,-2.2398484
217.2,-13.236521
217.4,-5.8021958
217.6,3.5783599
217.8,9.5897829
218,10.191556
218.2,3.7826907
218.4,6.549692
218.6,13.0518
218.8,4.5074341
219,3.6851029
219.2,10.998535
219.4,8.8314446
219.6,2.0631986
219.8,4.1868535
220,14.135691
220.2,4.8705288
220.4,0.1372335
220.6,-0.37542123
220.8,-2.3157726
221,-14.362651
221.2,-4.3768387
221.4,4.4889888
221.6,10.443106
221.8,8.9257286
222,4.4513653
222.2,8.4697484
222.4,11.301009
222.6,4.3386403
222.8,6.030166
223,12.809908
223.2,5.466531
223.4,3.8714487
223.6,10.52894
223.8,9.3374967
224,2.6498445
224.2,5.2496281
224.4,14.151436
224.6,4.2296921
224.8,1.3445403
225,4.5515027
225.2,15.588295
225.4,2.7301446
225.6,-1.7131956
225.8,-6.9305056
226,-14.029185
226.2,-1.5472189
226.4,0.59500638
226.6,3.0367916
226.8,14.88981
227,4.0491593
227.2,-3.0666368
227.4,-9.4551539
227.6,-10.633839
227.8,-2.7629112
228,-4.488083
228.2,-13.638999
228.4,-5.3845832
228.6,-1.2031759
228.8,-3.4359244
229,-14.374941
229.2,-4.7208705
229.4,1.5463872
229.6,6.10179
229.8,14.553685
230,2.4398415
230.2,0.097091805
230.4,0.024843884
230.6,0.15215991
230.8,1.239578
231,10.417428
231.2,8.7932553
231.4,-5.1688343
231.6,-9.4926776
231.8,-9.1789361
232,-6.2057693
232.2,-8.9945081
232.4,-9.8640958
232.6,-6.105539
232.8,-8.2899677
233,-10.534791
233.2,-6.1748407
233.4,-7.4833078
233.6,-11.047283
233.8,-6.4864482
234,-6.6408152
234.2,-11.191333
234.4,-7.1367819
234.6,-5.8431557
234.8,-10.752471
235,-8.23205
235.2,-5.1873275
235.4,-9.6324593
235.6,-9.8050395
235.8,-4.8065031
236,-7.9599929
236.2,-11.551498
236.4,-4.9302765
236.6,-6.0735957
236.8,-12.386215
237,-6.0224958
237.2,-4.3819209
237.4,-10.761231
237.6,-8.9058289
237.8,-3.3028295
238,-6.8876411
238.2,-13.188172
238.4,-3.7133511
238.6,-3.1364619
238.8,-10.568515
239,-9.4543566
239.2,-1.3164391
239.4,-1.793798
239.6,-8.6702643
239.8,-12.065071
240,0.63507679
240.2,4.2489397
240.4,13.560428
240.6,5.5502155
240.8,1.0234941
241,2.7098712
241.2,12.809786
241.4,6.5946091
241.6,-1.6501845
241.8,-6.2345374
242,-14.144367
242.2,-2.986807
242.4,-1.1748335
242.6,-4.5703315
242.8,-15.965129
243,-2.1607155
243.2,2.4532905
243.4,9.0349292
243.6,11.398095
243.8,1.4986634
244,1.1680154
244.2,5.5599034
244.4,16.010759
244.6,0.53578982
244.8,-3.7440394
245,-11.908093
245.2,-7.683585
245.4,-1.8366541
245.6,-4.2631962
245.8,-14.527343
246,-4.3384693
246.2,0.27187092
246.4,1.8319378
246.6,10.066519
246.8,10.039649
247,-1.842487
247.2,-6.5781894
247.4,-13.34891
247.6,-3.8673927
247.8,-2.9849139
248,-10.073238
248.2,-10.087169
248.4,-1.343498
248.6,-1.5317603
248.8,-7.4462952
249,-13.793241
249.2,0.34513908
249.4,4.102824
249.6,13.04605
249.8,6.2281707
250,1.3641152
250.2,3.5775888
250.4,14.321964
250.6,4.7771274
250.8,-1.188064
251,-5.0369322
251.2,-15.174465
251.4,-2.8933003
251.6,0.7108711
251.8,3.4365714
252,14.977537
252.2,3.9668425
252.4,-2.2875617
252.6,-8.0889314
252.8,-12.446119
253,-2.1693964
253.2,-1.8572058
253.4,-7.9865718
253.6,-12.965938
253.8,-0.21777245
254,2.6268738
254.2,10.814719
254.4,9.1738072
254.6,0.17132329
254.8,-1.4241039
255,-7.3649233
255.2,-13.933746
255.4,0.53901656
255.6,4.5187568
255.8,13.272396
256,5.7927441
256.2,1.7868852
256.4,5.2152863
256.6,15.101213
256.8,2.8278237
257,-0.55312685
257.2,-2.8103578
257.4,-13.809745
257.6,-5.3491099
257.8,2.4093669
258,8.055203
258.2,12.330826
258.4,2.6956181
258.6,2.8936982
258.8,10.917775
259,9.042205
259.2,0.53838456
259.4,-0.29053787
259.6,-1.6831093
259.8,-11.019948
260,-8.4730793
260.2,3.5093122
260.4,9.0380052
260.6,10.609773
260.8,4.3788648
261,6.8073071
261.2,12.546346
261.4,5.00276
261.6,4.5893046
261.8,11.773934
262,7.6436665
262.2,3.0264705
262.4,7.305964
262.6,13.056071
262.8,3.0765916
263,2.6859709
263.2,9.9707331
263.4,10.25867
263.6,0.77153498
263.8,-0.1103123
264,-0.70964688
264.2,-5.045018
264.4,-17.469726
264.6,1.5369893
264.8,6.8455271
265,11.704183
265.2,6.0527779
265.4,5.7543624
265.6,11.562689
265.8,7.3196309
266,4.6825512
266.2,10.032846
266.4,9.6083772
266.6,4.0407704
266.8,7.4111525
267,12.391043
267.2,4.3153424
267.4,4.6532875
267.6,12.383964
267.8,6.8819115
268,2.6784282
268.2,7.0546985
268.4,13.471666
268.6,2.712243
268.8,1.7448831
269,7.0795086
269.2,14.086321
269.4,0.73865102
269.6,-2.1105795
269.8,-9.0343741
270,-11.520666
270.2,-0.3412955
270.4,1.7622891
270.6,8.3685722
270.8,12.475077
271,-0.24795058
271.2,-3.490652
271.4,-12.677966
271.6,-6.8102962
271.8,-0.53458851
272,-0.48846862
272.2,-2.7567041
272.4,-15.418201
272.6,-3.3027791
272.8,4.3709044
273,10.753256
273.2,8.6963433
273.4,3.9952308
273.6,8.140137
273.8,11.824678
274,3.924458
274.2,5.060249
274.4,12.970122
274.6,5.9566461
274.8,2.7123619
275,7.7907209
275.2,12.789498
275.4,2.278215
275.6,1.7605738
275.8,7.5014534
276,13.604236
276.2,0.37884645
276.4,-2.5662779
276.6,-10.49441
276.8,-9.5869797
277,-0.30932119
277.2,1.1545333
277.4,6.072279
277.6,15.623606
277.8,-0.084846542
278,-4.3789659
278.2,-12.702495
278.4,-6.5399615
278.6,-2.1973022
278.8,-6.0043541
279,-14.497214
279.2,-2.7548456
279.4,-0.46343687
279.6,-1.5784879
279.8,-9.4464688
280,-10.85253
280.2,2.3164848
280.4,7.3761298
280.6,12.447547
280.8,4.15923
281,4.4766497
281.2,12.353818
281.4,6.9858692
281.6,2.4360218
281.8,6.3664177
282,14.114696
282.2,2.842085
282.4,1.0906516
282.6,4.2955544
282.8,15.971398
283,2.3715422
283.2,-2.5872698
283.4,-9.2237299
283.6,-11.126275
283.8,-1.6980324
284,-1.8132696
284.2,-8.2868986
284.4,-12.588496
284.6,0.20057417
284.8,3.4193566
285,12.542563
285.2,6.9838307
285.4,0.51405247
