time,z
0,13.3508
0.5,27.4848
1,28.5701
1.5,27.6152
2,25.6332
2.5,25.3201
3,26.9848
3.5,28.8609
4,28.2642
4.5,25.5943
5,24.677
5.5,26.4631
6,29.1036
6.5,29.0075
7,25.499
7.5,23.917
8,25.9374
8.5,29.4579
9,29.7442
9.5,24.9642
10,22.9649
10.5,25.7135
11,30.3909
11.5,29.9678
12,23.0555
12.5,22.0471
13,26.8393
13.5,32.7574
14,26.0863
14.5,19.5034
15,23.7818
15.5,33.4657
16,24.6026
16.5,16.6881
17,26.736
17.5,23.3879
18,15.0567
18.5,32.6321
19,16.6788
19.5,17.0323
20,40.5213
