time,y
108.6,-5.8194001
108.8,-7.7361215
109,-1.4478712
109.2,-1.3376233
109.4,-6.0027385
109.6,-7.897604
109.8,-1.6622642
110,-3.9111308
110.2,-16.357724
110.4,-10.157422
110.6,-1.294228
110.8,-3.1003852
111,-15.755417
111.2,-13.910472
111.4,-2.3096429
111.6,-5.6427417
111.8,-15.890206
112,-3.7170852
112.2,-1.04638
112.4,-4.325264
112.6,-17.60131
112.8,-3.60107
113,-0.67806804
113.2,-2.2599805
113.4,-3.0783744
113.6,0.16580455
113.8,-0.084131296
114,-0.58722804
114.2,-3.6436476
114.4,-0.4392746
114.6,1.9190437
114.8,5.1695836
115,7.8773316
115.2,2.638665
115.4,3.203078
115.6,8.491789
115.8,4.3338791
116,1.7044666
116.2,5.0366484
116.4,8.5588879
116.6,1.844346
116.8,1.1712816
117,5.0885563
117.2,8.9621488
117.4,1.8452061
117.6,3.3083021
117.8,14.139348
118,12.525272
118.2,1.5608853
118.4,2.7741491
118.6,13.832215
118.8,16.458559
119,2.3001859
119.2,4.7646019
119.4,15.504355
119.6,4.7109347
119.8,0.74674444
120,2.6744966
120.2,13.815841
120.4,6.9917527
120.6,0.8194804
120.8,1.9474638
121,3.5342481
121.2,0.016693005
121.4,0.43856142
121.6,2.1831183
121.8,3.3363861
122,-0.42409523
122.2,-0.99362871
122.4,-4.4170601
122.6,-9.7519961
122.8,-2.1603013
123,-3.2198048
123.2,-13.357528
123.4,-13.401956
123.6,-1.5945417
123.8,-1.7535075
124,-9.0957762
124.2,-24.044919
124.4,-3.4998841
124.6,-4.6718166
124.8,-14.091277
125,-5.9952827
125.2,-1.8452841
125.4,-6.1232996
125.6,-16.42921
125.8,-2.7775959
126,-0.1678623
126.2,-0.34579659
126.4,-2.2896788
126.6,-15.805117
126.8,-5.6201659
127,-1.4768159
127.2,-2.8378491
127.4,-1.5230796
127.6,-0.9309143
127.8,-2.4483987
128,-2.214198
128.2,-0.7024463
128.4,-1.8837977
128.6,-3.0745817
128.8,-0.59624129
129,-1.2693616
129.2,-3.3629586
129.4,-0.87969439
129.6,-0.71005446
129.8,-2.5170178
130,-2.364123
130.2,-0.27468954
130.4,-1.2109673
130.6,-3.8795379
130.8,-0.37128271
131,-0.22888959
131.2,-1.3046589
131.4,-4.51933
131.6,0.2676357
131.8,0.61333926
132,2.5027616
132.2,10.026152
132.4,4.0800428
132.6,2.3242068
132.8,8.6201016
133,19.311999
133.2,3.4565302
133.4,0.64917343
133.6,2.828213
133.8,17.075691
134,12.550147
134.2,3.6630964
134.4,8.9501142
134.6,12.121381
134.8,3.2075928
135,5.1689839
135.2,14.468013
135.4,5.2961589
135.6,2.2730275
135.8,7.7930167
136,14.563414
136.2,2.0667048
136.4,0.98381004
136.6,4.7363956
136.8,18.653775
137,2.8340117
137.2,0.93127714
137.4,3.036507
137.6,1.5551879
137.8,0.10607662
138,0.86346277
138.2,3.780202
138.4,0.50262889
138.6,-0.36360758
138.8,-1.3274123
139,-6.5785964
139.2,-7.369164
139.4,-2.2531426
139.6,-6.3583392
139.8,-19.298213
140,-6.128551
140.2,-0.98545107
140.4,-3.4371996
140.6,-17.561725
140.8,-9.5962587
141,-3.5983571
141.2,-10.798214
141.4,-19.47346
141.6,-3.8556193
141.8,-3.1462243
142,-13.23526
142.2,-17.067245
142.4,-1.8853423
142.6,-1.4398968
142.8,-7.0963967
143,-16.759066
143.2,-1.5271256
143.4,-1.1125277
143.6,-3.6842536
143.8,-0.63045572
144,-0.14930999
144.2,-1.0103819
144.4,-4.2738237
144.6,0.013603995
144.8,0.65544271
145,2.4974053
145.2,9.6540009
145.4,4.2148013
145.6,1.444073
145.8,5.4512869
146,20.884169
146.2,6.0912111
146.4,2.5119343
146.6,9.3444899
146.8,22.225852
147,3.5191609
147.2,0.85352169
147.4,3.7011332
147.6,17.625816
147.8,3.9914202
148,0.94284488
148.2,2.7824883
148.4,1.9677707
148.6,0.16698707
148.8,1.0178112
149,3.9118595
149.2,0.37382776
149.4,-0.068555522
149.6,0.096743585
149.8,0.63341534
150,4.1870439
150.2,-0.27523951
150.4,-2.5812363
150.6,-6.1324589
150.8,-6.6887491
151,-2.8055981
151.2,-4.7203194
151.4,-8.0426889
151.6,-3.1747308
151.8,-3.2437389
152,-8.0797203
152.2,-4.6836591
152.4,-2.0985356
152.6,-5.6013346
152.8,-7.7703852
153,-1.9247341
153.2,-2.4036077
153.4,-8.3422151
153.6,-5.113797
153.8,-0.64843684
154,-1.238758
154.2,-6.4573262
154.4,-7.5591891
154.6,-2.7004252
154.8,-7.4916571
155,-18.820158
155.2,-5.3353044
155.4,-2.1907854
155.6,-8.4833625
155.8,-19.743393
156,-3.4107676
156.2,-1.8040218
156.4,-8.0555804
156.6,-24.529539
156.8,-3.9375282
157,-3.0597008
157.2,-11.276497
157.4,-9.7138029
157.6,-1.0423555
157.8,-1.2038684
158,-6.4128941
158.2,-17.977071
158.4,-1.7374714
158.6,-1.2420374
158.8,-3.6636403
159,-0.61669284
159.2,-0.34946269
159.4,-1.6984831
159.6,-4.032458
159.8,0.15211084
160,-0.032744458
160.2,-0.37220851
160.4,-2.3989046
160.6,-2.9063637
160.8,1.5454617
161,4.1164212
161.2,8.3609773
161.4,3.52036
161.6,2.6989902
161.8,7.3977573
162,5.7055019
162.2,1.7722509
162.4,4.1338016
162.6,9.1613505
162.8,2.6459593
163,1.2795068
163.2,4.9574458
163.4,8.9873027
163.6,1.6922253
163.8,1.4888767
164,7.1758073
164.2,22.03529
164.4,4.2700344
164.6,5.1461876
164.8,17.355763
165,11.404968
165.2,2.0029652
165.4,4.82624
165.6,20.365836
165.8,8.9345831
166,1.2550682
166.2,3.6671536
