time,x
0,-0.71194776
0.2,-0.43090213
0.4,-0.0027578136
0.6,0.082036012
0.8,0.62789038
1,0.66478739
1.2,-3.2535162
1.4,-6.8056378
1.6,-12.12483
1.8,-6.1042759
2,-5.5292408
2.2,-11.836144
2.4,-7.6458068
2.6,-4.3993812
2.8,-9.9570368
3,-10.260827
3.2,-3.8185107
3.4,-7.0171563
3.6,-13.233815
3.8,-4.5792353
4,-4.1407905
4.2,-12.197641
4.4,-8.2254582
4.6,-2.2781306
4.8,-5.8060368
5,-15.162666
5.2,-4.1707145
5.4,-0.90005036
5.6,-3.5125487
5.8,-15.964832
6,-6.2764018
6.2,-3.8939668
6.4,-12.862573
6.6,-17.392078
6.8,-2.917693
7,-3.1509181
7.2,-14.127406
7.4,-16.291907
7.6,-1.8533782
7.8,-2.7226142
8,-12.24834
8.2,-8.5871427
8.4,-0.45716205
8.6,-0.26990405
8.8,-1.1780656
9,1.6606119
9.2,0.94578413
9.4,3.1605663
9.6,13.691246
9.8,7.7099018
10,1.8476701
10.2,6.0089232
10.4,22.850098
10.6,6.8415422
10.8,1.2841971
11,4.4726553
11.2,17.541265
11.4,3.3560372
11.6,0.22706743
11.8,0.60780482
12,0.32206553
12.2,-1.0955947
12.4,-0.47118831
12.6,-2.1530236
12.8,-12.406233
13,-9.4497124
13.2,-4.6234605
13.4,-12.425542
13.6,-17.225261
13.8,-4.447664
14,-6.4992897
14.2,-19.883391
14.4,-8.6636833
14.6,-2.3979949
14.8,-7.7658976
15,-23.231716
15.2,-5.0105326
15.4,-0.63088771
15.6,-2.2707063
15.8,-13.001174
16,-7.6946594
16.2,-0.45595005
16.4,-0.60650163
16.6,0.030811641
16.8,0.63238581
17,-0.21649611
17.2,-0.9783971
17.4,1.2520445
17.6,0.19861657
17.8,-0.29399899
18,-1.2334946
18.2,1.7428936
18.4,1.0543806
18.6,3.7840516
18.8,15.153058
19,6.2875672
19.2,1.8335469
19.4,6.5989934
19.6,23.808362
19.8,5.8178297
20,1.6129475
20.2,6.0470467
20.4,17.397446
20.6,2.1254355
20.8,0.16877831
21,0.59654636
21.2,0.48498798
21.4,-1.372166
21.6,-1.8842623
21.8,-7.7812685
22,-14.13273
22.2,-2.3639894
22.4,-2.0177611
22.6,-9.5206846
22.8,-23.342363
23,-3.3107427
23.2,-3.6192082
23.4,-13.07204
23.6,-7.4352275
23.8,-0.85854293
24,-1.9240267
24.2,-10.122874
24.4,-11.665491
24.6,-0.64251307
24.8,-0.41047434
25,-0.87246569
25.2,1.2187573
25.4,0.047240421
25.6,-0.45328967
25.8,-1.0103609
26,1.5649158
26.2,1.3625163
26.4,5.4534612
26.6,16.379703
26.8,3.9320792
27,2.2671949
27.2,9.4220028
27.4,22.918767
27.6,3.3854294
27.8,2.0922228
28,8.8661922
28.2,13.596021
28.4,0.99191453
28.6,0.17315575
28.8,0.82778775
29,-0.58256222
29.2,-1.2083211
29.4,-2.8001613
29.6,-11.3933
29.8,-9.7456364
30,-1.1776616
30.2,-1.4012352
30.4,-7.6263822
30.6,-26.316527
30.8,-4.4059742
31,-5.0497413
31.2,-13.787938
31.4,-6.0285813
31.6,-2.6193271
31.8,-8.2699816
32,-13.747647
32.2,-2.1946837
32.4,-2.2894842
32.6,-9.9722903
32.8,-11.777059
33,-0.80055017
33.2,-0.15024251
33.4,-0.76896471
33.6,0.28249679
33.8,1.5034417
34,3.5426747
34.2,12.616384
34.4,8.2109716
34.6,1.081873
34.8,1.9546908
35,10.059956
35.2,11.573241
35.4,3.0277495
35.6,7.8810538
35.8,21.603456
36,6.0973054
36.2,1.9560819
36.4,7.5764436
36.6,24.198345
36.8,4.7015003
37,1.8554403
37.2,7.3641147
37.4,15.908895
37.6,1.4943076
37.8,0.15189362
38,0.64058862
38.2,0.31411352
38.4,-1.4332582
38.6,-2.536594
38.8,-9.9403191
39,-11.317925
39.2,-1.5074329
39.4,-0.13815101
39.6,-0.60735864
39.8,-4.3954342
40,-27.214534
40.2,-7.2962931
40.4,-6.4639311
40.6,-11.95462
40.8,-6.8594715
41,-5.4227528
41.2,-11.257391
41.4,-8.3465067
41.6,-4.6280768
41.8,-9.6891989
42,-10.588484
42.2,-4.1959746
42.4,-7.5598701
42.6,-12.952804
42.8,-4.4999209
43,-5.3495936
43.2,-13.257263
43.4,-6.302056
43.6,-3.4988149
43.8,-9.907232
44,-11.116083
44.2,-2.6023867
44.4,-5.0745589
44.6,-15.145312
44.8,-4.7101279
45,-1.5666114
45.2,-5.8560053
45.4,-17.161011
45.6,-2.4677331
45.8,-0.1339359
46,-0.34518149
46.2,-1.3866444
46.4,2.0585962
46.6,2.504446
46.8,8.2458606
47,12.98529
47.2,2.6433754
47.4,2.2019847
47.6,9.438159
47.8,12.093518
48,1.8574382
48.2,3.0331919
48.4,14.301718
48.6,16.126082
48.8,2.0437138
49,3.8688442
49.2,14.888072
49.4,5.5905362
49.6,0.30054535
49.8,0.075077407
50,0.46733394
50.2,1.3324049
50.4,-2.5165689
50.6,-4.830847
50.8,-12.144689
51,-7.7385563
51.2,-3.4983314
51.4,-8.7445909
51.6,-12.003023
51.8,-3.2523473
52,-4.4821064
52.2,-13.72743
52.4,-6.6491871
52.6,-1.6176709
52.8,-4.9217397
53,-16.018699
53.2,-4.6542061
53.4,-1.2568454
53.6,-5.0378189
53.8,-23.170716
54,-7.4446646
54.2,-2.7897661
54.4,-9.0017092
54.6,-12.869655
54.8,-1.7812537
55,-1.9702381
55.2,-9.1554262
55.4,-13.186216
55.6,-0.85412367
55.8,-0.23673293
56,-1.0364516
56.2,1.3394786
56.4,0.68279213
56.6,1.6287829
56.8,8.2144063
57,13.930615
57.2,3.0101849
57.4,6.5028756
57.6,20.69671
57.8,7.990516
58,1.6341949
58.2,5.4331807
58.4,22.730444
58.6,7.351388
58.8,1.8849738
59,6.4415845
59.2,16.651977
59.4,2.1898665
59.6,0.10362516
59.8,0.23214581
60,1.3183553
60.2,-2.1014047
60.4,-2.8132921
60.6,-7.9828532
60.8,-12.796905
61,-3.524142
61.2,-3.942212
61.4,-12.853229
61.6,-7.7698223
61.8,-1.4918305
62,-3.7985598
62.2,-15.022516
62.4,-6.3434062
62.6,-1.6070256
62.8,-5.7333206
63,-23.242905
63.2,-6.8470819
63.4,-1.911365
63.6,-6.7079676
63.8,-16.434153
64,-2.0170227
64.2,-0.10164497
64.4,-0.2619783
64.6,-1.3922425
64.8,2.1966261
65,2.8786134
65.2,8.3846889
65.4,12.459328
65.6,3.2313377
65.8,3.9373824
66,13.117763
66.2,7.5510806
66.4,1.2830876
66.6,3.2190171
66.8,14.151532
67,7.3832311
67.2,2.2194275
67.4,7.4360644
67.6,23.305919
67.8,5.3077576
68,0.73621775
68.2,2.6662475
68.4,14.440793
68.6,6.2619288
68.8,0.38944481
69,0.63792771
69.2,-0.09783983
69.4,-0.64052852
69.6,0.18843203
69.8,1.0043292
70,-1.2765826
70.2,-0.32762887
70.4,0.086833396
70.6,0.63999972
70.8,0.44552974
71,-2.0590252
71.2,-4.5639441
71.4,-12.99525
71.6,-7.1758048
71.8,-2.4391537
72,-6.9711662
72.2,-14.397866
72.4,-3.2385744
72.6,-1.3548594
72.8,-5.8245539
73,-16.603073
73.2,-3.6158336
73.4,-3.8915195
73.6,-15.012485
73.8,-14.881927
74,-1.6481085
74.2,-0.34083173
74.4,-1.8506891
74.6,-12.772625
74.8,-18.654478
75,-4.4771903
75.2,-8.790265
75.4,-11.739321
75.6,-4.2131034
75.8,-6.5398747
76,-13.507943
76.2,-5.0639226
76.4,-4.4458656
76.6,-12.144117
76.8,-8.0071429
77,-2.9131607
77.2,-7.6995052
77.4,-14.030057
77.6,-2.9463059
77.8,-3.2475806
78,-12.072777
78.2,-8.6477697
78.4,-0.97904508
78.6,-1.7954963
78.8,-9.3218732
79,-13.018589
79.2,-0.74618485
79.4,-0.37287185
79.6,-0.96327236
79.8,1.2954887
80,0.092562793
80.2,-0.35885199
80.4,-1.2486579
80.6,1.7817654
80.8,1.4831266
81,5.4938213
81.2,15.975669
81.4,4.0291181
81.6,1.0569597
81.8,4.4204901
82,22.228479
82.2,8.3871292
82.4,3.1587748
82.6,9.4621347
82.8,12.011672
83,2.085113
83.2,3.3538151
83.4,13.291194
83.6,7.2644743
83.8,0.50517561
84,0.014260884
84.2,0.013060914
84.4,0.1036623
84.6,0.89182222
84.8,-0.87964135
85,-4.6295778
85.2,-8.5807423
85.4,-10.415789
85.6,-6.0733367
85.8,-7.8535637
86,-11.04674
86.2,-6.3071659
86.4,-7.0026934
86.6,-11.395894
86.8,-6.8461231
87,-6.1583776
87.2,-11.241651
87.4,-7.779512
87.6,-5.4072055
87.8,-10.41933
88,-9.1719185
88.2,-4.8672932
88.4,-8.9556706
88.6,-10.946931
88.8,-4.7387702
89,-7.104029
89.2,-12.506534
89.4,-5.3852329
89.6,-5.2383618
89.8,-12.344079
90,-7.3500337
90.2,-3.738096
90.4,-9.424678
90.6,-11.180849
90.8,-3.2091413
91,-5.2652721
91.2,-14.199701
91.4,-5.5758331
91.6,-2.1033436
91.8,-7.1137338
92,-14.618656
92.2,-2.8220614
92.4,-0.15438179
92.6,-0.35547613
92.8,-2.4146133
93,-16.077279
93.2,-8.0930834
93.4,-7.9484152
93.6,-16.066404
93.8,-11.290377
94,-6.9584375
94.2,-14.259059
94.4,-13.961169
94.6,-6.247823
94.8,-11.491868
95,-17.162045
95.2,-6.4261607
95.4,-8.4055937
95.6,-18.69988
95.8,-8.329954
96,-5.6731406
96.2,-15.509589
96.4,-13.408804
96.6,-4.0196064
96.8,-8.9221193
97,-20.818614
97.2,-5.6567092
97.4,-3.3222811
97.6,-12.524132
97.8,-18.228996
98,-2.3600203
98.2,-0.21219144
98.4,-0.99999345
98.6,-6.959967
98.8,-28.487712
99,-5.3236867
99.2,-7.0165057
99.4,-12.676272
99.6,-5.5383083
99.8,-5.4449868
100,-12.368916
100.2,-7.1497608
100.4,-4.1547025
100.6,-10.195288
100.8,-10.353017
101,-3.404185
101.2,-6.9246663
101.4,-14.11086
101.6,-3.9908141
101.8,-3.8341463
102,-12.267334
102.2,-8.184728
102.4,-1.8602699
102.6,-5.055842
102.8,-16.263901
103,-3.8123287
103.2,-0.3813708
103.4,-1.2899561
103.6,-7.8320098
103.8,-15.98966
104,-0.93695958
104.2,-0.45287641
104.4,-0.49397292
104.6,0.83896145
104.8,-0.1168475
105,-0.84232416
105.2,0.94094157
105.4,0.25818407
105.6,-0.39512233
105.8,-0.89930874
106,1.2819508
106.2,0.069528442
106.4,-0.27220028
106.6,-1.3421411
106.8,2.0247528
107,2.2094792
107.2,7.0510653
107.4,14.166869
107.6,3.3532416
107.8,1.8727532
108,7.7591481
108.2,14.229048
108.4,2.4132212
108.6,2.6758944
108.8,12.206479
109,19.153431
109.2,2.3463758
109.4,3.1177036
109.6,12.848869
109.8,7.8179078
110,0.45201747
110.2,0.11985405
110.4,0.69519934
110.6,0.14878813
110.8,-1.9890673
111,-4.6185198
111.2,-13.272515
111.4,-6.8967037
111.6,-2.2776314
111.8,-6.7404439
112,-14.725665
112.2,-3.2772678
112.4,-0.88578617
112.6,-3.8118187
112.8,-16.745703
113,-5.7249041
113.2,-4.4494377
113.4,-14.509142
113.6,-15.15999
113.8,-2.7301815
114,-4.5293202
114.2,-18.620976
114.4,-10.855772
114.6,-1.0227937
114.8,-1.6663511
115,-9.0267185
115.2,-13.588448
115.4,-0.77218295
115.6,-0.42003887
115.8,-0.77137334
116,1.1000077
116.2,0.00048920346
116.4,-0.65053857
116.6,-0.049879461
116.8,0.91944567
117,0.037121399
117.2,-0.054620643
117.4,-0.41670631
117.6,-1.6162837
117.8,3.0409891
118,5.7275437
118.2,11.781647
118.4,7.4072484
118.6,4.8490644
118.8,10.497829
119,9.4502782
119.2,4.1656729
119.4,8.1568863
119.6,12.120332
119.8,4.3051178
120,5.5000022
120.2,13.28569
120.4,6.2134299
120.6,3.3086238
120.8,9.6087503
121,11.244647
121.2,2.5286798
121.4,3.8826424
121.6,13.748482
121.8,7.0944665
122,0.73908783
122.2,1.2235782
122.4,6.9504837
122.6,15.961834
122.8,4.0786536
123,8.2983147
123.2,19.96592
123.4,7.1720024
123.6,4.3052058
123.8,14.008116
124,15.826704
124.2,2.763459
124.4,4.0890308
124.6,17.375948
124.8,12.215717
125,1.2345752
125.2,2.0578595
125.4,10.54099
125.6,10.996108
125.8,0.59992632
126,0.40751617
126.2,0.90432193
126.4,-1.258739
126.6,-0.062473738
126.8,0.37637668
127,1.2503767
127.2,-1.8058866
127.4,-1.7252632
127.6,-6.3421645
127.8,-15.381775
128,-3.3359357
128.2,-0.41615609
128.4,-1.6383515
128.6,-10.61577
128.8,-22.468985
129,-4.1652481
129.2,-7.5418745
129.4,-13.162795
129.6,-4.3274239
129.8,-5.0737246
130,-13.290683
130.2,-6.4498175
130.4,-3.1214526
130.6,-9.1146183
130.8,-12.327627
131,-2.4491122
131.2,-3.9125738
131.4,-13.995424
131.6,-6.3677139
131.8,-0.83991871
132,-2.3734672
132.2,-12.193639
132.4,-8.6722007
132.6,-0.467057
132.8,-0.45986521
133,-0.76706111
133.2,1.1733672
133.4,0.029649918
133.6,-0.40367399
133.8,-1.2295438
134,1.8202999
134.2,2.030028
134.4,7.3912846
134.6,14.270472
134.8,2.6880238
135,0.37012686
135.2,1.6124869
135.4,10.15353
135.6,11.70424
135.8,5.0379803
136,12.01914
136.2,17.191572
136.4,5.4108792
136.6,7.7015798
136.8,19.567603
137,8.0696902
137.2,4.1942085
137.4,13.101763
137.6,16.942671
137.8,3.1287991
138,4.1307153
138.2,17.071571
138.4,12.50532
138.6,1.1877366
138.8,1.2726933
139,6.8756677
139.2,17.559998
139.4,1.2088212
139.6,0.37129035
139.8,0.8415185
140,-1.1090046
140.2,-0.047433266
140.4,0.62026287
140.6,0.094394534
140.8,-0.84955352
141,0.034721005
141.2,0.50783231
141.4,0.96068907
141.6,-1.7731117
141.8,-2.8170894
142,-9.9885408
142.2,-11.077513
142.4,-1.7574994
142.6,-1.8432183
142.8,-8.8304558
143,-13.027625
143.2,-2.5851815
143.4,-5.6436834
143.6,-20.301798
143.8,-8.8665734
144,-0.8292343
144.2,-1.3290565
144.4,-7.7898879
144.6,-26.566076
144.8,-4.4453598
145,-5.722067
145.2,-13.863833
145.4,-5.4851742
145.6,-3.3823788
145.8,-10.282877
146,-10.738812
146.2,-2.2308463
146.4,-4.5374739
146.6,-15.192799
146.8,-4.998743
147,-0.84005349
147.2,-2.9730092
147.4,-14.626666
147.6,-6.0595649
147.8,-0.34615166
148,-0.54369823
148.2,-0.47501379
148.4,1.0261632
148.6,6.3167053e-05
148.8,-0.41191623
149,-1.2665691
149.2,1.9234168
149.4,2.5340244
149.6,8.7749802
149.8,12.484888
150,2.229886
150.2,1.7334448
150.4,7.9952484
150.6,14.101314
150.8,2.617968
151,4.7205728
151.2,18.371472
151.4,11.003216
151.6,0.97400499
151.8,0.17923006
152,0.96679357
152.2,7.1308357
152.4,17.745254
152.6,1.0241252
152.8,0.46225809
153,0.083359659
153.2,-0.48358111
153.4,0.27290855
153.6,0.44296937
153.8,-0.68449843
154,0.11209803
154.2,0.65754734
154.4,-0.74367547
154.6,-0.098930938
154.8,0.60548396
155,-0.31094784
155.2,-0.42236979
155.4,0.3646607
155.6,0.62115468
155.8,-0.9394618
156,0.065233093
156.2,0.80568367
156.4,-0.74872244
156.6,-0.41082807
156.8,0.24093451
157,1.1186481
157.2,-1.5246346
157.4,-0.4616457
157.6,-1.0581235
157.8,-5.837792
158,-17.375203
158.2,-4.2529725
158.4,-7.3406476
158.6,-19.479593
158.8,-8.4404022
159,-3.8509502
159.2,-12.040841
159.4,-18.39381
159.6,-3.2963019
159.8,-3.1785611
160,-13.877473
160.2,-16.600155
160.4,-1.8424322
160.6,-2.1950543
160.8,-10.388994
161,-11.210683
161.2,-0.63281722
161.4,-0.30682692
161.6,-1.1235133
161.8,1.5272738
162,0.34253103
162.2,0.52984524
162.4,3.0525001
162.6,16.949186
162.8,6.8638606
163,6.8094324
163.2,16.659779
163.4,11.502806
163.6,5.1665118
163.8,12.333008
164,17.127997
164.2,4.8336473
164.4,7.1312529
164.6,19.92573
164.8,8.1826414
165,3.207062
165.2,10.520521
165.4,20.585462
165.6,3.5110143
165.8,1.2338308
166,5.7359686
166.2,25.066518
166.4,6.1058362
166.6,3.4716335
166.8,11.056576
167,9.827679
167.2,1.7396414
167.4,3.8074208
167.6,14.819747
167.8,5.6575669
168,0.30783915
168.2,0.071168976
168.4,0.44062211
168.6,1.4255743
168.8,-2.5515997
169,-4.7644032
169.2,-11.954078
169.4,-7.9575284
169.6,-3.546128
169.8,-8.64369
170,-12.071336
170.2,-3.3643746
170.4,-4.5743285
170.6,-13.699836
170.8,-6.5998372
171,-1.7758838
171.2,-5.4614726
171.4,-15.873199
171.6,-4.1177761
171.8,-0.75169648
172,-3.0186057
172.2,-17.408396
172.4,-12.567483
172.6,-3.3915974
172.8,-8.5669842
173,-12.881
173.2,-2.8988903
173.4,-4.2325936
173.6,-13.957814
173.8,-6.2630509
174,-1.3853271
174.2,-4.5045829
174.4,-16.75199
174.6,-3.8276851
174.8,-0.18895445
175,-0.31176317
175.2,-1.3363597
175.4,1.9600541
175.6,1.9534902
175.8,6.6045936
176,14.808015
176.2,3.3981169
176.4,0.92104689
176.6,3.9172502
176.8,16.80316
177,5.5808025
177.2,4.3314271
177.4,14.370042
177.6,15.386262
177.8,2.6231847
178,4.0313837
178.2,17.378494
178.4,12.236219
178.6,1.2958085
178.8,2.423507
179,11.954435
179.2,8.9787728
179.4,0.47839086
179.6,0.40642916
179.8,0.97202299
180,-1.3564215
180.2,-0.10082004
180.4,0.15783639
180.6,1.01711
180.8,-1.3179507
181,-2.3700624
181.2,-6.3789841
181.4,-13.867142
181.6,-4.6654176
181.8,-3.1576411
182,-10.496589
182.2,-10.423855
182.4,-1.7883354
182.6,-2.6430721
182.8,-11.727373
183,-9.5611325
183.2,-1.7374621
183.4,-4.6727366
183.6,-20.096883
183.8,-9.5766752
184,-1.3948029
184.2,-3.9995568
184.4,-16.387752
184.6,-4.3590752
184.8,-0.23537395
185,-0.42973803
185.2,-1.0821248
185.4,1.5888276
185.6,1.1304146
185.8,4.5020858
186,16.423921
186.2,4.9658468
186.4,2.595987
186.6,9.9609879
186.8,21.879569
187,3.2726929
187.2,0.99197058
187.4,4.4379693
187.6,18.702525
187.8,2.7813989
188,0.29220982
188.2,0.84138381
188.4,-0.85129624
188.6,-0.36588936
188.8,0.2620765
189,1.1372315
189.2,-1.5572159
189.4,-0.43794703
189.6,-1.1011291
189.8,-6.1432138
190,-17.040059
190.2,-4.1868044
190.4,-7.6311789
190.6,-19.680148
190.8,-8.0279244
191,-3.9989422
191.2,-12.682278
191.4,-17.556551
191.6,-3.1040721
191.8,-3.5063078
192,-15.181638
192.2,-14.838041
192.4,-1.5734958
192.6,-2.0869212
192.8,-10.241531
193,-11.458173
193.2,-0.63876261
193.4,-0.34965242
193.6,-1.0604676
193.8,1.4284273
194,0.15850002
194.2,-0.12697155
194.4,-0.85501175
194.6,0.64617915
194.8,2.2198091
195,5.6674057
195.2,13.839082
195.4,5.4855842
195.6,2.9006902
195.8,9.3044724
196,11.802113
196.2,2.1510193
196.4,2.330273
196.6,10.30895
196.8,11.086721
197,1.8170604
197.2,3.9505666
197.4,17.683844
197.6,11.977137
197.8,1.5209967
198,3.6045408
198.2,15.234471
198.4,5.3909373
198.6,0.2707884
198.8,0.33122431
199,1.2619352
199.2,-1.7922794
199.4,-1.3038383
199.6,-4.7274428
199.8,-15.931174
200,-4.9074226
200.2,-1.2604935
200.4,-4.9531977
200.6,-22.880191
200.8,-7.6508612
201,-2.706813
201.2,-8.7148421
201.4,-13.303186
201.6,-1.8228173
201.8,-1.7595734
202,-8.2598757
202.2,-14.734124
202.4,-1.0296965
202.6,-0.24470601
202.8,-1.0159452
203,1.2868399
203.2,0.53613324
203.4,0.7504297
203.6,4.0189379
203.8,17.934231
204,5.4950803
204.2,6.3580678
204.4,17.504086
204.6,10.95988
204.8,3.9712035
205,10.577854
205.2,19.774381
205.4,4.3860926
205.6,3.7354005
205.8,14.730417
206,15.276034
206.2,1.6654116
206.4,0.14527454
206.6,0.62611302
206.8,4.5195346
207,21.592931
207.2,1.9077106
207.4,0.40097905
207.6,0.37907035
207.8,-0.6084082
208,0.12881113
208.2,0.57680436
208.4,-0.67954236
208.6,-0.040422419
208.8,0.6060456
209,-0.47648856
209.2,-0.27461234
209.4,0.46641968
209.6,0.15711338
209.8,-0.62933359
210,0.23555994
210.2,0.77891461
210.4,-0.99756145
210.6,-0.048711459
210.8,0.66462718
211,-0.2458454
211.2,-0.59385616
211.4,0.19322162
211.6,1.0262911
211.8,-1.3236627
212,-0.37998768
212.2,0.012147555
212.4,0.16298271
212.6,1.158044
212.8,-1.8830098
213,-3.7571484
213.2,-8.6548036
213.4,-11.33245
213.6,-4.6139191
213.8,-6.6055719
214,-12.853144
214.2,-5.5700535
214.4,-4.6331751
214.6,-11.861658
214.8,-8.2342569
215,-3.2219982
215.2,-7.8751057
215.4,-13.008322
215.6,-3.4255867
215.8,-3.5563543
216,-12.319049
216.2,-8.4776657
216.4,-1.2521421
216.6,-2.4367456
216.8,-11.743104
217,-9.687838
217.2,-2.5187763
217.4,-7.2980408
217.6,-22.424892
217.8,-6.021187
218,-0.57306712
218.2,-1.6951827
218.4,-10.368706
218.6,-22.80124
218.8,-3.8718562
219,-6.8368884
219.2,-13.928604
219.4,-4.3502374
219.6,-4.0791776
219.8,-12.318467
220,-8.0116689
220.2,-2.2389268
