time,z
0,20.7425
0.5,28.6467
1,33.2722
1.5,14.9919
2,22.6697
2.5,25.0974
3,15.6705
3.5,25.378
4,18.5256
4.5,16.5321
5,28.4629
5.5,11.038
6,19.74
6.5,31.9873
7,17.6404
7.5,16.7536
8,38.6857
8.5,17.6727
9,19.9967
9.5,35.0367
10,10.9139
